compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD00388	desmethylnaproxen sulfate	NA	184679
CPD00389	dexlansoprazole	D08903	9578005
CPD00390	dexpanthenol	D03726	4678
CPD00391	diacylglycerol (12:0/18:1, 14:0/16:1, 16:0/14:1) [1]*	NA	NA
CPD00392	diacylglycerol (12:0/18:1, 14:0/16:1, 16:0/14:1) [2]*	NA	NA
CPD00393	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*	NA	NA
CPD00394	diacylglycerol (14:0/18:1, 16:0/16:1) [2]*	NA	NA
CPD00395	diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*	NA	NA
CPD00396	didesmethylcitalopram*	NA	NA
CPD00397	diglycerol	NA	42953
CPD00398	dihomo-linoleate (20:2n6)	C16525	6439848
CPD00399	dihomo-linolenate (20:3n3 or n6)	C03242	5280581
CPD00400	dihomo-linolenoyl-choline	NA	NA
CPD00401	dihomo-linolenoylcarnitine (C20:3n3 or 6)*	NA	NA
CPD00402	dihomo-linoleoylcarnitine (C20:2)*	NA	NA
CPD00403	dihydroferulic acid	NA	14340
CPD00404	dihydroorotate	C00337	648
CPD00405	dimethylarginine (SDMA + ADMA)	C03626	123831
CPD00406	dimethylglycine	C01026	673
CPD00407	docosadienoate (22:2n6)	C16533	5282807
CPD00408	docosadioate (C22-DC)	C19625	244872
CPD00409	docosahexaenoate (DHA; 22:6n3)	C06429	445580
CPD00410	docosahexaenoylcarnitine (C22:6)*	NA	NA
CPD00411	docosahexaenoylcholine	NA	NA
CPD00412	docosapentaenoate (n3 DPA; 22:5n3)	C16513	6441454
CPD00413	docosapentaenoate (n6 DPA; 22:5n6)	C16513	6441454
CPD00414	docosapentaenoylcarnitine (C22:5n3)*	NA	NA
CPD00415	docosatrienoate (22:3n3)	C16534	5312556
CPD00416	docosatrienoate (22:3n6)*	NA	NA
CPD00417	dodecadienoate (12:2)*	NA	NA
CPD00418	dodecanedioate (C12-DC)	C02678	12736
CPD00419	dodecenedioate (C12:1-DC)*	NA	NA
CPD00420	dopamine 3-O-sulfate	C13690	122136
CPD00421	dopamine 4-sulfate	C13691	123932
CPD00422	ectoine	C06231	126041
CPD00424	eicosanodioate (C20-DC)	NA	75502
CPD00425	eicosapentaenoate (EPA; 20:5n3)	C06428	446284
CPD00426	eicosapentaenoylcholine	NA	NA
CPD00427	eicosenoate (20:1)	C16526	5282768
CPD00428	eicosenoylcarnitine (C20:1)*	NA	NA
CPD00429	epiandrosterone sulfate	NA	9929317
CPD00430	ergothioneine	C05570	3032311
CPD00431	erucate (22:1n9)	C08316	5281116
CPD00432	erythritol	C00503	222285
CPD00433	erythronate*	NA	2781043
CPD00434	escitalopram	D07913	146570
CPD00435	ethyl glucuronide	NA	152226
CPD00436	ethylmalonate	NA	11756
CPD00437	etiocholanolone glucuronide	NA	270605
CPD00438	eugenol sulfate	NA	180632
CPD00439	ferulic acid 4-sulfate	NA	6305574
CPD00443	flavin adenine dinucleotide (FAD)	C00016	643975
CPD00444	fluconazole	D00322	3365
CPD00445	formiminoglutamate	C00439	439233
CPD00446	fructose	C00095	5984
CPD00447	fumarate	C00122	444972
CPD00448	furosemide	D00331	3440
CPD00449	galactonate	C00880	128869
CPD00450	gamma-CEHC	NA	133098
CPD00451	gamma-CEHC glucuronide*	NA	NA
CPD00452	gamma-CEHC sulfate*	NA	NA
CPD00453	gamma-glutamyl-2-aminobutyrate	NA	NA
CPD00454	gamma-glutamyl-alpha-lysine	NA	65254
CPD00455	gamma-glutamyl-epsilon-lysine	NA	7015685
CPD00456	gamma-glutamylalanine	NA	440103
CPD00457	gamma-glutamylcitrulline*	NA	NA
CPD00458	gamma-glutamylglutamate	C05282	92865
CPD00459	gamma-glutamylglutamine	C05283	150914
CPD00460	gamma-glutamylglycine	NA	165527
CPD00461	gamma-glutamylhistidine	NA	7017195
CPD00462	gamma-glutamylisoleucine*	NA	14253342
CPD00463	gamma-glutamylleucine	NA	151023
CPD00464	gamma-glutamylmethionine	NA	7009567
CPD00465	gamma-glutamylphenylalanine	NA	111299
CPD00466	gamma-glutamylthreonine	NA	76078708
CPD00467	gamma-glutamyltryptophan	NA	3989307
CPD00468	gamma-glutamyltyrosine	NA	94340
CPD00469	gamma-glutamylvaline	NA	7015683
CPD00470	gamma-tocopherol/beta-tocopherol	NA	NA
CPD00471	genistein sulfate*	NA	NA
CPD00472	gentisate	C00628	3469
CPD00473	gluconate	C00257	10690
CPD00474	glucose	C00031	79025
CPD00475	glucuronate	C00191	444791
CPD00476	glucuronide of C10H18O2 (1)*	NA	NA
CPD00477	glucuronide of C10H18O2 (7)*	NA	NA
CPD00478	glucuronide of C10H18O2 (8)*	NA	NA
CPD00479	glucuronide of C8H16O2 (1)*	NA	NA
CPD00480	glucuronide of piperine metabolite C17H21NO3 (3)*	NA	NA
CPD00481	glucuronide of piperine metabolite C17H21NO3 (4)*	NA	NA
CPD00482	glucuronide of piperine metabolite C17H21NO3 (5)*	NA	NA
CPD00483	glutamate	C00025	611
CPD00484	glutamate, gamma-methyl ester	NA	68662
CPD00485	glutamine	C00064	5961
CPD00486	glutarate (C5-DC)	C00489	743
CPD00487	glutarylcarnitine (C5-DC)	NA	71464488
CPD00488	glycerate	C00258	752
CPD00489	glycerol	C00116	753
CPD00490	glycerol 3-phosphate	C00093	754
CPD00491	glycerophosphoethanolamine	C01233	123874
CPD00492	glycerophosphoglycerol	C03274	439964
CPD00493	glycerophosphoinositol*	NA	167572
CPD00494	glycerophosphorylcholine (GPC)	C00670	71920
CPD00495	glycine	C00037	750
CPD00496	glycine conjugate of C10H14O2 (1)*	NA	NA
CPD00497	glyco-beta-muricholate**	NA	NA
CPD00498	glycochenodeoxycholate	C05466	12544
CPD00499	glycochenodeoxycholate glucuronide (1)	NA	NA
CPD00500	glycochenodeoxycholate sulfate	NA	NA
CPD00501	glycocholate	C01921	10140
CPD00502	glycocholate sulfate	NA	NA
CPD00503	glycocholenate sulfate*	NA	NA
CPD00504	glycodeoxycholate	C05464	3035026
CPD00505	glycodeoxycholate sulfate	NA	NA
CPD00506	glycohyocholate	NA	NA
CPD00507	glycolithocholate	C15557	115245
CPD00508	glycolithocholate sulfate*	C11301	72222
CPD00509	glycosyl ceramide (d18:1/20:0, d16:1/22:0)*	NA	NA
CPD00510	glycosyl ceramide (d18:1/23:1, d17:1/24:1)*	NA	NA
CPD00511	glycosyl ceramide (d18:2/24:1, d18:1/24:2)*	NA	NA
CPD00512	glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*	NA	NA
CPD00513	glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*	NA	NA
CPD00514	glycosyl-N-nervonoyl-sphingosine (d18:1/24:1)*	NA	NA
CPD00515	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	NA	NA
CPD00516	glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	NA	NA
CPD00517	glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*	NA	NA
CPD00518	glycoursodeoxycholate	NA	12310288
CPD00519	glycyrrhetinate	C02283	18526330
CPD00520	guaiacol sulfate	NA	22473
CPD00521	guanidinoacetate	C00581	763
CPD00522	gulonate*	C00257	9794176
CPD00523	heme	C00032	26945
CPD00524	heptanoate (7:0)	C17714	8094
CPD00525	heptenedioate (C7:1-DC)*	NA	NA
CPD00526	hexadecadienoate (16:2n6)	NA	NA
CPD00527	hexadecanedioate (C16-DC)	C19615	10459
CPD00528	hexadecasphingosine (d16:1)*	NA	NA
CPD00529	hexadecenedioate (C16:1-DC)*	NA	NA
CPD00530	hexanoylcarnitine (C6)	NA	6426853
CPD00531	hexanoylglutamine	NA	NA
CPD00532	hexanoylglycine	NA	99463
CPD00533	hippurate	C01586	464
CPD00534	histidine	C00135	6274
CPD00535	homoarginine	C01924	9085
CPD00536	homocitrulline	C02427	65072
CPD00537	homostachydrine*	C08283	441447
CPD00538	homovanillate (HVA)	C05582	1738
CPD00539	hydantoin-5-propionic acid	C05565	782
CPD00540	hydroquinone sulfate	C00530	161220
CPD00541	hydroxy-CMPF*	NA	NA
CPD00542	hydroxyasparagine**	C03124	97663
CPD00543	hydroxycotinine	NA	10219774
CPD00544	hyocholate	C17649	92805
CPD00545	hypotaurine	C00519	107812
CPD00546	hypoxanthine	C00262	790
CPD00548	ibuprofen	D00126	3672
CPD00549	ibuprofen acyl glucuronide	NA	163959
CPD00550	imidazole lactate	C05568	440129
CPD00551	imidazole propionate	NA	70630
CPD00552	iminodiacetate (IDA)	C19911	8897
CPD00553	indole-3-carboxylic acid	C19837	69867
CPD00554	indoleacetate	C00954	802
CPD00555	indoleacetylcarnitine*	NA	NA
CPD00556	indoleacetylglutamine	NA	25200879
CPD00557	indolelactate	C02043	92904
CPD00558	indolepropionate	NA	3744
CPD00559	indolin-2-one	C12312	321710
CPD00560	inosine	C00294	6021
CPD00561	isobutyrylcarnitine (C4)	NA	168379
CPD00562	isobutyrylglycine	NA	10855600
CPD00563	isoleucine	C00407	6306
CPD00564	isoleucylglycine	NA	342532
CPD00565	isoursodeoxycholate	C17662	127601
CPD00566	isovalerate (i5:0)	C08262	10430
CPD00567	isovalerylcarnitine (C5)	NA	6426851
CPD00568	isovalerylglycine	NA	546304
CPD00569	kynurenate	C01717	3845
CPD00570	kynurenine	C00328	161166
CPD00572	lactate	C00186	612
CPD00573	lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*	NA	NA
CPD00574	lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*	NA	NA
CPD00575	lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	NA	NA
CPD00576	lamotrigine	D00354	3878
CPD00577	lanthionine	NA	98504
CPD00578	laurate (12:0)	C02679	3893
CPD00579	laurylcarnitine (C12)	NA	10427569
CPD00580	leucine	C00123	6106
CPD00581	levetiracetam	D00709,C07841	5284583
CPD00582	lidocaine	D00358	3676
CPD00583	lignoceroyl sphingomyelin (d18:1/24:0)	NA	NA
CPD00584	lignoceroylcarnitine (C24)*	NA	NA
CPD00585	linezolid	C08146,D00947	441401
CPD00586	linoleate (18:2n6)	C01595	5280450
CPD00587	linolenate [alpha or gamma; (18:3n3 or 6)]	C06426	5280934
CPD00588	linolenoylcarnitine (C18:3)*	NA	NA
CPD00589	linoleoyl ethanolamide	NA	5283446
CPD00590	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*	NA	NA
CPD00591	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*	NA	NA
CPD00592	linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*	NA	NA
CPD00593	linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*	NA	NA
CPD00594	linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*	NA	NA
CPD00595	linoleoylcarnitine (C18:2)*	NA	6450015
CPD00596	linoleoylcholine*	NA	NA
CPD00597	lysine	C00047	5962
CPD00598	m-tyramine sulfate	NA	NA
CPD00599	malate	C00149	525
CPD00600	maleate	C01384	444266
CPD00601	malonylcarnitine	NA	22833583
CPD00602	maltose	C00208	10991489
CPD00603	mannitol/sorbitol	C00794	5780
CPD00604	mannose	C00159	18950
CPD00605	margarate (17:0)	NA	10465
CPD00606	margaroylcarnitine (C17)*	NA	NA
CPD00607	mead acid (20:3n9)	NA	5312531
CPD00608	methionine	C00073	6137
CPD00609	methionine sulfone	NA	69961
CPD00610	methionine sulfoxide	C02989	158980
CPD00611	methyl glucopyranoside (alpha + beta)	NA	NA
CPD00612	methyl indole-3-acetate	NA	74706
CPD00613	methyl-4-hydroxybenzoate sulfate	NA	NA
CPD00614	methylmalonate (MMA)	C02170	487
CPD00615	methylnaphthyl sulfate (1)*	NA	NA
CPD00616	methylnaphthyl sulfate (2)*	NA	NA
CPD00617	methylsuccinate	NA	10349
CPD00618	metoclopramide	C07868,D00726	4168
CPD00619	metronidazole	D00409	4173
CPD00620	mycophenolic acid	C20380,D05096	446541
CPD00621	mycophenolic acid glucuronide	NA	6442661
CPD00622	myo-inositol	C00137	892
CPD00623	myristate (14:0)	C06424	11005
CPD00624	myristoleate (14:1n5)	C08322	5281119
CPD00625	myristoleoylcarnitine (C14:1)*	NA	90659872
CPD00626	myristoyl dihydrosphingomyelin (d18:0/14:0)*	NA	NA
CPD00627	myristoylcarnitine (C14)	NA	6426854
CPD00705	naproxen	C01517	156391
CPD00706	nervonoylcarnitine (C24:1)*	NA	NA
CPD00707	nicotinamide	C00153	936
CPD00708	nicotinamide riboside	C03150	439924
CPD00709	nicotinurate	C05380	68499
CPD00710	nonadecanoate (19:0)	C16535	12591
CPD00711	norcotinine	NA	413
CPD00712	o-cresol sulfate	NA	11615528
CPD00717	octadecadienedioate (C18:2-DC)*	NA	NA
CPD00718	octadecanedioate (C18-DC)	NA	70095
CPD00719	octadecanedioylcarnitine (C18-DC)*	NA	NA
CPD00720	octadecenedioate (C18:1-DC)*	NA	NA
CPD00721	octadecenedioylcarnitine (C18:1-DC)*	NA	NA
CPD00722	octanoylcarnitine (C8)	C02838	123701
CPD00723	ofloxacin	C07321	4583
CPD00724	oleate/vaccenate (18:1)	NA	NA
CPD00725	oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*	NA	NA
CPD00726	oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*	NA	NA
CPD00727	oleoyl-linolenoyl-glycerol (18:1/18:3) [2]*	NA	NA
CPD00728	oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	NA	NA
CPD00729	oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	NA	NA
CPD00730	oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*	NA	NA
CPD00731	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*	NA	NA
CPD00732	oleoylcarnitine (C18:1)	NA	6441392
CPD00733	oleoylcholine	NA	NA
CPD00734	omeprazole	C07324	4594
CPD00735	ondansetron	C07325,D00456	4595
CPD00736	ornithine	C00077	6262
CPD00737	orotate	C00295	967
CPD00738	orotidine	NA	92751
CPD00739	oxalate (ethanedioate)	C00209	971
CPD00740	oxypurinol	D02365	4644
CPD00741	p-cresol sulfate	NA	4615423
CPD00742	p-cresol-glucuronide*	NA	154035
CPD00743	palmitate (16:0)	C00249	985
CPD00744	palmitoleate (16:1n7)	C08362	445638
CPD00745	palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*	NA	NA
CPD00746	palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*	NA	NA
CPD00747	palmitoleoylcarnitine (C16:1)*	NA	71464547
CPD00748	palmitoloelycholine	NA	NA
CPD00749	palmitoyl dihydrosphingomyelin (d18:0/16:0)*	NA	9939965
CPD00750	palmitoyl sphingomyelin (d18:1/16:0)	NA	9939941
CPD00751	palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*	NA	NA
CPD00752	palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*	NA	NA
CPD00753	palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*	NA	9543695
CPD00754	palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*	NA	NA
CPD00755	palmitoyl-myristoyl-glycerol (16:0/14:0) [1]*	NA	NA
CPD00756	palmitoyl-myristoyl-glycerol (16:0/14:0) [2]	NA	NA
CPD00757	palmitoyl-oleoyl-glycerol (16:0/18:1) [1]*	C13861	NA
CPD00758	palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*	C13861	NA
CPD00759	palmitoyl-palmitoyl-glycerol (16:0/16:0) [1]*	NA	NA
CPD00760	palmitoyl-palmitoyl-glycerol (16:0/16:0) [2]*	NA	NA
CPD00761	palmitoylcarnitine (C16)	C02990	461
CPD00762	palmitoylcholine	NA	151731
CPD00763	pantoprazole	C11806	4679
CPD00764	pantothenate	C00864	6613
CPD00765	paraxanthine	C13747	4687
CPD00766	paroxetine	D02362,C07415	43815
CPD00767	pentadecanoate (15:0)	C16537	13849
CPD00768	perfluorooctanesulfonic acid (PFOS)	C18142	74483
CPD00769	perfluorooctanoate (PFOA)*	NA	9554
CPD00770	phenol sulfate	C02180	74426
CPD00771	phenylacetate	C07086	999
CPD00772	phenylacetylcarnitine	NA	101724840
CPD00773	phenylacetylglutamate	NA	11579826
CPD00774	phenylacetylglutamine	C04148	92258
CPD00775	phenylalanine	C00079	6140
CPD00776	phenyllactate (PLA)	C05607	3848
CPD00777	phenylpyruvate	C00166	997
CPD00778	phosphate	C00009	1061
CPD00779	phosphoethanolamine	C00346	1015
CPD00780	phytanate	C01607	26840
CPD00781	picolinate	C10164	1018
CPD00782	pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	NA	NA
CPD00783	pipecolate	C00408	849
CPD00784	piperine	C03882	638024
CPD00785	prednisolone	C07369,D00472	5755
CPD00786	prednisone	C07370	5865
CPD00787	pregabalin	NA	4715169
CPD00788	pregnanediol-3-glucuronide	NA	123796
CPD00789	pregnenediol disulfate (C21H34O8S2)*	NA	NA
CPD00790	pregnenediol sulfate (C21H34O5S)*	NA	NA
CPD00791	pregnenolone sulfate	NA	105074
CPD00792	pristanate	NA	123929
CPD00793	pro-hydroxy-pro	NA	11673055
CPD00794	proline	C00148	145742
CPD00795	prolylglycine	NA	6426709
CPD00796	propionylcarnitine (C3)	C03017	107738
CPD00797	propionylglycine	NA	98681
CPD00798	propyl 4-hydroxybenzoate sulfate	NA	NA
CPD00799	pseudouridine	C02067	15047
CPD00800	pyridoxal	C00250	1050
CPD00801	pyridoxate	C00847	6723
CPD00802	pyroglutamine*	NA	134508
CPD00803	pyrraline	NA	122228
CPD00804	pyruvate	C00022	1060
CPD00805	quinate	C00296	6508
CPD00806	quinine	NA	2728270
CPD00807	quinolinate	C03722	1066
CPD00808	retinal	C00376	638015
CPD00809	retinol (Vitamin A)	C00473	445354
CPD00810	ribitol	C00474	6912
CPD00811	ribonate	C01685	5460677
CPD00812	ribulonate/xylulonate*	NA	NA
CPD00819	saccharin	D01085	5143
CPD00820	salicylate	C00805	338
CPD00821	sarcosine	C00213	1088
CPD00822	sebacate (C10-DC)	C08277	5192
CPD00823	sedoheptulose	NA	5459879
CPD00824	serine	C00065	5951
CPD00825	serotonin	C00780	5202
CPD00826	sitagliptin	NA	11306691
CPD00827	spermidine	C00315	1102
CPD00828	sphingadienine	NA	6449795
CPD00829	sphinganine	C00836	3126
CPD00830	sphinganine-1-phosphate	NA	520
CPD00831	sphingomyelin (d17:1/14:0, d16:1/15:0)*	NA	NA
CPD00832	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	NA	NA
CPD00833	sphingomyelin (d17:2/16:0, d18:2/15:0)*	NA	NA
CPD00834	sphingomyelin (d18:0/18:0, d19:0/17:0)*	NA	NA
CPD00835	sphingomyelin (d18:0/20:0, d16:0/22:0)*	NA	NA
CPD00836	sphingomyelin (d18:1/14:0, d16:1/16:0)*	NA	11433862
CPD00837	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	NA	NA
CPD00838	sphingomyelin (d18:1/18:1, d18:2/18:0)	NA	6443882
CPD00839	sphingomyelin (d18:1/19:0, d19:1/18:0)*	NA	NA
CPD00840	sphingomyelin (d18:1/20:0, d16:1/22:0)*	NA	NA
CPD00841	sphingomyelin (d18:1/20:1, d18:2/20:0)*	NA	NA
CPD00842	sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	NA	NA
CPD00843	sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	NA	NA
CPD00844	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	NA	NA
CPD00845	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	NA	NA
CPD00846	sphingomyelin (d18:1/24:1, d18:2/24:0)*	NA	NA
CPD00847	sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*	NA	NA
CPD00848	sphingomyelin (d18:2/14:0, d18:1/14:1)*	NA	NA
CPD00849	sphingomyelin (d18:2/16:0, d18:1/16:1)*	NA	NA
CPD00850	sphingomyelin (d18:2/18:1)*	NA	NA
CPD00851	sphingomyelin (d18:2/21:0, d16:2/23:0)*	NA	NA
CPD00852	sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*	NA	NA
CPD00853	sphingomyelin (d18:2/23:1)*	NA	NA
CPD00854	sphingomyelin (d18:2/24:1, d18:1/24:2)*	NA	NA
CPD00855	sphingomyelin (d18:2/24:2)*	NA	NA
CPD00856	sphingosine	C00319	5353955
CPD00857	sphingosine 1-phosphate	C06124	5283560
CPD00858	stachydrine	C10172	115244
CPD00859	stearate (18:0)	C01530	5281
CPD00860	stearidonate (18:4n3)	C16300	5312508
CPD00861	stearoyl sphingomyelin (d18:1/18:0)	C00550	6453725
CPD00862	stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*	NA	NA
CPD00863	stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*	NA	NA
CPD00864	stearoylcarnitine (C18)	NA	6426855
CPD00865	stearoylcholine*	NA	NA
CPD00866	suberate (C8-DC)	C08278	10457
CPD00867	suberoylcarnitine (C8-DC)	NA	NA
CPD00868	succinate	C00042	1110
CPD00869	succinimide	C07273	11439
CPD00870	succinylcarnitine (C4-DC)	NA	71464481
CPD00871	sucralose	C12285	71485
CPD00872	sucrose	C00089	5988
CPD00873	sulfamethoxazole	D00285,C07315,D00447	5329
CPD00874	sulfate of piperine metabolite C16H19NO3 (2)*	NA	NA
CPD00875	sulfate of piperine metabolite C16H19NO3 (3)*	NA	NA
CPD00876	sulfate*	C00059	1118
CPD00877	sulfociprofloxacin*	NA	128781
CPD00878	tartarate	C00898	444305
CPD00879	tartronate (hydroxymalonate)	C02287	45
CPD00880	taurine	C00245	1123
CPD00881	tauro-beta-muricholate	NA	168408
CPD00882	taurochenodeoxycholate	C05465	387316
CPD00883	taurocholate	C05122	6675
CPD00884	taurocholenate sulfate	NA	NA
CPD00885	taurodeoxycholate	C05463	2733768
CPD00886	taurohyocholate*	NA	NA
CPD00887	taurolithocholate 3-sulfate	C03642	440071
CPD00888	tauroursodeoxycholate	NA	9848818
CPD00889	tetradecanedioate (C14-DC)	NA	13185
CPD00891	theanine	C01047	439378
CPD00892	theobromine	C07480	5429
CPD00893	theophylline	C07130	2153
CPD00894	thiamin (Vitamin B1)	C00378	1130
CPD00895	thioproline	NA	93176
CPD00896	threonate	C01620	151152
CPD00897	threonine	C00188	6288
CPD00898	thymol sulfate	C09908	NA
CPD00899	thyroxine	C01829	5819
CPD00900	tiglylcarnitine (C5:1-DC)	NA	22833596
CPD00901	tramadol	C07153	33741
CPD00902	trans-4-hydroxyproline	C01157	5810
CPD00903	trans-urocanate	C00785	736715
CPD00904	tricosanoyl sphingomyelin (d18:1/23:0)*	NA	NA
CPD00905	trigonelline (N'-methylnicotinate)	C01004	5570
CPD00906	trimethylamine N-oxide	C01104	1145
CPD00907	tryptophan	C00078	6305
CPD00908	tryptophan betaine	C09213	442106
CPD00909	tryptophylleucine	NA	323786
CPD00910	tyramine O-sulfate	NA	153005
CPD00911	tyrosine	C00082	6057
CPD00912	umbelliferone sulfate	NA	129659
CPD00913	urate	C00366	1175
CPD00914	urea	C00086	1176
CPD00915	uridine	C00299	6029
CPD00916	ursodeoxycholate	C07880	31401
CPD00917	ursodeoxycholate sulfate (1)	NA	NA
CPD00918	valerate (5:0)	C00803	7991
CPD00919	valine	C00183	6287
CPD00920	valproate	C07185	3121
CPD00921	valylglycine	NA	136487
CPD00922	valylleucine	NA	352039
CPD00923	vanillactate	NA	160637
CPD00924	vanillylmandelate (VMA)	C05584	1245
CPD00925	venlafaxine	C07187	5656
CPD00926	xanthine	C00385	1188
CPD00927	xanthosine	C01762	64959
CPD00928	ximenoylcarnitine (C26:1)*	NA	NA
CPD00929	xylose	C00181	135191
