compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD00569	eicosanedioate (C20-DC)	75502	
CPD00570	docosadioate (C22-DC)	244872	c19625
CPD00571	16-hydroxypalmitate	10466	c18218
CPD00572	quinine	2728270	c06526
CPD00573	oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	14275396	
CPD00574	oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	71433693	
CPD00575	1-(1-enyl-palmitoyl)-GPE (P-16:0)*		
CPD00576	1-(1-enyl-stearoyl)-GPE (P-18:0)*		
CPD00577	2-stearoyl-GPI (18:0)*	131770413	
CPD00578	doxycycline	54671203	
CPD00579	alpha-CEHC glucuronide*	134819285	
CPD00580	2-oxindole-3-acetate	3080590	
CPD00581	N-oleoyltaurine	6437033	
CPD00582	linoleoylcarnitine (C18:2)*	6450015	
CPD00583	isoleucylalanine	5.24601E+13	
CPD00584	isoleucylglycine	342532	
CPD00585	phenylalanylleucine	4078229	
CPD00586	tryptophylleucine	323786	
CPD00587	valylleucine	352039	
CPD00588	N-stearoyltaurine	168274	
CPD00589	carboxyethyl-GABA	2572	
CPD00590	beta-citrylglutamate	72715786	c20775
CPD00591	trimethylamine N-oxide	1145	c01104
CPD00592	equol sulfate		
CPD00593	dihydroferulate	14340	
CPD00594	imidazole propionate	70630	
CPD00595	paroxetine	43815	
CPD00596	citalopram/escitalopram	146570	
CPD00597	pregnanediol-3-glucuronide	123796	
CPD00598	alliin	87310	c08265
CPD00599	threonylalanine	18218243	
CPD00600	phenylalanylmethionine		
CPD00601	phenylalanyltryptophan	134906	
CPD00602	valylglycine	136487	
CPD00603	methionylalanine		
CPD00604	prolylalanine	418041	
CPD00605	prolylglycine	6426709	
CPD00606	N-palmitoylglycine	151008	
CPD00607	succinimide	11439	c07273
CPD00608	norfluoxetine	4541	
CPD00609	lanthionine	98504	
CPD00610	2-stearoyl-GPE (18:0)*		
CPD00611	(R)-3-hydroxybutyrylcarnitine	53481617	
CPD00612	diltiazem	39186	c06958
CPD00613	N-acetylcarnosine	9903482	
CPD00614	margaroylcarnitine (C17)*		
CPD00615	N-methyltaurine	7882	
CPD00616	glycohyocholate	71361462	
CPD00617	retinal	638015	c00376
CPD00618	2-hydroxydecanoate	21488	
CPD00619	3-methyl catechol sulfate (2)		
CPD00620	4-methylcatechol sulfate	54104170	
CPD00621	3-methyl catechol sulfate (1)	118431379	
CPD00622	2-hydroxyibuprofen	10443535	
CPD00623	carboxyibuprofen	10444113	
CPD00624	O-desmethylvenlafaxine	125017	
CPD00625	warfarin	54678486	c01541
CPD00626	hydroxypioglitazone (M-IV)		
CPD00627	3b-hydroxy-5-cholenoic acid	92997	
CPD00628	guaiacol sulfate	22473	
CPD00629	2-aminooctanoate	69522	
CPD00630	gamma-CEHC glucuronide*	121596235	
CPD00631	2-piperidinone	12665	
CPD00632	N-acetyl-1-methylhistidine*	193270	
CPD00633	indolin-2-one	321710	c12312
CPD00634	2,8-quinolinediol sulfate		
CPD00635	2-aminophenol sulfate	181670	
CPD00636	3-acetylphenol sulfate		
CPD00637	sphingomyelin (d18:1/14:0, d16:1/16:0)*	11433862	
CPD00638	sphingomyelin (d18:2/16:0, d18:1/16:1)*		
CPD00639	6-oxopiperidine-2-carboxylate	3014237	
CPD00640	S-allylcysteine	98280	
CPD00641	N-delta-acetylornithine	9920500	c00437
CPD00642	acisoga	129397	
CPD00643	2-aminoheptanoate	227939	
CPD00644	1-eicosapentaenoyl-GPE (20:5)*	53480938	
CPD00645	benzoylcarnitine*		
CPD00646	N2,N5-diacetylornithine	10398396	
CPD00647	3-methoxytyramine sulfate	54133459	
CPD00648	methionine sulfone	69961	
CPD00649	cyclo(ala-pro)	6428987	
CPD00650	1-linolenoyl-GPC (18:3)*		
CPD00651	1-eicosapentaenoyl-GPC (20:5)*		
CPD00652	1-eicosenoyl-GPC (20:1)*	52924051	
CPD00653	N-acetylalliin		
CPD00654	1-dihomo-linolenoyl-GPE (20:3n3 or 6)*		
CPD00655	1-(1-enyl-oleoyl)-GPE (P-18:1)*		
CPD00656	O-sulfo-L-tyrosine	514186	
CPD00657	ferulic acid 4-sulfate	6305574	
CPD00658	3-(3-hydroxyphenyl)propionate sulfate	187488	
CPD00659	11-ketoetiocholanolone glucuronide		
CPD00660	etiocholanolone glucuronide	270605	
CPD00661	17alpha-hydroxypregnanolone glucuronide		
CPD00662	N-acetyltaurine	159864	
CPD00663	1-docosapentaenoyl-GPC (22:5n6)*		
CPD00664	1-linolenoyl-GPE (18:3)*	52925148	
CPD00665	1-oleoyl-GPG (18:1)*		
CPD00666	1-palmitoyl-GPG (16:0)*	3300276	
CPD00667	N-acetyl-S-allyl-L-cysteine	152467	
CPD00668	9-hydroxystearate	9570127	
CPD00669	3-methylglutarylcarnitine (2)	128145	
CPD00670	methyl glucopyranoside (alpha + beta)	46144	
CPD00671	alpha-CEHC sulfate		
CPD00672	alpha-CMBHC glucuronide		
CPD00673	sphingomyelin (d18:2/14:0, d18:1/14:1)*		
CPD00674	sphingomyelin (d18:1/24:1, d18:2/24:0)*		
CPD00675	octadecenedioylcarnitine (C18:1-DC)*		
CPD00676	5alpha-androstan-3alpha,17beta-diol monosulfate (2)	121596225	
CPD00677	myristoleoylcarnitine (C14:1)*	90659872	
CPD00678	N-formylphenylalanine	759256	
CPD00679	cyclo(pro-val)	98951	
CPD00680	4-hydroxychlorothalonil	34217	
CPD00681	isoeugenol sulfate	122198202	
CPD00682	tyramine O-sulfate	153005	
CPD00683	3-hydroxypyridine sulfate		
CPD00684	maltol sulfate		
CPD00685	phenylacetylcarnitine	101724840	
CPD00686	arabonate/xylonate	48255	c00502,c05411
CPD00687	methyl-4-hydroxybenzoate sulfate	10657183	
CPD00688	1-dihomo-linolenylglycerol (20:3)		
CPD00689	4-vinylguaiacol sulfate	53803570	
CPD00690	vanillactate	160637	
CPD00691	eugenol sulfate	180632	
CPD00692	pregnanolone/allopregnanolone sulfate		c05480
CPD00693	2-methoxyresorcinol sulfate		
CPD00694	2-acetamidophenol sulfate	181671	
CPD00695	p-cresol glucuronide*	154035	
CPD00696	acesulfame	36573	
CPD00697	valsartan	5650	
CPD00698	6-hydroxyindole sulfate	122198196	
CPD00699	propyl 4-hydroxybenzoate sulfate	131838881	
CPD00700	umbelliferone sulfate	129659	
CPD00701	sphingomyelin (d18:1/20:0, d16:1/22:0)*		
CPD00702	sphingomyelin (d18:1/20:1, d18:2/20:0)*		
CPD00703	sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*		
CPD00704	behenoyl sphingomyelin (d18:1/22:0)*		
CPD00705	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*		
CPD00706	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*		
CPD00707	lignoceroyl sphingomyelin (d18:1/24:0)		
CPD00708	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*		
CPD00709	dopamine 4-sulfate	123932	c13691
CPD00710	dopamine 3-O-sulfate	122136	c13690
CPD00711	daidzein sulfate (2)	12114465	
CPD00712	3-hydroxyhexanoate	151492	
CPD00713	3beta-hydroxy-5-cholestenoate	165511	c17333
CPD00714	1,2,3-benzenetriol sulfate (1)		
CPD00715	1,2,3-benzenetriol sulfate (2)		
CPD00716	3-methoxycatechol sulfate (1)	129892430	
CPD00717	N-acetylkynurenine (2)	73817779	
CPD00718	C-glycosyltryptophan	10981970	
CPD00719	tramadol	33741	c07153
CPD00720	alpha-hydroxymetoprolol	114962	
CPD00721	arabitol/xylitol	6912	c01904
CPD00722	N-acetylglucosamine/N-acetylgalactosamine	24139	c01074
CPD00723	adipoylcarnitine (C6-DC)	71296139	
CPD00724	nonanoylcarnitine (C9)	91825642	
CPD00725	suberoylcarnitine (C8-DC)		
CPD00726	glycochenodeoxycholate 3-sulfate		
CPD00727	glycodeoxycholate 3-sulfate	101602538	
CPD00728	taurodeoxycholic acid 3-sulfate		
CPD00729	trans-3,4-methyleneheptanoate		
CPD00730	linoleoyl ethanolamide	5283446	
CPD00731	1,2-dilinoleoyl-GPC (18:2/18:2)	5288075	
CPD00732	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	24778825	
CPD00733	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	10747814	c05208
CPD00734	1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	6441886	
CPD00735	1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	24778876	
CPD00736	1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1)	42607428	
CPD00737	1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4)	24779390	
CPD00738	1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	42607457	
CPD00739	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	46891763	
CPD00740	1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	24778686	c03889
CPD00741	2-hydroxybutyrate/2-hydroxyisobutyrate	52281	c21297,c05984
CPD00742	2-methylcitrate/homocitrate		c01251
CPD00743	oleate/vaccenate (18:1)		c01712,c08367,c00712,c21944
CPD00744	isoleucylleucine/leucylisoleucine		
CPD00745	pregabalin	4715169	
CPD00746	leucylphenylalanine/isoleucylphenylalanine		
CPD00747	1-palmitoleoylglycerol (16:1)*		
CPD00748	palmitoyl dihydrosphingomyelin (d18:0/16:0)*	9939965	
CPD00749	tricosanoyl sphingomyelin (d18:1/23:0)*		
CPD00750	sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*		
CPD00751	sphingomyelin (d18:2/24:1, d18:1/24:2)*		
CPD00752	amoxicillin	2171	c06827
CPD00753	1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	9546749	
CPD00754	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	5289133	c05210
CPD00755	1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*		
CPD00756	1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*		
CPD00757	1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*	24778723	
CPD00758	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	9546800	
CPD00759	1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	9546799	
CPD00760	1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	9546798	
CPD00761	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*		
CPD00762	1-stearoyl-2-linoleoyl-GPI (18:0/18:2)		
CPD00763	gamma-tocopherol/beta-tocopherol	52473	c14152   c02483
CPD00764	1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	9547058	
CPD00765	1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*	5283497	
CPD00766	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*		
CPD00767	1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*	42607458	
CPD00768	1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*		
CPD00769	1-(1-enyl-palmitoyl)-2-dihomo-linolenoyl-GPC (P-16:0/20:3)*	53480685	
CPD00770	1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*		
CPD00771	1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*	53480699	
CPD00772	1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*		
CPD00773	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*		
CPD00774	1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*	42607430	
CPD00775	1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*		
CPD00776	1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*	5497103	
CPD00777	1-palmityl-2-arachidonoyl-GPC (O-16:0/20:4)*	10747814	
CPD00778	sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*		
CPD00779	behenoyl dihydrosphingomyelin (d18:0/22:0)*		
CPD00780	sphingomyelin (d18:0/18:0, d19:0/17:0)*		
CPD00781	N-palmitoyl-sphinganine (d18:0/16:0)	5283572	
CPD00782	lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	53477895	
CPD00783	cetirizine	2678	c07778
CPD00784	1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*	24778664	
CPD00785	1-margaroyl-2-oleoyl-GPC (17:0/18:1)*		
CPD00786	1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*	52922491	
CPD00787	myristoyl dihydrosphingomyelin (d18:0/14:0)*	44260138	
CPD00788	7-hydroxyindole sulfate		
CPD00789	phenylacetylglutamate	11579826	
CPD00790	4-ethylphenol glucuronide		
CPD00791	1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*		
CPD00792	palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*	9543695	
CPD00793	palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*		
CPD00794	1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	71296232	
CPD00795	1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*	52927465	
CPD00796	1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*		
CPD00797	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	9546753	
CPD00798	1-linoleoyl-GPA (18:2)*	52690	
CPD00799	1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*	52922330	
CPD00800	1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*	52922342	
CPD00801	1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*		
CPD00802	1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*		
CPD00803	1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*	24779048	
CPD00804	1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*		
CPD00805	1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*	24778983	
CPD00806	1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*	6443157	
CPD00807	1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*	52923944	
CPD00808	1-myristoyl-2-linoleoyl-GPC (14:0/18:2)*	24778624	
CPD00809	1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*		
CPD00810	1-myristoyl-2-docosahexaenoyl-GPC (14:0/22:6)*	24778639	
CPD00811	1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*	24778873	
CPD00812	1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*	24778871	
CPD00813	1-palmitoyl-2-adrenoyl-GPC (16:0/22:4)*	24778732	
CPD00814	1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*	24778868	
CPD00815	1-stearyl-GPC (O-18:0)*	2733532	c04317
CPD00816	1-oleoyl-2-dihomo-linolenoyl-GPC (18:1/20:3)*	52922697	
CPD00817	1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*		
CPD00818	1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16:0/14:0)*	52923874	
CPD00819	1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	11146967	
CPD00820	phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*		
CPD00821	phosphatidylcholine (18:0/20:5, 16:0/22:5n6)*		
CPD00822	1-palmitoyl-2-docosahexaenoyl-GPI (16:0/22:6)*	#N/A	#N/A
CPD00823	1-stearoyl-2-oleoyl-GPI (18:0/18:1)*		
CPD00824	1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*		
CPD00825	1-palmitoyl-2-eicosapentaenoyl-GPE (16:0/20:5)*	52924919	
CPD00826	1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*	52924903	
CPD00827	1,2-dilinoleoyl-GPE (18:2/18:2)*	9546812	
CPD00828	1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*		
CPD00829	1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*		
CPD00830	1-linoleoyl-GPG (18:2)*		
CPD00831	thioproline	93176	
CPD00832	palmitoylcholine	151731	
CPD00833	trans-3,4-methyleneheptanoylcarnitine		
CPD00834	mycophenolic acid	446541	c20380,d05096
CPD00835	glycocholate glucuronide (1)	44263357	
CPD00836	glycochenodeoxycholate glucuronide (1)	44263370	
CPD00837	(S)-3-hydroxybutyrylcarnitine	71464477	
CPD00838	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)		
CPD00839	methylsuccinoylcarnitine		
CPD00840	catechol glucuronide	75124209	
CPD00841	sulfamethoxazole	5329	
CPD00842	oleoylcholine	59040790	
CPD00843	arachidonoylcholine	122198216	
CPD00844	docosahexaenoylcholine		
CPD00845	dihomo-linolenoyl-choline		
CPD00846	caffeic acid sulfate	21668705	
CPD00847	1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*		
CPD00848	1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*		
CPD00849	phosphatidylcholine (14:0/14:0, 16:0/12:0)		
CPD00850	phosphatidylcholine (15:0/18:1, 17:0/16:1, 16:0/17:1)*		
CPD00851	1-oleoyl-2-dihomo-linoleoyl-GPC (18:1/20:2)*	52922695	
CPD00852	phosphatidylcholine (18:0/20:2, 20:0/18:2)*		
CPD00853	1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*	52925039	
CPD00854	1-(1-enyl-stearoyl)-2-dihomo-linolenoyl-GPE (P-18:0/20:3)*	52925088	
CPD00855	lamotrigine	3878	
CPD00856	hexadecadienoate (16:2n6)	13932172	
CPD00857	palmitoleoylcarnitine (C16:1)*	71464547	
CPD00858	pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)		
CPD00859	4-hydroxyphenylacetylglutamine		
CPD00860	2,3-dihydroxy-2-methylbutyrate	301941	
CPD00861	2'-O-methylcytidine	150971	
CPD00862	2'-O-methyluridine	102212	
CPD00863	gamma-glutamyl-alpha-lysine	65254	
CPD00864	palmitoyl-oleoyl-glycerol (16:0/18:1) [1]*	5282283	c13861
CPD00865	palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*	5282283	c13861
CPD00866	oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*		
CPD00867	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*		
CPD00868	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*		
CPD00869	palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*		
CPD00870	linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*	9543737	
CPD00871	palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*		
CPD00872	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*		
CPD00873	diacylglycerol (14:0/18:1, 16:0/16:1) [2]*		
CPD00874	oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*		
CPD00875	oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*		
CPD00876	diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*		
CPD00877	linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*		
CPD00878	stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*		
CPD00879	stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*		
CPD00880	perfluorooctanesulfonate (PFOS)	74483	c18142
CPD00881	1-palmityl-GPE (O-16:0)*		
CPD00882	1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*	11803170	
CPD00883	1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*	145911	
CPD00884	1-stearyl-2-docosapentaenoyl-GPC (O-18:0/22:5n3)*	24779340	
CPD00885	1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n3)*	53479612	
CPD00886	1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n6)*	53479611	
CPD00887	1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*	52924901	
CPD00888	1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*	53480858	
CPD00889	1-palmitoleoyl-2-eicosapentaenoyl-GPC (16:1/20:5)*	#N/A	#N/A
CPD00890	palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*		
CPD00891	lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*		
CPD00892	N-behenoyl-sphingadienine (d18:2/22:0)*		
CPD00893	glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*		
CPD00894	N-palmitoylserine	6453686	
CPD00895	palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*		
CPD00896	myristoyl-linoleoyl-glycerol (14:0/18:2) [1]*	14275352	
CPD00897	phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*	53480850	
CPD00898	1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*	#N/A	#N/A
CPD00899	ceramide (d16:1/24:1, d18:1/22:1)*		
CPD00900	ceramide (d18:1/14:0, d16:1/16:0)*		
CPD00901	ceramide (d18:1/17:0, d17:1/18:0)*		
CPD00902	ceramide (d18:2/24:1, d18:1/24:2)*		
CPD00903	glycosyl ceramide (d18:2/24:1, d18:1/24:2)*		
CPD00904	ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*		
CPD00905	stearoylcholine*		
CPD00906	linoleoylcholine*		
CPD00907	trazadone	5533	c07156,d08626
CPD00908	sphingomyelin (d18:0/20:0, d16:0/22:0)*		
CPD00909	sphingomyelin (d18:1/19:0, d19:1/18:0)*		
CPD00910	sphingomyelin (d18:2/18:1)*		
CPD00911	sphingomyelin (d18:2/24:2)*		
CPD00912	sphingomyelin (d18:2/21:0, d16:2/23:0)*		
CPD00913	sphingomyelin (d18:2/23:1)*		
CPD00914	sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*		
CPD00915	sphingomyelin (d17:2/16:0, d18:2/15:0)*		
CPD00916	dexlansoprazole	9578005	
CPD00917	linolenoylcarnitine (C18:3)*		
CPD00918	behenoylcarnitine (C22)*		
CPD00919	arachidoylcarnitine (C20)*		
CPD00920	lignoceroylcarnitine (C24)*		
CPD00921	cerotoylcarnitine (C26)*		
CPD00922	ximenoylcarnitine (C26:1)*		
CPD00923	arachidonoylcarnitine (C20:4)	136212424	
CPD00924	eicosenoylcarnitine (C20:1)*		
CPD00925	dihomo-linoleoylcarnitine (C20:2)*		
CPD00926	dihomo-linolenoylcarnitine (C20:3n3 or 6)*		
CPD00927	erucoylcarnitine (C22:1)*		
CPD00928	docosahexaenoylcarnitine (C22:6)*		
CPD00929	nervonoylcarnitine (C24:1)*		
CPD00930	adrenoylcarnitine (C22:4)*		
CPD00931	docosapentaenoylcarnitine (C22:5n3)*		
CPD00932	levetiracetam	5284583	c07841
CPD00933	1-lignoceroyl-2-arachidonoyl-GPC (24:0/20:4)*	#N/A	#N/A
CPD00934	N,N,N-trimethyl-5-aminovalerate	14274897	
CPD00935	ethyl alpha-glucopyranoside	428040	
CPD00936	carotene diol (1)		
CPD00937	carotene diol (2)		
CPD00938	carotene diol (3)		
CPD00939	cortolone glucuronide (1)		
CPD00940	fluconazole	3365	c07002
CPD00941	(N(1) + N(8))-acetylspermidine		c00612,c01029
CPD00942	5-dodecenoylcarnitine (C12:1)	91825571	
CPD00943	2-butenoylglycine	6303498	
CPD00944	hydroxy-CMPF*		
CPD00945	trans-2-hexenoylglycine		
CPD00946	dodecenedioate (C12:1-DC)*	5283028	
CPD00947	hexadecenedioate (C16:1-DC)*		
CPD00948	octadecenedioate (C18:1-DC)	9543674	
CPD00949	octadecadienedioate (C18:2-DC)*		
CPD00950	glucuronide of C19H28O4 (2)*	#N/A	#N/A
CPD00951	glucuronide of C10H18O2 (1)*		
CPD00952	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**	194501	
CPD00953	glucuronide of C10H18O2 (7)*		
CPD00954	3-hydroxystachydrine*	442640	c10151
CPD00955	N-acetyl-2-aminooctanoate*	95555	
CPD00956	hydroxyasparagine**	97663	c03124
CPD00957	perfluorooctanoate (PFOA)	9554	
CPD00958	glyco-beta-muricholate**		
CPD00959	3-formylindole	10256	c08493
CPD00960	pyroglutamylalanine*	#N/A	#N/A
CPD00961	pyroglutamylleucine*		
CPD00962	gamma-glutamylcitrulline*		
CPD00963	N4-acetylsulfamethoxazole*	65280	c13061,d01601
CPD00964	glycine conjugate of C10H12O2*		
CPD00965	glycine conjugate of C10H14O2 (1)*		
CPD00966	glutamine conjugate of C7H12O2*		
CPD00967	glutamine conjugate of C6H10O2 (1)*		
CPD00968	glutamine conjugate of C6H10O2 (2)*		
CPD00969	tetradecadienoate (14:2)*	5312409	
CPD00970	3-amino-2-piperidone	5200225	
CPD00971	N,N-dimethylalanine	5488191	
CPD00972	3-indoleglyoxylic acid	73863	
CPD00973	ethyl beta-glucopyranoside	121667	
CPD00974	2-hydroxysebacate	128458	
CPD00975	enterolactone sulfate		
CPD00976	ascorbic acid 3-sulfate*	11425365	
CPD00977	6-bromotryptophan	9856996	
CPD00978	1-carboxyethylphenylalanine	59100900	
CPD00979	1-carboxyethylvaline		
CPD00980	1-carboxyethylleucine		
CPD00981	1-carboxyethylisoleucine		
CPD00982	dodecadienoate (12:2)*		
CPD00983	N-acetyl-isoputreanine	131802901	
CPD00984	glucuronide of piperine metabolite C17H21NO3 (3)*		
CPD00985	glucuronide of piperine metabolite C17H21NO3 (4)*		
CPD00986	glucuronide of piperine metabolite C17H21NO3 (5)*		
CPD00987	sulfate of piperine metabolite C16H19NO3 (2)*		
CPD00988	sulfate of piperine metabolite C16H19NO3 (3)*		
CPD00989	sulfate of piperine metabolite C18H21NO3 (1)*		
CPD00990	2-naphthol sulfate	74428	
CPD00991	4-ethylcatechol sulfate		
CPD00992	11beta-hydroxyandrosterone glucuronide		
CPD00993	N2-acetyl,N6,N6-dimethyllysine		
CPD00994	cholic acid glucuronide	21252309	
CPD00995	deoxycholic acid glucuronide		
CPD00996	4-allylcatechol sulfate		
CPD00997	3-hydroxypyridine glucuronide		
CPD00998	4-methylhexanoylglutamine		
CPD00999	glycoursodeoxycholic acid sulfate (1)		
CPD01000	dihydrocaffeate sulfate (2)	49844181	
CPD01001	lithocholate sulfate (1)	451489	
CPD01002	3-(methylthio)acetaminophen sulfate*		
CPD01003	2-ketocaprylate	67600	
CPD01004	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*		
CPD01005	Fibrinopeptide B (1-13)**		
CPD01006	3-hydroxy-2-methylpyridine sulfate		
CPD01007	hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**		
CPD01008	cyclo(pro-arg)*	#N/A	#N/A
CPD01009	5-hydroxymethyl-2-furoylcarnitine*		
CPD01010	branched-chain fatty acid 18:0 (2)**		
CPD01011	tetradecadienedioate (C14:2-DC)*	86018718	
CPD01012	pregnenetriol disulfate*		c62921
CPD01013	eicosenedioate (C20:1-DC)*		
CPD01014	hydroxy-N6,N6,N6-trimethyllysine*		
CPD01015	undecenoylcarnitine (C11:1)		
CPD01016	3-decenoylcarnitine		
CPD01017	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)		
CPD01018	4-vinylcatechol sulfate		
CPD01019	3,5-dichloro-2,6-dihydroxybenzoic acid	24721632	
CPD01020	(S)-a-amino-omega-caprolactam	439823	c05328
CPD01021	metabolonic lactone sulfate		
CPD01022	vanillic acid glycine	3083688	
CPD01023	branched chain 14:0 dicarboxylic acid**		
