compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD00428	3-hydroxypalmitate		
CPD00429	3-hydroxyproline		
CPD00430	3-hydroxypyridine sulfate		
CPD00431	3-hydroxysebacate	3017884	
CPD00432	3-hydroxystachydrine		
CPD00433	3-hydroxystearate		
CPD00434	3-hydroxyvalproate		
CPD00435	3-indoxyl sulfate	10258	
CPD00436	3-ketosphinganine	631	C02934
CPD00437	3-methoxycatechol sulfate		
CPD00438	3-methoxytyramine sulfate	54133459	
CPD00439	3-methoxytyrosine	9307	
CPD00440	3-methyl-2-oxobutyrate	49	C00141
CPD00441	3-methyl-2-oxovalerate	440877;439286	C00671,C06008,C03465
CPD00442	3-methyl catechol sulfate		
CPD00443	3-methyladipate	12292	
CPD00444	3-methyladipoylcarnitine		
CPD00445	3-methylcrotonylglycine	169485	C20828
CPD00446	3-methylcytidine	14237477	
CPD00447	3-methylglutaconate	1551553	
CPD00448	3-methylglutarate/2-methylglutarate		
CPD00449	3-methylglutarylcarnitine		
CPD00450	3-methylhistidine	64969	C01152
CPD00451	3-methylxanthine	70639	C16357
CPD00452	3-phenylpropionate (hydrocinnamate)	107	C05629
CPD00453	3-phosphoglycerate	724	C00597
CPD00454	3-s-cysteinyl-2-methylpropanoate		
CPD00455	3-ureidopropionate	111	C02642
CPD00456	3,4-methyleneheptanoate		
CPD00457	3,4-methyleneheptanoylcarnitine		
CPD00458	3,7-dimethylurate	83126	C16360
CPD00459	3b-hydroxy-5-cholenoic acid		
CPD00460	3beta-hydroxy-5-cholestenoate	165511	C17333
CPD00461	3beta,7alpha-dihydroxy-5-cholestenoate		
CPD00462	3beta,7beta-dihydroxy-5-cholestenoate		
CPD00463	4-acetamidobenzoate	6918889	D03836
CPD00464	4-acetamidobutanoate	18189	C02946
CPD00465	4-acetamidophenol	1983	C06804
CPD00466	4-acetamidophenylglucuronide	83944;4022661	
CPD00467	4-acetaminophen sulfate	83939	C06804
CPD00468	4-acetylphenol sulfate	4684006	
CPD00469	4-acetylphenyl sulfate		
CPD00470	4-allylphenol sulfate	66633409	
CPD00471	4-androsten-3alpha,17alpha-diol monosulfate		
CPD00472	4-androsten-3beta,17beta-diol disulfate		C04295
CPD00473	4-androsten-3beta,17beta-diol monosulfate		
CPD00474	4-cholesten-3-one	91477	C00599
CPD00475	4-ethylphenyl sulfate		
CPD00476	4-ethylphenylsulfate	20822574	C13637
CPD00477	4-guanidinobutanoate	500	C01035
CPD00478	4-hydroxy-2-oxoglutaric acid	599	C01127
CPD00479	4-hydroxybenzoate		C00156
CPD00480	4-hydroxychlorothalonil	34217	
CPD00481	4-hydroxycoumarin		C20414
CPD00482	4-hydroxyglutamate	439902	C03079
CPD00483	4-hydroxyhippurate	151012	
CPD00484	4-hydroxyphenylacetate	127	C00642
CPD00485	4-hydroxyphenylacetatoylcarnitine		
CPD00486	4-hydroxyphenylacetylglutamine		
CPD00487	4-hydroxyphenylpyruvate	979	C01179
CPD00488	4-imidazoleacetate	96215	C02835
CPD00489	4-methoxyphenol sulfate		
CPD00490	4-methyl-2-oxopentanoate	70	C00233
CPD00491	4-methylcatechol sulfate	54104170	
CPD00492	4-methylguaiacol sulfate		
CPD00493	4-phenylbutyrate		
CPD00494	4-vinylguaiacol sulfate	53803570	
CPD00495	4-vinylphenol sulfate	6426766	C05627
CPD00496	5-(galactosylhydroxy)-l-lysine	66995551	
CPD00497	5-acetylamino-6-amino-3-methyluracil	88299	C16366
CPD00498	5-acetylamino-6-formylamino-3-methyluracil	108214	C16365
CPD00499	5-bromotryptophan		
CPD00500	5-dodecenoate (12:1n7)	5312378	
CPD00501	5-dodecenoylcarnitine (c12:1)	91825571	
CPD00502	5-hydroxyhexanoate	170748	
CPD00503	5-hydroxyindole sulfate		
CPD00504	5-hydroxyindoleacetate	1826	C05635
CPD00505	5-hydroxylysine	3032849	C16741
CPD00506	5-hydroxyvalproate		
CPD00507	5-methylnorleucine		
CPD00508	5-methylthioadenosine (mta)	439176	C00170
CPD00509	5-methylthioribose		
CPD00510	5-methyluridine (ribothymidine)	445408	
CPD00511	5-oxoproline	439685;7405	C01879,C02237
CPD00512	5-pregnen-3b, 17-diol-20-one 3-sulfate		
CPD00513	5,6-dihydrothymine	93556	C00906
CPD00514	5,6-dihydrouracil	649	C00429
CPD00515	5,6-dihydrouridine	94312	
CPD00516	5alpha-androstan-3alpha,17alpha-diol disulfate		
CPD00517	5alpha-androstan-3alpha,17alpha-diol monosulfate		
CPD00518	5alpha-androstan-3alpha,17beta-diol disulfate	56639109	
CPD00519	5alpha-androstan-3alpha,17beta-diol monosulfate		
CPD00520	5alpha-androstan-3beta,17alpha-diol disulfate	56639109	
CPD00521	5alpha-androstan-3beta,17beta-diol disulfate	90186325	C12525
CPD00522	5alpha-androstan-3beta,17beta-diol monosulfate		
CPD00523	5alpha-pregnan-3(alpha or beta),20beta-diol disulfate		
CPD00524	5alpha-pregnan-3beta,20alpha-diol disulfate	118703093	
CPD00525	5alpha-pregnan-3beta,20alpha-diol monosulfate		
CPD00526	5alpha-pregnan-3beta,20beta-diol monosulfate		
CPD00527	5alpha-pregnan-diol disulfate	3082277;5127902	
CPD00528	6-bromotryptophan	9856996	
CPD00529	6-hydroxyindole sulfate	122198196	
CPD00530	6-oxopiperidine-2-carboxylate	3014237	
CPD00531	6-oxopiperidine-2-carboxylic acid		
CPD00532	7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca)	3081085	C17337
CPD00533	7-dehydrocholesterol	439423	C01164
CPD00534	7-hoca		
CPD00535	7-hydroxycholesterol (alpha or beta)		
CPD00536	7-hydroxyindole sulfate		
CPD00537	7-hydroxyoctanoate		
CPD00538	7-methylguanine	135398679	C02242
CPD00539	7-methylurate		
CPD00540	7-methylxanthine	68374	C16353
CPD00541	8-hydroxyoctanoate	69820	
CPD00542	9-hydroxystearate	9570127	
CPD00543	9,10-dihome	9966640	C14828
CPD00544	10-heptadecenoate (17:1n7)	5312435	
CPD00545	10-nonadecenoate (19:1n9)	5312513	
CPD00546	10-undecenoate (11:1n1)	14891	C13910
CPD00547	11-dehydrocorticosterone		
CPD00548	11-hydroxystearate		
CPD00549	11-ketoetiocholanolone glucuronide		
CPD00550	12-hete		
CPD00551	12,13-dihome	10236635	C14829
CPD00552	13-hode + 9-hode	5312830;1424;5282947;5282944;5282945	C14767,C14762
CPD00553	13-methylmyristate		
CPD00554	13-methylmyristate (i15:0)		
CPD00555	13-methylmyristic acid		
CPD00556	15-methylpalmitate (i17:0)		
CPD00557	15-methylpalmitate (isobar with 2-methylpalmitate)		
CPD00558	16-hydroxypalmitate	10466	C18218
CPD00559	16a-hydroxy dhea 3-sulfate	20848950	
CPD00560	17-methylstearate		
CPD00561	17-methylstearate (i19:0)		
CPD00562	17alpha-hydroxypregnenolone 3-sulfate	152971	
CPD00563	17alpha-hydroxypregnenolone sulfate		
CPD00564	21-hydroxypregnenolone disulfate	134595	
CPD00565	21-hydroxypregnenolone monosulfate		
CPD00566	(14 or 15)-methylpalmitate (a17:0 or i17:0)	8181;17903417	C16995
CPD00567	(16 or 17)-methylstearate (a19:0 or i19:0)	3083779	
CPD00568	(n(1) + n(8))-acetylspermidine	123689;496	C00612,C01029
CPD00569	acesulfame	36573	
CPD00570	acetoacetate		C00164
CPD00571	acetylcarnitine		C02571
CPD00572	acetylcarnitine (c2)	7045767	C02571
CPD00573	acetylphosphate		
CPD00574	acisoga	129397	
CPD00575	aconitate [cis or trans]	643757;444212	C02341,C004174
CPD00576	adenine	190	C00147
CPD00577	adenosine	60961	C00212
CPD00578	adenosine 3',5'-cyclic monophosphate (camp)		C00575
CPD00579	adenosine 5'-diphosphoribose (adp-ribose)	192	C00301
CPD00580	adenosine 5'-monophosphate (amp)	6083	C00020
CPD00581	adipate		C06104
CPD00582	adipoylcarnitine		
CPD00583	adipoylcarnitine (c6-dc)	71296139	
CPD00584	adp		
CPD00585	adrenate (22:4n6)	5497181;5282844	C16527
CPD00586	adrenoylcarnitine (c22:4)		
CPD00587	adsgegdfxaegggvr		
CPD00588	alanine	5950	C00041
CPD00589	alanylleucine		
CPD00590	allantoin	204;439714;439713	C02350,C02348,C01551
CPD00591	alliin	87310	C08265
CPD00592	allo-isoleucine	99288	
CPD00593	allopurinol		
CPD00594	allopurinol riboside		
CPD00595	alpha-cehc		
CPD00596	alpha-cehc glucuronide		
CPD00597	alpha-cehc sulfate		
CPD00598	alpha-hydroxycaproate	99824	
CPD00599	alpha-hydroxyisocaproate	92779;83697;439960	C03264
CPD00600	alpha-hydroxyisovalerate	99823	
CPD00601	alpha-hydroxyisovaleroyl carnitine		
CPD00602	alpha-ketobutyrate	58	C00109
CPD00603	alpha-ketoglutaramate	48	C00940
CPD00604	alpha-ketoglutarate	51	C00026
CPD00605	alpha-lipoate		
CPD00606	alpha-tocopherol	86472	C02477
CPD00607	amp		
CPD00608	andro steroid monosulfate		C04555
CPD00609	andro steroid monosulfate c19h28o6s		
CPD00610	androstenediol (3alpha, 17alpha) monosulfate		
CPD00611	androstenediol (3beta,17beta) disulfate		
CPD00612	androstenediol (3beta,17beta) monosulfate		
CPD00613	androsterone glucuronide	114833	C11135
CPD00614	androsterone sulfate	159663	
CPD00615	anserine	112072	C01262
CPD00616	anthranilate		
CPD00617	arabinose	66308	C00216
CPD00618	arabitol		C01904
CPD00619	arabitol/xylitol	6912;94154	C00542,C01904,C00379
CPD00620	arabonate/xylonate	122045;6602431	C00502,C05411
CPD00621	arachidate (20:0)	10467	C06425
CPD00622	arachidonate (20:4n6)	444899	C00219
CPD00623	arachidonoylcarnitine (c20:4)	136212424	
CPD00624	arachidonoylcholine	122198216	
CPD00625	arachidoyl sphingomyelin		
CPD00626	arachidoyl sphingomyelin (20:0)		
CPD00627	arachidoylcarnitine (c20)	53477833	
CPD00628	argininate	160437	
CPD00629	arginine	6322	C00062
CPD00630	argininosuccinate	60150382	C03406
CPD00631	aripiprazole		
CPD00632	asparagine	6267	C00152
CPD00633	asparagylleucine		
CPD00634	aspartate	5960	C00049
CPD00635	aspartylleucine		
CPD00636	aspartylvaline		
CPD00637	atenolol		
CPD00638	azelate (c9-dc)	2266	C08261
CPD00639	azelate (nonanedioate; c9)		
CPD00640	azelate (nonanedioate)		C08261
CPD00641	baclofen		
CPD00642	behenate (22:0)		
CPD00643	behenoyl dihydrosphingomyelin (d18:0/22:0)	44260132	
CPD00644	behenoyl sphingomyelin		
CPD00645	behenoyl sphingomyelin (22:0)		
CPD00646	behenoyl sphingomyelin (d18:1/22:0)	44260125	
CPD00647	behenoylcarnitine (c22)	71464577	
CPD00648	benzoate	243	C00180
CPD00649	benzoylcarnitine		
CPD00650	beta-alanine	239	C00099
CPD00651	beta-citrylglutamate	189741	C20775
CPD00652	beta-cryptoxanthin	5281235	C08591
CPD00653	beta-hydroxyisovalerate	69362	
CPD00654	beta-hydroxyisovaleroylcarnitine		
CPD00655	beta-hydroxypyruvate		
CPD00656	beta-sitosterol		C01753
CPD00657	beta-tocopherol		C14152
CPD00658	betaine	247	C00719
CPD00659	betonicine		C08269
CPD00660	bilirubin		C00486
CPD00661	bilirubin (e,e)	129320511	
CPD00662	bilirubin (e,z or z,e)	5799469	C00486
CPD00663	bilirubin (z,z)	5280352	C00486
CPD00664	biliverdin	5280353	C00500
CPD00665	bradykinin	439201	C00306
CPD00666	bradykinin, des-arg(9)	105044	C00306
CPD00667	bradykinin, hydroxy-pro(3)	169947	
CPD00668	butyrylcarnitine		C02862
CPD00669	butyrylcarnitine (c4)	439829	C02862
CPD00670	butyrylglycine		
CPD00671	butyrylglycine (c4)	88412	
CPD00672	c-glycosyltryptophan	10981970	
CPD00673	caffeic acid sulfate	21668705	
CPD00674	caffeine	2519	C07481
CPD00675	campesterol	173183	C01789
CPD00676	caprate (10:0)	2969	C01571
CPD00677	caproate (6:0)	8892	C01585
CPD00678	caprylate (8:0)	379	C06423
CPD00679	carbamazepine		
CPD00680	carbamazepine 10,11-epoxide		C07496
CPD00681	carbamazepine glucuronide		
CPD00682	carboxyethyl-gaba	2572	
CPD00683	carboxyibuprofen		
CPD00684	carboxyibuprofen glucuronide		
CPD00685	carnitine	288	C00487,C00308
CPD00686	carnosine		C00386
CPD00687	carotene diol		
CPD00688	carotene diol (2)		
CPD00689	catechol glucuronide		
CPD00690	catechol sulfate	3083879	
CPD00691	cdp-choline		
CPD00692	ceramide (d16:1/24:1, d18:1/22:1)		
CPD00693	ceramide (d18:1/14:0, d16:1/16:0)		
CPD00694	ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)		
CPD00695	ceramide (d18:2/24:1, d18:1/24:2)		
CPD00696	cerotoylcarnitine (c26)	53477828	
CPD00697	cetirizine		
CPD00698	chenodeoxycholate	10133	C02528
CPD00699	chiro-inositol		C19891
CPD00700	cholate	221493	C00695
CPD00701	cholestanol		C12978
CPD00702	cholesterol	6432564;11025495;5997	C00187
CPD00703	choline	305	C00114
CPD00704	choline phosphate	1014	C00588
CPD00705	cinnamoylglycine	709625	
CPD00706	ciprofloxacin		
CPD00707	cis-4-decenoyl carnitine		
CPD00708	cis-4-decenoylcarnitine (c10:1)	57357170	
CPD00709	cis-cyclo[l-ala-l-pro]		
CPD00710	cis-urocanate	1549103	
CPD00711	cis-vaccenate (18:1n7)		C08367
CPD00712	citraconate/glutaconate		
CPD00713	citramalate		C00815
CPD00714	citrate	311	C00158
CPD00715	citrulline	9750	C00327
CPD00716	cmp		
CPD00717	corticosterone		C02140
CPD00718	cortisol	5754	C00735
CPD00719	cortisone	222786	C00762
CPD00720	creatine	586	C00300
CPD00721	creatine phosphate		
CPD00722	creatinine	588	C00791
CPD00723	cyclo(ala-pro)		
CPD00724	cyclo(gly-pro)		
CPD00725	cyclo(his-pro)		
CPD00726	cyclo(l-phe-d-pro)		
CPD00727	cyclo(l-phe-l-pro)		C11847
CPD00728	cyclo(leu-pro)		
CPD00729	cyclo(pro-pro)		
CPD00730	cyclo(pro-thr)		
CPD00731	cyclo(pro-val)		
CPD00732	cys-gly, oxidized	333293	
CPD00733	cystathionine	439258	C02291
CPD00734	cysteine	5862	C00097
CPD00735	cysteine s-sulfate	115015	C05824
CPD00736	cysteine sulfinic acid		
CPD00737	cysteine-glutathione disulfide		
CPD00738	cysteinylglycine	439498	C01419
CPD00739	cysteinylglycine disulfide	22833544	
CPD00740	cystine	67678	C00491
CPD00741	cytidine	6175	C00475
CPD00742	cytosine	597	C00380
CPD00743	daidzein sulfate		
CPD00744	decanoylcarnitine		
CPD00745	decanoylcarnitine (c10)	10245190	
CPD00746	dehydroepiandrosterone sulfate (dhea-s)	12594	C04555
CPD00747	dehydroisoandrosterone sulfate (dhea-s)		C04555
CPD00748	delta-cehc	35027084	
CPD00749	delta-cehc glucuronide		
CPD00750	delta-tocopherol		
CPD00751	deoxycarnitine	22620	C01181
CPD00752	deoxycholate	222528	C04483
CPD00753	dexlansoprazole		
CPD00754	diacylglycerol (12:0/18:1, 14:0/16:1, 16:0/14:1)		
CPD00755	diacylglycerol (14:0/18:1, 16:0/16:1)		
CPD00756	diacylglycerol (14:0/18:1, 16:0/16:1) [1]		
CPD00757	diacylglycerol (14:0/18:1, 16:0/16:1) [2]		
CPD00758	diacylglycerol (16:1/18:2, 16:0/18:3)		
CPD00759	diglycerol		
CPD00760	dihomo-linoleate (20:2n6)	6439848	C16525
CPD00761	dihomo-linolenate (20:3n3 or n6)	5280581	C03242
CPD00762	dihomo-linolenoyl-choline		
CPD00763	dihomo-linolenoylcarnitine (20:3n3 or 6)		
CPD00764	dihomo-linolenoylcarnitine (c20:3n3 or 6)		
CPD00765	dihomo-linoleoylcarnitine (c20:2)		
CPD00766	dihomolinoleate (20:2n6)		
CPD00767	dihomolinolenate (20:3n3 or 3n6)		
CPD00768	dihydroferulate	14340	
CPD00769	dihydroferulic acid		
CPD00770	dihydroorotate	648	C00337
CPD00771	dimethyl sulfone		C11142
CPD00772	dimethyl sulfoxide (dmso)		
CPD00773	dimethylarginine (adma + sdma)		
CPD00774	dimethylarginine (sdma + adma)	123831;169148	C21189,C03626
CPD00775	dimethylglycine	673	C03626
CPD00776	dimethylmalonic acid		
CPD00777	diphenhydramine		Drug
CPD00778	docosadienoate (22:2n6)	5282807	C16533
CPD00779	docosadioate		
CPD00780	docosadioate (c22-dc)	7641	C14240
CPD00781	docosahexaenoate (dha; 22:6n3)	445580	C06429
CPD00782	docosahexaenoylcarnitine (c22:6)		
CPD00783	docosahexaenoylcholine		
CPD00784	docosapentaenoate (dpa; 22:5n3)		
CPD00785	docosapentaenoate (n3 dpa; 22:5n3)	6441454	C16513
CPD00786	docosapentaenoate (n6 dpa; 22:5n6)	6441454	C16513
CPD00787	docosapentaenoylcarnitine (c22:5n3)		
CPD00788	docosatrienoate (22:3n3)	5312556	C16534
CPD00789	docosatrienoate (22:3n6)		
CPD00790	dodecadienoate (12:2)	25480	
CPD00791	dodecanedioate		C02678
CPD00792	dodecanedioate (c12-dc)	12736	C02678
CPD00793	dodecanedioate (c12)		
CPD00794	dodecenedioate (c12:1-dc)		
CPD00795	dopamine 3-o-sulfate	122136	C13690
CPD00796	dopamine 4-sulfate	68517194	C13691
CPD00797	dopamine sulfate		
CPD00798	dsgegdfxaegggvr		
CPD00799	ectoine		
CPD00800	edta	6049	C00284
CPD00801	eicosanedioate (c20-dc)	75502	
CPD00802	eicosanodioate		
CPD00803	eicosanodioate (c20-dc)		
CPD00804	eicosapentaenoate (epa; 20:5n3)	446284	C06428
CPD00805	eicosenoate (20:1)	5282769;5282768;94159	C16526
CPD00806	eicosenoate (20:1n9 or 1n11)		
CPD00807	eicosenoate (20:1n9 or 11)		
CPD00808	eicosenoyl sphingomyelin		
CPD00809	eicosenoyl sphingomyelin (20:1)		
CPD00810	eicosenoylcarnitine (c20:1)		
CPD00811	epiandrosterone sulfate	9929317	C04555
CPD00812	epsilon-caprolactam		
CPD00813	ergothioneine	5351619	C05570
CPD00814	erucate (22:1n9)	8216;5281116	C08316
CPD00815	erucoyl sphingomyelin		
CPD00816	erucoyl sphingomyelin (22:1)		
CPD00817	erythritol	222285	C00503
CPD00818	erythronate	2781043	
CPD00819	escitalopram		
CPD00820	ethyl paraben sulfate		
CPD00821	ethylmalonate	11756	
CPD00822	ethylparaben sulfate		
CPD00823	etiocholanolone glucuronide	270605	
CPD00824	eugenol sulfate	180632	
CPD00825	euricoyl sphingomyelin		
CPD00826	fad		C00016
CPD00827	famotidine		
CPD00828	ferulic acid 4-sulfate	6305574	
CPD00829	fibrinopeptide a	25081464	
CPD00830	fibrinopeptide a (5-16)		
CPD00831	fibrinopeptide a, des-ala(1)	132993922	
CPD00832	fibrinopeptide a, phosphono-ser(3)	132993923	
CPD00833	fibrinopeptide b	16132131	
CPD00834	fluconazole		
CPD00835	formiminoglutamate	439233	C00439
CPD00836	fructose	2723872	C00095
CPD00837	fumarate	444972	C00122
CPD00838	furaneol sulfate	59815364	
CPD00839	gabapentin		
CPD00840	galactitol (dulcitol)	11850	C01697
CPD00841	galactonate	12310779;128869	C15930,C00880
CPD00842	gamma-carboxyglutamate		
CPD00843	gamma-cehc	133098	
CPD00844	gamma-cehc glucuronide	121596235	
CPD00845	gamma-cehc sulfate		
CPD00846	gamma-glutamyl-2-aminobutyrate		
CPD00847	gamma-glutamyl-alpha-lysine	65254	
CPD00848	gamma-glutamyl-epsilon-lysine	7015685	
CPD00849	gamma-glutamylalanine	440103	
CPD00850	gamma-glutamylcitrulline		
CPD00851	gamma-glutamylglutamate	92865	C05282
CPD00852	gamma-glutamylglutamine	150914	C05283
CPD00853	gamma-glutamylglycine	100099	
CPD00854	gamma-glutamylhistidine	7017195	
CPD00855	gamma-glutamylisoleucine	22885096	
CPD00856	gamma-glutamylleucine	151023	
CPD00857	gamma-glutamyllysine		
CPD00858	gamma-glutamylmethionine	7009567	
CPD00859	gamma-glutamylphenylalanine	111299	
CPD00860	gamma-glutamylthreonine	76078708	
CPD00861	gamma-glutamyltryptophan	3989307	
CPD00862	gamma-glutamyltyrosine	94340	
CPD00863	gamma-glutamylvaline	7015683	
CPD00864	gamma-tocopherol		C02483
CPD00865	gamma-tocopherol/beta-tocopherol		C14152,C02483
CPD00866	genistein sulfate		
CPD00867	gentisate	3469	C00628
CPD00868	gluconate	3085666;10690	C00257
CPD00869	glucose	5793	C00031
CPD00870	glucuronate	441478;94715;23677976;65041;444791	C16245
CPD00871	glucuronide of c10h14o2 (1)		
CPD00872	glucuronide of c10h14o2 (4)		
CPD00873	glucuronide of c10h14o2 (5)		
CPD00874	glucuronide of c10h14o2 (6)		
CPD00875	glucuronide of c10h14o2 (7)		
CPD00876	glucuronide of c10h18o2		
CPD00877	glucuronide of c10h18o2 (1)		
CPD00878	glucuronide of c10h18o2 (6)		
CPD00879	glucuronide of c10h18o2 (7)		
CPD00880	glucuronide of c10h18o2 (8)		
CPD00881	glucuronide of c12h22o4		
CPD00882	glucuronide of c12h22o4 (1)		
CPD00883	glucuronide of c14h22o4		
CPD00884	glucuronide of c14h26o4 (1)		
CPD00885	glucuronide of piperine metabolite c17h21no3		
CPD00886	glucuronide of piperine metabolite c17h21no3 (3)		
CPD00887	glucuronide of piperine metabolite c17h21no3 (4)		
CPD00888	glucuronide of piperine metabolite c17h21no3 (5)		
CPD00889	glutamate	33032	C00025,C00217
CPD00890	glutamate, gamma-methyl ester		
CPD00891	glutamine	5961	C00064
CPD00892	glutamine conjugate of c8h12o4 (1)		
CPD00893	glutarate (c5-dc)	743;4418048	C00489
CPD00894	glutarate (pentanedioate)		C00489
CPD00895	glutaroylcarnitine (c5)		
CPD00896	glutarylcarnitine (c5-dc)	71317118	
CPD00897	glutarylcarnitine (c5)		
CPD00898	glutathione, oxidized (gssg)		
CPD00899	glycerate	752;439194	C00258
CPD00900	glycerol	753	C00116
CPD00901	glycerol 3-phosphate	754	C0093
CPD00902	glycerol 3-phosphate (g3p)		C00093
CPD00903	glycerophosphoethanolamine	123874	C01233
CPD00904	glycerophosphoglycerol	54575349	C03274
CPD00905	glycerophosphoinositol		
CPD00906	glycerophosphorylcholine (gpc)	71920	C00670
CPD00907	glycine	750	C00037
CPD00908	glycine conjugate of c10h12o2		
CPD00909	glycine conjugate of c10h14o2		
CPD00910	glycine conjugate of c10h14o2 (1)		
CPD00911	glyco-alpha-muricholate		
CPD00912	glyco-beta-muricholate		
CPD00913	glycochenodeoxycholate	12544	C05466
CPD00914	glycochenodeoxycholate 3-sulfate	11954205;21125002;21116917	
CPD00915	glycochenodeoxycholate glucuronide		
CPD00916	glycochenodeoxycholate sulfate		
CPD00917	glycocholate	10140	C01921
CPD00918	glycocholenate sulfate		
CPD00919	glycodeoxycholate	3035026	C05464
CPD00920	glycodeoxycholate 3-sulfate	101602538	
CPD00921	glycodeoxycholate glucuronide (1)		
CPD00922	glycodeoxycholate sulfate		
CPD00923	glycohyocholate	71361462	
CPD00924	glycolate (hydroxyacetate)		
CPD00925	glycolithocholate	115245	C15557
CPD00926	glycolithocholate sulfate	72222	C11301
CPD00927	glycosyl ceramide (d18:1/20:0, d16:1/22:0)		
CPD00928	glycosyl ceramide (d18:2/24:1, d18:1/24:2)		
CPD00929	glycosyl-n-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2oh))		
CPD00930	glycosyl-n-behenoyl-sphingadienine (d18:2/22:0)		
CPD00931	glycosyl-n-palmitoyl-sphingosine (d18:1/16:0)		
CPD00932	glycosyl-n-stearoyl-sphingosine (d18:1/18:0)		
CPD00933	glycoursodeoxycholate	12310288	
CPD00934	glycylhistidine		
CPD00935	glycylleucine		C02155
CPD00936	glycylphenylalanine		
CPD00937	glycylproline		
CPD00938	guaiacol sulfate	22473	
CPD00939	guanidinoacetate	763	C00581
CPD00940	guanidinosuccinate	439918	C03139
CPD00941	guanosine	6802	C00387
CPD00942	gulonate	152304	C00800
CPD00943	gulonic acid		
CPD00944	heme	26945	C00032
CPD00945	heneicosapentaenoate (21:5n3)		
CPD00946	heptaethylene glycol		
CPD00947	heptanoate (7:0)	8094	C17714
CPD00948	heptenedioate (c7:1-dc)		
CPD00949	hexadecadienoate (16:2n6)	13932172	
CPD00950	hexadecanedioate		C19615
CPD00951	hexadecanedioate (c16-dc)	10459	C19615
CPD00952	hexadecanedioate (c16)		
CPD00953	hexadecasphingosine (d16:1)	14767871	
CPD00954	hexadecenedioate (c16:1-dc)		
CPD00955	hexaethylene glycol		
CPD00956	hexanoylcarnitine		
CPD00957	hexanoylcarnitine (c6)	6426853	
CPD00958	hexanoylglutamine		
CPD00959	hexanoylglycine	99463	
CPD00960	hexanoylglycine (c6)		
CPD00961	hippurate	464	C01586
CPD00962	histidine	6274	C00135
CPD00963	histidylalanine	101180	
CPD00964	histidylglutamate		
CPD00965	histidylglycine		
CPD00966	histidylleucine		
CPD00967	histidylphenylalanine		
CPD00968	homoarginine	9085	C01924
CPD00969	homocitrulline	65072	C02427
CPD00970	homostachydrine	441447	C08283
CPD00971	homovanillate (hva)		
CPD00972	homovanillate sulfate		
CPD00973	hwesasllr		
CPD00974	hwesasxx	85328684	
CPD00975	hydantoin-5-propionate	782	C05565
CPD00976	hydantoin-5-propionic acid		
CPD00977	hydroquinone sulfate	161220	C00530
CPD00978	hydroxy-cmpf		
CPD00979	hydroxyasparagine	15991574	C20631
CPD00980	hydroxybutyrylcarnitine		
CPD00981	hydroxyproline		
CPD00982	hyocholate	92805	C17649
CPD00983	hypotaurine	107812	C00519
CPD00984	hypoxanthine	790;135398638	C00262
CPD00985	i-urobilinogen		C05790
CPD00986	ibuprofen		D00126
CPD00987	ibuprofen acyl glucuronide		
CPD00988	imidazole lactate	793	C05568
CPD00989	imidazole propionate	70630	
CPD00990	iminodiacetate (ida)	8897	C19911
CPD00991	indole-3-carboxylate	69867	C19837
CPD00992	indole-3-carboxylic acid		C19837
CPD00993	indoleacetate	802	C00954
CPD00994	indoleacetylcarnitine		
CPD00995	indoleacetylglutamine	25200879	
CPD00996	indoleacrylate		
CPD00997	indolebutyrate		C11284
CPD00998	indolelactate	92904	C02043
CPD00999	indolepropionate	3744	
CPD01000	indolepropionylglycine		
CPD01001	indolin-2-one		
CPD01002	inosine	6021	C00294
CPD01003	inosine 5'-monophosphate (imp)	8582	C00130
CPD01004	isobutyrylcarnitine		
CPD01005	isobutyrylcarnitine (c4)	168379	
CPD01006	isobutyrylglycine	10855600	
CPD01007	isobutyrylglycine (c4)		
CPD01008	isocaproate		
CPD01009	isocitric lactone	98259	
CPD01010	isoeugenol sulfate	122198202	
CPD01011	isoleucine	6306	C16424,C00407,C06418
CPD01012	isoleucylalanine		
CPD01013	isoleucylglycine	342532	
CPD01014	isoleucylleucine/leucylisoleucine		
CPD01015	isoleucylthreonine		
CPD01016	isoleucylvaline		
CPD01017	isoursodeoxycholate	127601	C17662
CPD01018	isovalerate		C08262
CPD01019	isovalerate (c5)		
CPD01020	isovalerate (i5:0)	10430	C08262
CPD01021	isovalerylcarnitine		
CPD01022	isovalerylcarnitine (c5)	169235	C20826
CPD01023	isovalerylglycine	546304	
CPD01024	itaconate		
CPD01025	kynurenate	3845	C01717
CPD01026	kynurenine	161166	C00328
CPD01027	l-urobilin		C05793
CPD01028	lactate	612	C00186
CPD01029	lactose		C00243
CPD01030	lactosyl-n-behenoyl-sphingosine (d18:1/22:0)	44260143	
CPD01031	lactosyl-n-nervonoyl-sphingosine (d18:1/24:1)		
CPD01032	lactosyl-n-palmitoyl-sphingosine		
CPD01033	lactosyl-n-palmitoyl-sphingosine (d18:1/16:0)	53477895	
CPD01034	lamotrigine		
CPD01035	lanthionine		
CPD01036	lathosterol		C01189
CPD01037	laurate (12:0)	3893	C02679
CPD01038	laurylcarnitine		
CPD01039	laurylcarnitine (c12)	168381	
