compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD00580	tyramine	c00483	5610
CPD00581	tyrosine	c00082	6057
CPD00582	tyrosol	c06044	10393
CPD00583	uracil	c00106	1174
CPD00584	urate	c00366	1175
CPD00585	uridine	c00299	6029
CPD00586	uridine-2',3'-cyclic monophosphate	c02355	439715
CPD00587	ursocholate	c17644	122340
CPD00588	ursodeoxycholate	c07880	31401
CPD00589	ursodeoxycholate sulfate (1)		
CPD00590	valerylphenylalanine		13890536
CPD00591	valine	c00183	6287
CPD00592	valine betaine		15003842
CPD00593	valylglutamine		5253209
CPD00594	valylglycine		136487
CPD00595	valylleucine		352039
CPD00596	vanillactate		160637
CPD00597	vanillate	c06672	8468
CPD00598	xanthine	c00385	1188
CPD00599	xanthosine	c01762	64959
CPD00600	xanthurenate	c02470	5699
CPD00601	xylose	c00181	135191
