compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD00562	2-hydroxydecanoate	21488	
CPD00563	4-methylcatechol sulfate	54104170	
CPD00564	3-methyl catechol sulfate (1)	118431379	
CPD00565	O-desmethylvenlafaxine	125017	D07793
CPD00566	guaiacol sulfate	22473	
CPD00567	2-aminooctanoate	69522	
CPD00568	gamma-CEHC glucuronide*	121596235	
CPD00569	dimethyl sulfone	6213	C11142
CPD00570	2-piperidinone	12665	
CPD00571	N-acetyl-1-methylhistidine*	53859791	
CPD00572	indolin-2-one	321710	C12312
CPD00573	2,8-quinolinediol sulfate		
CPD00574	2-aminophenol sulfate	181670	
CPD00575	sphingomyelin (d18:1/14:0, d16:1/16:0)*	11433862	
CPD00576	sphingomyelin (d18:2/16:0, d18:1/16:1)*		
CPD00577	3-hydroxyadipate	151913	
CPD00578	6-oxopiperidine-2-carboxylate	3014237	
CPD00579	S-allylcysteine	98280	
CPD00580	N-delta-acetylornithine	9920500	C00437
CPD00581	acisoga	129397	
CPD00582	2-aminoheptanoate	227939	
CPD00583	N-formylanthranilic acid	101399	C05653
CPD00584	methionine sulfone	69961	
CPD00585	1-linolenoyl-GPC (18:3)*		C04100
CPD00586	N-acetylalliin		
CPD00587	1-(1-enyl-oleoyl)-GPE (P-18:1)*		
CPD00588	fructosyllysine	9839580	
CPD00589	N-methylpipecolate	11286529	
CPD00590	O-sulfo-tyrosine	514186	
CPD00591	etiocholanolone glucuronide	270605	
CPD00592	17alpha-hydroxypregnanolone glucuronide		
CPD00593	N-acetyltaurine	159864	
CPD00594	1-palmitoyl-GPG (16:0)*	3300276	
CPD00595	3-methylglutarylcarnitine (2)	128145	
CPD00596	methyl glucopyranoside (alpha + beta)	4.45E+16	
CPD00597	2-keto-3-deoxy-gluconate	161227	C00204
CPD00598	sphingomyelin (d18:2/14:0, d18:1/14:1)*		
CPD00599	sphingomyelin (d18:1/24:1, d18:2/24:0)*	44260126	
CPD00600	octadecenedioylcarnitine (C18:1-DC)*		
CPD00601	octadecanedioylcarnitine (C18-DC)*		
CPD00602	5alpha-androstan-3alpha,17beta-diol monosulfate (2)	121596225	
CPD00603	myristoleoylcarnitine (C14:1)*	129691961	
CPD00604	N-formylphenylalanine	7.59E+12	
CPD00605	4-hydroxychlorothalonil	34217	
CPD00606	tyramine O-sulfate	153005	
CPD00607	3-hydroxypyridine sulfate		
CPD00608	phenylacetylcarnitine	101724840	
CPD00609	arabonate/xylonate	1.22E+12	C00502,C05411
CPD00610	methyl-4-hydroxybenzoate sulfate	10657183	
CPD00611	1-dihomo-linolenylglycerol (20:3)		
CPD00612	vanillic alcohol sulfate		
CPD00613	4-vinylguaiacol sulfate	53803570	
CPD00614	vanillactate	160637	
CPD00615	2-acetamidophenol sulfate	181671	
CPD00616	p-cresol glucuronide*	154035	
CPD00617	acesulfame	36573	
CPD00618	propyl 4-hydroxybenzoate	7175	D01422
CPD00619	6-hydroxyindole sulfate	122198196	
CPD00620	propyl 4-hydroxybenzoate sulfate	131838881	
CPD00621	sphingomyelin (d18:1/20:0, d16:1/22:0)*	44260124	
CPD00622	sphingomyelin (d18:1/20:1, d18:2/20:0)*		
CPD00623	sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*		
CPD00624	behenoyl sphingomyelin (d18:1/22:0)*	44260125	
CPD00625	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*		
CPD00626	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*		
CPD00627	lignoceroyl sphingomyelin (d18:1/24:0)		
CPD00628	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*		
CPD00629	dopamine 4-sulfate	68517194	C13691
CPD00630	dopamine 3-O-sulfate	122136	C13690
CPD00631	3-hydroxyhexanoate	151492	
CPD00632	N-carbamoylalanine	426409	
CPD00633	3beta-hydroxy-5-cholestenoate	165511	C17333
CPD00634	1,2,3-benzenetriol sulfate (2)	9.20E+15	
CPD00635	3-methoxycatechol sulfate (1)	129892430	
CPD00636	N-acetylkynurenine (2)	73817779	
CPD00637	C-glycosyltryptophan	10981970	
CPD00638	tramadol	33741	C07153
CPD00639	N-desmethyl tramadol	12149038	
CPD00640	arabitol/xylitol	941546912	C00379,C00542,C01904
CPD00641	N-acetylglucosamine/N-acetylgalactosamine	43917484265	C01074
CPD00642	citraconate/glutaconate	5.28E+12	C02226,C02214
CPD00643	adipoylcarnitine (C6-DC)	71296139	
CPD00644	4-hydroxyphenylacetoylcarnitine		
CPD00645	nonanoylcarnitine (C9)	91825642	
CPD00646	suberoylcarnitine (C8-DC)		
CPD00647	glycochenodeoxycholate 3-sulfate	2.11E+23	
CPD00648	glycodeoxycholate 3-sulfate	101602538	
CPD00649	taurodeoxycholic acid 3-sulfate		
CPD00650	trans-3,4-methyleneheptanoate		
CPD00651	linoleoyl ethanolamide	5283446	
CPD00652	1,2-dilinoleoyl-GPC (18:2/18:2)	5288075	
CPD00653	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	24778825	
CPD00654	1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	10747814	C05208
CPD00655	1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	6441886	
CPD00656	1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	24778876	
CPD00657	1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	42607457	
CPD00658	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	46891763	
CPD00659	1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	24778686	C03889
CPD00660	2-hydroxybutyrate/2-hydroxyisobutyrate	4.41E+12	C21297,C05984
CPD00661	2-methylcitrate/homocitrate	439459515	C01251
CPD00662	oleate/vaccenate (18:1)	5.28E+25	C21944,C08367,C01712,C00712
CPD00663	3-hydroxystearate	5282907	
CPD00664	2-hydroxylaurate	97783	
CPD00665	pregabalin	5486971	
CPD00666	1-palmitoleoylglycerol (16:1)*		
CPD00667	2-palmitoleoylglycerol (16:1)*	53480960	
CPD00668	palmitoyl dihydrosphingomyelin (d18:0/16:0)*	9939965	
CPD00669	tricosanoyl sphingomyelin (d18:1/23:0)*		
CPD00670	sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*	134757653	
CPD00671	sphingomyelin (d18:2/24:1, d18:1/24:2)*	85336023	
CPD00672	1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	9546749	
CPD00673	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	5289133	C05210
CPD00674	1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	6441487	
CPD00675	1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	6443788	
CPD00676	1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*		
CPD00677	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	9546800	C05210
CPD00678	1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	9546799	
CPD00679	1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	9546798	
CPD00680	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*		
CPD00681	1-stearoyl-2-linoleoyl-GPI (18:0/18:2)		
CPD00682	gamma-tocopherol/beta-tocopherol		C14152,C02483
CPD00683	1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	9547058	
CPD00684	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*	52925126	
CPD00685	1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*	52925128	
CPD00686	1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*	34779384	
CPD00687	1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*	24779386	
CPD00688	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*		
CPD00689	sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*		
CPD00690	behenoyl dihydrosphingomyelin (d18:0/22:0)*	44260132	
CPD00691	sphingomyelin (d18:0/18:0, d19:0/17:0)*	44260130	
CPD00692	N-palmitoyl-sphinganine (d18:0/16:0)	5283572	
CPD00693	lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	53477895	
CPD00694	cetirizine	2678	C07778
CPD00695	myristoyl dihydrosphingomyelin (d18:0/14:0)*	44260138	
CPD00696	phenylacetylglutamate	11579826	
CPD00697	palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*	9543695	
CPD00698	palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*	131801744	
CPD00699	1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	71296232	
CPD00700	1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*	52925127	
CPD00701	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	9546753	
CPD00702	1-linoleoyl-GPA (18:2)*		
CPD00703	1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*	24778955	
CPD00704	1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*	24778979	C05208
CPD00705	1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	24778634	
CPD00706	1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*	52923882	
CPD00707	1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	11146967	
CPD00708	1-stearoyl-2-oleoyl-GPI (18:0/18:1)*		
CPD00709	1,2-dipalmitoyl-GPE (16:0/16:0)*	445468	
CPD00710	1,2-dilinoleoyl-GPE (18:2/18:2)*	9546812	
CPD00711	1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*	348281223	
CPD00712	1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*		
CPD00713	1-linoleoyl-GPG (18:2)*		
CPD00714	gamma-glutamylserine	22844748	
CPD00715	thioproline	93176	
CPD00716	palmitoylcholine	151731	
CPD00717	glycochenodeoxycholate glucuronide (1)	44263370	
CPD00718	(S)-3-hydroxybutyrylcarnitine	71464477	
CPD00719	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)		
CPD00720	sulfamethoxazole	5329	D00447
CPD00721	ascorbic acid 2-sulfate	54676864	
CPD00722	oleoylcholine	59040790	
CPD00723	arachidonoylcholine	122198216	
CPD00724	docosahexaenoylcholine		
CPD00725	dihomo-linolenoyl-choline		
CPD00726	caffeic acid sulfate	21668705	
CPD00727	1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	52922731	
CPD00728	1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*	52922452	
CPD00729	hexadecadienoate (16:2n6)	13932172	
CPD00730	palmitoleoylcarnitine (C16:1)*	71464547	
CPD00731	4-hydroxyphenylacetylglutamine		
CPD00732	2'-O-methylcytidine	150971	
CPD00733	2'-O-methyluridine	102212	
CPD00734	gamma-glutamyl-alpha-lysine	65254	
CPD00735	palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*	5282283	C13861
CPD00736	oleoyl-oleoyl-glycerol (18:1/18:1) [1]*	9543716	
CPD00737	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*	9543716	
CPD00738	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*	9543796	
CPD00739	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*	9543796	
CPD00740	palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*	9543736	
CPD00741	palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*	9543736	
CPD00742	linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*	14275409	
CPD00743	linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*	9543737	
CPD00744	palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*	9543699	
CPD00745	oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*	9543786	
CPD00746	oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*	9543786	
CPD00747	diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*		
CPD00748	linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*	9543729	
CPD00749	linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*	9543729	
CPD00750	stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*	6438587	C00165
CPD00751	stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*	6438587	
CPD00752	perfluorooctanesulfonate (PFOS)	74483	C18142
CPD00753	N-palmitoyl-sphingadienine (d18:2/16:0)*		
CPD00754	lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*		
CPD00755	lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*	44260143	
CPD00756	N-behenoyl-sphingadienine (d18:2/22:0)*		
CPD00757	glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*		
CPD00758	N-stearoyl-sphingadienine (d18:2/18:0)*	132282053	
CPD00759	2-hydroxybehenate	193484	
CPD00760	2-hydroxynervonate*	5312783	
CPD00761	N-palmitoylserine	6453686	
CPD00762	N-oleoylserine	44190514	
CPD00763	glycerophosphoserine*	3081457	
CPD00764	palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*		
CPD00765	hexadecasphingosine (d16:1)*	14767871	
CPD00766	ceramide (d16:1/24:1, d18:1/22:1)*		
CPD00767	N-palmitoyl-heptadecasphingosine (d17:1/16:0)*		
CPD00768	ceramide (d18:1/14:0, d16:1/16:0)*		
CPD00769	ceramide (d18:1/17:0, d17:1/18:0)*		
CPD00770	ceramide (d18:2/24:1, d18:1/24:2)*		
CPD00771	glycosyl ceramide (d18:2/24:1, d18:1/24:2)*		
CPD00772	glycosyl ceramide (d18:1/23:1, d17:1/24:1)*		
CPD00773	glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*		
CPD00774	ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*		
CPD00775	stearoylcholine*	90111	
CPD00776	linoleoylcholine*	53481656	
CPD00777	ondansetron	4595	C07325
CPD00778	metoclopramide	4168	"C07868,D00726,
DG00055"
CPD00779	trazadone	5533	C07156,D08626
CPD00780	sphingomyelin (d18:0/20:0, d16:0/22:0)*		
CPD00781	sphingomyelin (d18:1/19:0, d19:1/18:0)*		
CPD00782	sphingomyelin (d18:2/18:1)*	52931155	
CPD00783	sphingomyelin (d18:2/24:2)*		
CPD00784	sphingomyelin (d18:2/21:0, d16:2/23:0)*		
CPD00785	sphingomyelin (d18:2/23:1)*		
CPD00786	sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*		
CPD00787	sphingomyelin (d17:2/16:0, d18:2/15:0)*		
CPD00788	lignoceroylcarnitine (C24)*		
CPD00789	cerotoylcarnitine (C26)*	53477828	
CPD00790	ximenoylcarnitine (C26:1)*		
CPD00791	arachidonoylcarnitine (C20:4)	136212424	
CPD00792	eicosenoylcarnitine (C20:1)*		
CPD00793	docosahexaenoylcarnitine (C22:6)*		
CPD00794	nervonoylcarnitine (C24:1)*		
CPD00795	clindamycin	446598	DG00435,C06914,D00277
CPD00796	metronidazole	4173	DG00006,C07203,D00409
CPD00797	linezolid	441401	D00947,C08146
CPD00798	glycosyl ceramide (d18:1/20:0, d16:1/22:0)*		
CPD00799	N,N,N-trimethyl-5-aminovalerate	14274897	
CPD00800	carotene diol (1)		
CPD00801	carotene diol (2)		
CPD00802	carotene diol (3)		
CPD00803	cortolone glucuronide (1)		
CPD00804	fluconazole	3365	C07002
CPD00805	5-dodecenoylcarnitine (C12:1)	91825571	
CPD00806	hydroxy-CMPF*		
CPD00807	3-hydroxyoleoylcarnitine	129637446	
CPD00808	2-hydroxyarachidate*	5225199	
CPD00809	N-stearoylserine*		
CPD00810	2-hydroxyheptanoate*	2750949	
CPD00811	dodecenedioate (C12:1-DC)*	5283028	
CPD00812	hexadecenedioate (C16:1-DC)*		
CPD00813	octadecenedioate (C18:1-DC)	9543674	
CPD00814	heptenedioate (C7:1-DC)*		
CPD00815	octadecadienedioate (C18:2-DC)*		
CPD00816	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**	194501	
CPD00817	glucuronide of C10H18O2 (7)*		
CPD00818	3-hydroxystachydrine*	46173781	C10151
CPD00819	N-acetyl-2-aminooctanoate*	95555	
CPD00820	hydroxyasparagine**	15991574	C20631
CPD00821	perfluorooctanoate (PFOA)	9554	
CPD00822	3-hydroxybutyroylglycine**		
CPD00823	N-methylhydroxyproline**	9860390	
CPD00824	N,N,N-trimethyl-alanylproline betaine (TMAP)		
CPD00825	3-formylindole	10256	C08493
CPD00826	gamma-glutamylcitrulline*		
CPD00827	N4-acetylsulfamethoxazole*	65280	D01601,C13061
CPD00828	glycine conjugate of C10H12O2*		
CPD00829	glycine conjugate of C10H14O2 (1)*		
CPD00830	glutamine conjugate of C7H12O2*		
CPD00831	glutamine conjugate of C6H10O2 (1)*		
CPD00832	glutamine conjugate of C6H10O2 (2)*		
CPD00833	fibrinopeptide A (5-16)*		
CPD00834	fibrinopeptide A (7-16)*		
CPD00835	sphingomyelin (d17:1/14:0, d16:1/15:0)*		
CPD00836	tetradecadienoate (14:2)*	5312409	
CPD00837	N-carbamoylvaline	448879	
CPD00838	8-methoxykynurenate	76230	C05830
CPD00839	3-amino-2-piperidone	5200225	
CPD00840	N,N-dimethylalanine	5488191	
CPD00841	3-indoleglyoxylic acid	73863	
CPD00842	ethyl beta-glucopyranoside	121667	
CPD00843	2-hydroxysebacate	128458	
CPD00844	ascorbic acid 3-sulfate*	11425365	
CPD00845	6-bromotryptophan	9856996	
CPD00846	delta-CEHC	35027084	
CPD00847	N6,N6-dimethyllysine	193344	C05545
CPD00848	dodecadienoate (12:2)*	25480	
CPD00849	indoleacetoylcarnitine*		
CPD00850	N-acetyl-isoputreanine	131802901	
CPD00851	glucuronide of piperine metabolite C17H21NO3 (4)*		
CPD00852	sulfate of piperine metabolite C16H19NO3 (2)*		
CPD00853	sulfate of piperine metabolite C16H19NO3 (3)*		
CPD00854	4-ethylcatechol sulfate		
CPD00855	11beta-hydroxyandrosterone glucuronide		
CPD00856	N2-acetyl,N6,N6-dimethyllysine		
CPD00857	N2-acetyl,N6-methyllysine		
CPD00858	deoxycholic acid glucuronide		
CPD00859	4-allylcatechol sulfate		
CPD00860	1-heptadecenoylglycerol (17:1)*		
CPD00861	desmethylcitalopram*	162180	C16608
CPD00862	citalopram propionate*	10403174	C16610
CPD00863	4-hydroxy duloxetine glucuronide*	29981512	
CPD00864	5-hydroxy-6-methoxy duloxetine sulfate*		
CPD00865	ranitidine N-oxide*	62985	
CPD00866	glycoursodeoxycholic acid sulfate (1)		
CPD00867	glycoursodeoxycholic acid sulfate (2)		
CPD00868	dihydrocaffeate sulfate (2)		
CPD00869	lithocholate sulfate (1)	451489	
CPD00870	3-hydroxyhexanoylcarnitine (1)		
CPD00871	3-(methylthio)acetaminophen sulfate*		
CPD00872	2-ketocaprylate	67600	
CPD00873	2,6-dihydroxybenzoic acid	9338	
CPD00874	N,N-dimethyl-5-aminovalerate		
CPD00875	tauroursodeoxycholic acid sulfate (1)		
CPD00876	trimethoprim	5578	C01965,D00145
CPD00877	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*		
CPD00878	fibrinopeptide A (3-15)**	25078015	
CPD00879	fibrinopeptide A (2-15)**	25078015	
CPD00880	fibrinopeptide A (3-16)**	25078015	
CPD00881	fibrinopeptide A (4-15)**	25078015	
CPD00882	fibrinopeptide A (8-16)**	25078015	
CPD00883	tamsulosin	129211	D08560,C07124
CPD00884	fibrinopeptide B (1-13)**		
CPD00885	fibrinopeptide B (1-12)**	16132131	
CPD00886	fibrinopeptide B (1-11)**	16132131	
CPD00887	fibrinopeptide B (1-9)**	16132131	
CPD00888	5-hydroxy-2-methylpyridine sulfate		
CPD00889	3-hydroxy-2-methylpyridine sulfate		
CPD00890	hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**		
CPD00891	2-acrylamidoglycolic acid	92230	
CPD00892	taurochenodeoxycholic acid 3-sulfate	52931550	
CPD00893	tetradecadienedioate (C14:2-DC)*	86018718	
CPD00894	pregnenetriol sulfate*	129671303	
CPD00895	pregnenetriol disulfate*		
CPD00896	eicosenedioate (C20:1-DC)*		
CPD00897	glu-gly-asn-val**		
CPD00898	hydroxy-N6,N6,N6-trimethyllysine*		
CPD00899	undecenoylcarnitine (C11:1)		
CPD00900	3-decenoylcarnitine		
CPD00901	3-hydroxydecanoylcarnitine	121454166	
CPD00902	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)		
CPD00903	picolinoylglycine	11788622	
CPD00904	4-vinylcatechol sulfate		
CPD00905	succinoyltaurine		
CPD00906	3,5-dichloro-2,6-dihydroxybenzoic acid	24721632	
CPD00907	metabolonic lactone sulfate		
CPD00908	vanillic acid glycine	3083688	
CPD00909	2-hydroxy-4-(methylthio)butanoic acid	11427	
CPD00910	branched chain 14:0 dicarboxylic acid**		
CPD00911	pentose acid*	7991	C00803
CPD00912	1-methyl-5-imidazolelactate		
CPD00913	(2 or 3)-decenoate (10:1n7 or n8)		
CPD00914	S-carboxyethylcysteine		
CPD00915	voriconazole	5231054	
CPD00916	chenodeoxycholic acid sulfate (1)	21252308	
CPD00917	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*		
CPD00918	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*		
CPD00919	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	134581543	
CPD00920	decadienedioic acid (C10:2-DC)**	17789717	
CPD00921	deoxycholic acid 12-sulfate*		
CPD00922	GlcNAc sulfate conjugate of C21H34O2 steroid**		
CPD00923	cis-3,4-methyleneheptanoate		
CPD00924	cis-3,4-methyleneheptanoylcarnitine		
CPD00925	N-acetyl-2-aminoadipate	443992	C12986
CPD00926	De(carboxymethoxy) cetirizine acetic acid		
CPD00927	4-chlorobenzoic acid	6318	C02370
CPD00928	2-methoxyhydroquinone sulfate (1)		
CPD00929	2,4-di-tert-butylphenol		
CPD00930	3-hydroxyoctanoylcarnitine (1)		
CPD00931	3-hydroxyoctanoylcarnitine (2)		
CPD00932	cis-3,4-methyleneheptanoylglycine		
CPD00933	bilirubin degradation product, C16H18N2O5 (1)**		
CPD00934	bilirubin degradation product, C16H18N2O5 (2)**		
CPD00935	bilirubin degradation product, C17H18N2O4 (1)**		
CPD00936	bilirubin degradation product, C17H18N2O4 (2)**		
CPD00937	bilirubin degradation product, C17H18N2O4 (3)**		
CPD00938	bilirubin degradation product, C17H20N2O5 (1)**		
CPD00939	bilirubin degradation product, C17H20N2O5 (2)**		
CPD00940	tetrahydrocortisol glucuronide		
CPD00941	bilirubin degradation product, C16H18N2O5 (3)**		
CPD00942	bilirubin degradation product, C16H18N2O5 (4)**		
CPD00943	N,N-dimethyl-pro-pro		
CPD00944	oxindolylalanine	20977764	
CPD00945	tetrahydrocortisone glucuronide (5)		
