compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD00559	O-desmethylvenlafaxine		
CPD00560	o-hydroxyatorvastatin	9808225	
CPD00561	O-methylcatechol sulfate	22473	
CPD00562	O-sulfo-L-tyrosine	514186	
CPD00563	octadecanedioate	70095	
CPD00564	octanoylcarnitine	123701	C02838
CPD00565	oleate/vaccenate (18:1)		
CPD00566	oleoyl ethanolamide	5283454	
CPD00567	oleoylcarnitine	6441392;53477789	
CPD00568	oleoylcholine		
CPD00569	olmesartan	158781	D05246
CPD00570	omeprazole 	4594	C07324
CPD00571	ornithine	6262	C00077
CPD00572	orotate	967	C00295
CPD00573	orotidine	92751	C01103
CPD00574	oxalate (ethanedioate)	971	C00209
CPD00575	oxycodone	5284603	C08018
CPD00576	p-cresol sulfate	4615423	C01468
CPD00577	p-cresol-glucuronide*	154035	
CPD00578	p-hydroxyatorvastatin	9851106	
CPD00579	palmitate (16:0)	985	C00249
CPD00580	palmitoleate (16:1n7)	445638	C08362
CPD00581	palmitoleoylcarnitine*		
CPD00582	palmitoyl dihydrosphingomyelin (d18:0/16:0)*	9939965	
CPD00583	palmitoyl sphingomyelin (d18:1/16:0)	9939941	
CPD00584	palmitoylcarnitine	461	C02990
CPD00585	palmitoylcholine	151731	
CPD00586	pantoprazole 	4679	C11806
CPD00587	pantothenate	6613	C00864
CPD00588	paraxanthine	4687	C13747
CPD00589	pentadecanoate (15:0)	13849	C16537
CPD00590	phenol sulfate	74426	C02180
CPD00591	phenolphthalein beta-D-glucuronide	3032634	
CPD00592	phenylacetate	999	C07086
CPD00593	phenylacetylcarnitine		
CPD00594	phenylacetylglutamate	11579826	
CPD00595	phenylacetylglutamine	92258	C04148
CPD00596	phenylalanine	6140	C00079
CPD00597	phenylalanylalanine	6993123;5488196	
CPD00598	phenyllactate (PLA)	3848	C05607
CPD00599	phenylpyruvate	997	C00166
CPD00600	phosphate	1061	C00009
CPD00601	phosphoethanolamine	1015	C00346
CPD00602	phytanate	26840	C01607
CPD00603	picolinate	1018	C10164
CPD00604	pimeloylcarnitine/3-methyladipoylcarnitine		
CPD00605	pioglitazone	4829	C07675
CPD00606	pipecolate	849	C00408
CPD00607	piperine	638024	C03882
CPD00608	pregabalin	4715169	
CPD00609	pregn steroid monosulfate*		
CPD00610	pregnanediol-3-glucuronide	123796	
CPD00611	pregnen-diol disulfate*		
CPD00612	pregnenolone sulfate	105074	
CPD00613	pro-hydroxy-pro	11673055	
CPD00614	proline	145742	C00148
CPD00615	prolylglycine	7408076;6426709	
CPD00616	propionylcarnitine	107738	C03017
CPD00617	propionylglycine	98681	
CPD00618	propyl 4-hydroxybenzoate sulfate		
CPD00619	pseudouridine	15047	C02067
CPD00620	pyridoxal	1050	C00250
CPD00621	pyridoxate	6723	C00847
CPD00622	pyroglutamine*	134508	
CPD00623	pyrraline		
CPD00624	pyruvate	1060	C00022
CPD00625	quinate	6508	C00296
CPD00626	quinine	2728270	
CPD00627	quinolinate	1066	C03722
CPD00628	ranitidine	3001055	D00422
CPD00629	retinol (Vitamin A)	445354	C00473
CPD00630	ribitol	6912	C00474
CPD00631	ribonate	5460677	C01685
CPD00632	rosuvastatin	446157	D01915
CPD00633	S-1-pyrroline-5-carboxylate	1196	C04322
CPD00634	S-adenosylhomocysteine (SAH)	439155	C00021
CPD00635	S-allylcysteine	98280	
CPD00636	S-methylcysteine	24417	
CPD00637	saccharin	5143	D01085
CPD00638	salicylate	338	C00805
CPD00639	salicyluric glucuronide*		
CPD00640	sarcosine	1088	C00213
CPD00641	sebacate (decanedioate)	5192	C08277
CPD00642	serine	5951	C00065
CPD00643	serotonin	5202	C00780
CPD00644	sertraline	68617	C07246
CPD00645	sitagliptin	11306691	
CPD00646	spermidine	1102	C00315
CPD00647	sphinganine	3126	C00836
CPD00648	sphinganine-1-phosphate	520	
CPD00649	sphingomyelin (d18:1/14:0, d16:1/16:0)*	11433862	
CPD00650	sphingomyelin (d18:1/15:0, d16:1/17:0)*		
CPD00651	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)		
CPD00652	sphingomyelin (d18:1/18:1, d18:2/18:0)	6443882	
CPD00653	sphingomyelin (d18:1/20:0, d16:1/22:0)*		
CPD00654	sphingomyelin (d18:1/20:1, d18:2/20:0)*		
CPD00655	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*		
CPD00656	sphingomyelin (d18:1/24:1, d18:2/24:0)*		
CPD00657	sphingomyelin (d18:2/14:0, d18:1/14:1)*		
CPD00658	sphingomyelin (d18:2/16:0, d18:1/16:1)*		
CPD00659	sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*		
CPD00660	sphingomyelin (d18:2/24:1, d18:1/24:2)*		
CPD00661	sphingosine	5353955	C00319
CPD00662	sphingosine 1-phosphate	5283560	C06124
CPD00663	stachydrine	115244	C10172
CPD00664	stearate (18:0)	5281	C01530
CPD00665	stearidonate (18:4n3)	5312508	C16300
CPD00666	stearoyl sphingomyelin (d18:1/18:0)	6453725	C00550
CPD00667	stearoylcarnitine	6426855	
CPD00668	suberate (octanedioate)	10457	C08278
CPD00669	suberoylcarnitine		
CPD00670	succinate	1110	C00042
CPD00671	succinimide	11439	C07273
CPD00672	succinylcarnitine		
CPD00673	sucralose	71485	C12285
CPD00674	sucrose	5988	C00089
CPD00675	sulfate*	1118	C00059
CPD00676	tadalafil	4687521	
CPD00677	tartarate	444305	C00898
CPD00678	tartronate (hydroxymalonate)	45	C02287
CPD00679	taurine	1123	C00245
CPD00680	taurochenodeoxycholate	387316	C05465
CPD00681	taurocholate	6675	C05122
CPD00682	taurocholenate sulfate		
CPD00683	taurodeoxycholate	2733768	C05463
CPD00684	taurolithocholate 3-sulfate	440071	C03642
CPD00685	tetradecanedioate	13185	
CPD00686	theanine	439378	C01047
CPD00687	theobromine	5429	C07480
CPD00688	theophylline	2153	C07130
CPD00689	thioproline	93176;6973609	
CPD00690	threonate	151152	C01620
CPD00691	threonine	6288	C00188
CPD00692	thymol sulfate		C09908
CPD00693	thyroxine	5819	C01829
CPD00694	ticlopidine	5472	C07140
CPD00695	tigloylglycine	6441567	
CPD00696	tiglylcarnitine	22833596	
CPD00697	topiramate	5284627	C07502
CPD00698	trans-4-hydroxyproline	5810	C01157
CPD00699	trans-urocanate	736715	C00785
CPD00700	tricosenoate (23:1)	543855	
CPD00701	trigonelline (N'-methylnicotinate)	5570	C01004
CPD00702	trimethylamine N-oxide	1145	C01104
CPD00703	tryptophan	6305	C00078
CPD00704	tryptophan betaine 	442106	C09213
CPD00705	tyramine O-sulfate	153005	
CPD00706	tyrosine	6057	C00082
CPD00707	umbelliferone sulfate	129659	
CPD00708	undecanedioate	15816	
CPD00709	uracil	1174	C00106
CPD00710	urate	1175	C00366
CPD00711	urea	1176	C00086
CPD00712	uridine	6029	C00299
CPD00713	ursodeoxycholate	31401	C07880
CPD00714	valine	6287	C00183
CPD00715	valsartan	5650	
CPD00716	valylglycine	136487	
CPD00717	valylleucine	352039	
CPD00718	vanillylmandelate (VMA)	1245	C05584
CPD00719	venlafaxine	5656	C07187
CPD00720	xanthine	1188	C00385
CPD00721	xanthosine	64959	C01762
CPD00722	xanthurenate	5699	C02470
CPD00723	xylose	135191	C00181
