compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD0575	arachidonate (20:4n6)	444899	C00219
CPD0576	dihomolinoleate (20:2n6)	6439848	C16525
CPD0577	dihomolinolenate (20:3n3 or 3n6)	5280581	C03242
CPD0578	docosadienoate (22:2n6)	5282807	C16533
CPD0579	docosahexaenoate (DHA; 22:6n3)	445580	C06429
CPD0580	docosapentaenoate (DPA; 22:5n3)	6441454	C16513
CPD0581	docosapentaenoate (n6 DPA; 22:5n6)	6441454	C16513
CPD0582	docosatrienoate (22:3n3)	5312556	C16534
CPD0583	eicosapentaenoate (EPA; 20:5n3)	446284	C06428
CPD0584	hexadecadienoate (16:2n6)	13932172	
CPD0585	linoleate (18:2n6)	5280450	C01595
CPD0586	linolenate (18:3n3 or 3n6)	5280933;5280934	C06426,C06427
CPD0587	stearidonate (18:4n3)	5312508	C16300
CPD0588	tetradecadienoate (14:2)*	5312409	
CPD0589	arachidate (20:0)	10467	C06425
CPD0590	margarate (17:0)	10465	
CPD0591	myristate (14:0)	11005	C06424
CPD0592	nonadecanoate (19:0)	12591	C16535
CPD0593	palmitate (16:0)	985	C00249
CPD0594	pentadecanoate (15:0)	13849	C16537
CPD0595	stearate (18:0)	5281	C01530
CPD0596	2-aminoadipate	92136	C00956
CPD0597	5-hydroxylysine	3032849	C16741
CPD0598	6-oxopiperidine-2-carboxylate	3014237	
CPD0599	fructosyllysine	9839580	
CPD0600	glutarylcarnitine (C5-DC)	71317118	
CPD0601	hydroxy-N6,N6,N6-trimethyllysine*		
CPD0602	lysine	5962	C00047,C00739
CPD0603	N,N,N-trimethyl-5-aminovalerate	14274897	
CPD0604	N-acetyl-2-aminoadipate	443992	C12986
CPD0605	N-butyryl-lysine	13072316	
CPD0606	N2-acetyl,N6,N6-dimethyllysine		
CPD0607	N2-acetyl,N6-methyllysine		
CPD0608	N6,N6,N6-trimethyllysine	440120	C03793
CPD0609	N6,N6-dimethyllysine	193344	C05545
CPD0610	N6-acetyllysine	92832	C02727
CPD0611	N6-methyllysine	164795	C02728
CPD0612	pipecolate		
CPD0613	1-arachidonoyl-GPA (20:4)	42607498	
CPD0614	1-linoleoyl-GPG (18:2)*		
CPD0615	1-oleoyl-GPG (18:1)*		
CPD0616	1-oleoyl-GPS (18:1)	85036846	
CPD0617	1-palmitoyl-GPA (16:0)	6419701	C04036
CPD0618	1-palmitoyl-GPG (16:0)*	3300276	
CPD0619	1-stearoyl-GPG (18:0)		
CPD0620	1-stearoyl-GPS (18:0)*	74819135	
CPD0621	(2 or 3)-decenoate (10:1n7 or n8)		
CPD0622	10-undecenoate (11:1n1)	14891	C13910
CPD0623	5-dodecenoate (12:1n7)	5312378	
CPD0624	caprate (10:0)	2969	C01571
CPD0625	caproate (6:0)	8892	C01585
CPD0626	caprylate (8:0)	379	C06423
CPD0627	cis-4-decenoate (10:1n6)*	5282726	
CPD0628	heptanoate (7:0)	8094	C17714
CPD0629	laurate (12:0)	3893	C02679
CPD0630	pelargonate (9:0)	8158	C01601
CPD0631	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*		
CPD0632	2-hydroxy-4-(methylthio)butanoic acid	11427	
CPD0633	alpha-ketobutyrate	58	C00109
CPD0634	cystathionine	439258	C02291
CPD0635	cysteine	5862	C00097
CPD0636	cysteine s-sulfate	115015	C05824
CPD0637	cystine	67678	C00491
CPD0638	hypotaurine	107812	C00519
CPD0639	lanthionine	98504	
CPD0640	methionine	6137	C00073
CPD0641	methionine sulfone	69961	
CPD0642	methionine sulfoxide	158980	C02989
CPD0643	N-acetylmethionine	448580	C02712
CPD0644	N-acetyltaurine	159864	
CPD0645	N-formylmethionine	439750	C03145
CPD0646	N-methyltaurine	7882	
CPD0647	S-adenosylhomocysteine (SAH)	439155	C00021
CPD0648	S-carboxyethylcysteine		
CPD0649	S-methylcysteine	88180;7058174;24417	
CPD0650	S-methylcysteine sulfoxide	82142	
CPD0651	S-methylmethionine	458	C05319
CPD0652	taurine	1123	C00245
CPD0653	3-hydroxy-3-methylglutarate	1662;5459993	C03761
CPD0654	N,N-dimethyl-pro-pro		
CPD0655	1-methylnicotinamide	457	C02918
CPD0656	adenosine 5'-diphosphoribose (ADP-ribose)	192	C00301
CPD0657	N1-Methyl-2-pyridone-5-carboxamide	69698	C05842
CPD0658	N1-Methyl-4-pyridone-3-carboxamide	440810	C05843
CPD0659	nicotinamide	936	C00153
CPD0660	quinolinate	1066	C03722
CPD0661	trigonelline (N'-methylnicotinate)	5570	C01004
CPD0662	phosphate	1061	C00009
CPD0663	pantoate	5289105	C00522
CPD0664	pantothenate (Vitamin B5)	6613	C00864
CPD0665	bilirubin degradation product, C16H18N2O5 (1)		
CPD0666	bilirubin degradation product, C16H18N2O5 (2)		
CPD0667	bilirubin degradation product, C16H18N2O5 (3)		
CPD0668	bilirubin degradation product, C16H18N2O5 (4)		
CPD0669	bilirubin degradation product, C17H18N2O4 (1)		
CPD0670	bilirubin degradation product, C17H18N2O4 (2)		
CPD0671	bilirubin degradation product, C17H18N2O4 (3)		
CPD0672	bilirubin degradation product, C17H20N2O5 (1)		
CPD0673	bilirubin degradation product, C17H20N2O5 (2)		
CPD0674	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*		
CPD0675	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*		
CPD0676	carnitine of C10H14O2 (5)*		
CPD0677	GlcNAc sulfate conjugate of C21H34O2 steroid		
CPD0678	glucuronide of C10H18O2 (1)*		
CPD0679	glucuronide of C10H18O2 (3)*		
CPD0680	glucuronide of C10H18O2 (7)*		
CPD0681	glucuronide of C10H18O2 (8)*		
CPD0682	glucuronide of C12H22O4 (1)*		
CPD0683	glucuronide of C14H26O4 (1)*		
CPD0684	glutamine conjugate of C6H10O2 (1)*		
CPD0685	glutamine conjugate of C6H10O2 (2)*		
CPD0686	glutamine conjugate of C7H12O2*		
CPD0687	glutamine_degradant*		
CPD0688	glycine conjugate of C10H12O2*		
CPD0689	glycine conjugate of C10H14O2 (1)*		
CPD0690	metabolonic lactone sulfate		
CPD0691	pentose acid*	7991	C00803
CPD0692	arabitol/xylitol	6912;94154	C00542,C01904,C00379
CPD0693	arabonate/xylonate	122045;6602431	C00502,C05411
CPD0694	lyxonate		
CPD0695	ribitol	6912	C00532,C01904,C00474,C00379
CPD0696	ribonate	5460677	C01685
CPD0697	xylose	135191	C00181
CPD0698	1-carboxyethylphenylalanine	59100900	
CPD0699	2-hydroxyphenylacetate	11970	C05852
CPD0700	4-hydroxyphenylacetate	127	C00642
CPD0701	N-acetylphenylalanine	74839	C03519
CPD0702	phenylacetate	999	C07086
CPD0703	phenylalanine	6140	C00079
CPD0704	phenyllactate (PLA)	3848	C05607
CPD0705	phenylpyruvate	997	C00166
CPD0706	1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)	24779545	
CPD0707	1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)*	24779546	
CPD0708	1-stearoyl-2-oleoyl-GPS (18:0/18:1)	9547087	
CPD0709	choline	305	C00114
CPD0710	phosphocholine	1014	C00588
CPD0711	glycerophosphoethanolamine	123874	C01233
CPD0712	glycerophosphorylcholine (GPC)	71920	C00670
CPD0713	phosphoethanolamine (PE)	1015	C00346
CPD0714	trimethylamine N-oxide	1145	C01104
CPD0715	(N(1) + N(8))-acetylspermidine	123689;496	C00612,C01029
CPD0716	4-acetamidobutanoate	18189	C02946
CPD0717	5-methylthioadenosine (MTA)	439176	C00170
CPD0718	acisoga	129397	
CPD0719	N-acetyl-isoputreanine	131802901	
CPD0720	N-acetylputrescine	122356	C02714
CPD0721	spermidine	1102	C00315
CPD0722	spermine	1103	C00750
CPD0723	XHWESASXXR*		
CPD0724	17alpha-hydroxypregnanolone glucuronide		
CPD0725	17alpha-hydroxypregnenolone 3-sulfate	152971	
CPD0726	21-hydroxypregnanolone monosulfate (1)		
CPD0727	21-hydroxypregnenolone disulfate	134595	
CPD0728	pregnen-diol disulfate*		
CPD0729	pregnenediol sulfate (C21H34O5S)*	105074	C18044
CPD0730	pregnenetriol disulfate*		
CPD0731	pregnenetriol sulfate*	129671303	
CPD0732	pregnenolone sulfate	105074	C18044
CPD0733	cholate	221493	C00695
CPD0734	glyco-beta-muricholate		
CPD0735	glycochenodeoxycholate	12544	C05466
CPD0736	glycochenodeoxycholate 3-sulfate	11954205;21125002;21116917	
CPD0737	glycochenodeoxycholate glucuronide (1)	44263370	
CPD0738	glycocholate	10140	C01921
CPD0739	glycocholate glucuronide (1)	44263357	
CPD0740	tauro-beta-muricholate	121596216;168408;21124703	
CPD0741	taurochenodeoxycholate	387316	C05465
CPD0742	taurocholate	46783527;6675	C05122
CPD0743	5alpha-pregnan-3beta,20alpha-diol disulfate	118703093	
CPD0744	5alpha-pregnan-3beta,20alpha-diol monosulfate (2)		
CPD0745	5alpha-pregnan-3beta,20beta-diol monosulfate (1)		
CPD0746	5alpha-pregnan-3beta-ol,20-one sulfate		
CPD0747	5alpha-pregnan-diol disulfate	3082277;5127902	
CPD0748	pregnanediol-3-glucuronide	123796	
CPD0749	pregnanolone/allopregnanolone sulfate	31402;129699967	C05480
CPD0750	allantoin	204;439714;439713	C02350,C02348,C01551
CPD0751	hypoxanthine	790;135398638	C00262
CPD0752	inosine	6021	C00294
CPD0753	inosine 5'-monophosphate (IMP)	8582	C00130
CPD0754	N1-methylinosine	650095	
CPD0755	urate	1175	C00366
CPD0756	xanthine	1188	C00385
CPD0757	adenosine	60961	C00212
CPD0758	adenosine 3',5'-cyclic monophosphate (cAMP)	6076	C00575
CPD0759	ADP	6022	C00008
CPD0760	AMP	6083	C00020
CPD0761	1-methyladenosine	27476	C02494
CPD0762	N6-carbamoylthreonyladenosine	161466	
CPD0763	N6-methyladenosine	102175	
CPD0764	N6-succinyladenosine	165243	
CPD0765	7-methylguanine	135398679	C02242
CPD0766	N2,N2-dimethylguanosine	135501639	
CPD0767	2'-O-methylcytidine	150971	
CPD0768	3-methylcytidine	14237477	
CPD0769	cytidine	6175	C00475
CPD0770	cytosine	597	C00380
CPD0771	N4-acetylcytidine	107461	
CPD0772	N-carbamoylaspartate	93072	C00438
CPD0773	orotate	967	C00295
CPD0774	orotidine	92751	
CPD0775	3-aminoisobutyrate	64956	C05145
CPD0776	5,6-dihydrothymine	93556	C00906
CPD0777	2'-O-methyluridine	102212	
CPD0778	3-(3-amino-3-carboxypropyl)uridine*	171198	
CPD0779	3-ureidopropionate	111	C02642
CPD0780	5,6-dihydrouridine	94312	
CPD0781	5-methyluridine (ribothymidine)	445408	
CPD0782	beta-alanine	239	C00099
CPD0783	N-acetyl-beta-alanine	76406	C01073
CPD0784	pseudouridine	15047	C02067
CPD0785	uracil	1174	C00106
CPD0786	uridine	6029	C00299
CPD0787	FAD	643975	C00016
CPD0788	3b-hydroxy-5-cholenoic acid	92997	
CPD0789	deoxycholate	222528;440355	C04483
CPD0790	deoxycholic acid 12-sulfate*		
CPD0791	deoxycholic acid glucuronide		
CPD0792	glycocholenate sulfate*		
CPD0793	glycodeoxycholate	3035026	C05464
CPD0794	glycodeoxycholate 3-sulfate	101602538	
CPD0795	glycohyocholate	71361462	
CPD0796	glycolithocholate	115245	C15557
CPD0797	glycolithocholate sulfate*	72222	C11301
CPD0798	glycoursodeoxycholate	12310288	
CPD0799	glycoursodeoxycholic acid sulfate (1)		
CPD0800	hyocholate	92805	C17649
CPD0801	isoursodeoxycholate	127601	C17662
CPD0802	lithocholate sulfate (1)	451489	
CPD0803	taurochenodeoxycholic acid 3-sulfate	52931550	
CPD0804	taurocholenate sulfate*		
CPD0805	taurodeoxycholate	2733768	C05463
CPD0806	taurodeoxycholic acid 3-sulfate		
CPD0807	taurolithocholate 3-sulfate	440071	C03642
CPD0808	tauroursodeoxycholate	9848818	
CPD0809	ursodeoxycholate	31401	C07880
CPD0810	butyrate/isobutyrate (4:0)	264	C00246
CPD0811	sphingadienine	6449795	
CPD0812	sphinganine	3126	C00836
CPD0813	sphinganine-1-phosphate	520	
CPD0814	hexadecasphingosine (d16:1)*	14767871	
CPD0815	sphingosine	5280335	C00319
CPD0816	sphingosine 1-phosphate	5283560	C06124
CPD0817	3beta,7alpha-dihydroxy-5-cholestenoate	3081084	C17335
CPD0818	3beta-hydroxy-5-cholestenoate	165511	C17333
CPD0819	4-cholesten-3-one	91477	C00599
CPD0820	7-HOCA	3081085	C17337
CPD0821	cholesterol	6432564;11025495;5997	C00187
CPD0822	aconitate [cis or trans]	643757;444212	C02341,C004174
CPD0823	alpha-ketoglutarate	51	C00026
CPD0824	citraconate/glutaconate	643798;5280498	C02226,C02214
CPD0825	citrate	311	C00158
CPD0826	fumarate	444972	C00122
CPD0827	isocitrate	5318532	C00451
CPD0828	isocitric lactone	98259	
CPD0829	malate	525	C00497,C00149,C00711
CPD0830	succinate	1110	C00042
CPD0831	succinylcarnitine (C4-DC)	71464481	
CPD0832	3-hydroxycotinine glucuronide	53477725	
CPD0833	cotinine	408	
CPD0834	cotinine N-oxide	9815514	
CPD0835	hydroxycotinine	107963	
CPD0836	alpha-tocopherol	86472	C02477
CPD0837	delta-CEHC	35027084	
CPD0838	delta-CEHC glucuronide		
CPD0839	gamma-CEHC	133098	
CPD0840	gamma-CEHC glucuronide*	121596235	
CPD0841	gamma-tocopherol/beta-tocopherol		C14152,C02483
CPD0842	3-indoxyl sulfate	10258	
CPD0843	5-hydroxyindole glucuronide		
CPD0844	5-hydroxyindole sulfate		
CPD0845	6-bromotryptophan	9856996	
CPD0846	8-methoxykynurenate	76230	C05830
CPD0847	C-glycosyltryptophan	10981970	
CPD0848	indole-3-carboxylate	69867	C19837
CPD0849	indoleacetate	802	C00954
CPD0850	indoleacetoylcarnitine*		
CPD0851	indoleacetylglutamine	25200879	
CPD0852	indolebutyrate	8617	C11284
CPD0853	indolelactate	92904	C02043
CPD0854	indolepropionate	3744	
CPD0855	kynurenate	3845	C01717
CPD0856	kynurenine	161166	C00328
CPD0857	N-acetylkynurenine (2)	73817779	
CPD0858	N-acetyltryptophan	439917;700653	C03137
CPD0859	N-formylanthranilic acid	101399	C05653
CPD0860	oxindolylalanine	20977764	
CPD0861	picolinate	1018	C10164
CPD0862	serotonin	5202	C00780
CPD0863	tryptophan	6305	C00078
CPD0864	tryptophan betaine	442106	C09213
CPD0865	xanthurenate	5699	C02470
CPD0866	1-carboxyethyltyrosine		
CPD0867	3-(4-hydroxyphenyl)lactate (HPLA)	9378	C03672
CPD0868	3-methoxytyramine sulfate	54133459	
CPD0869	3-methoxytyrosine	9307	
CPD0870	4-hydroxyphenylpyruvate	979	C01179
CPD0871	4-methoxyphenol sulfate		
CPD0872	5-hydroxymethyl-2-furoic acid	80642	C20448
CPD0873	catechol glucuronide	75124209	
CPD0874	dopamine 3-O-sulfate	122136	C13690
CPD0875	dopamine 4-sulfate	68517194	C13691
CPD0876	gentisate	3469	C00628
CPD0877	m-tyramine sulfate		
CPD0878	N-acetyltyrosine	68310	
CPD0879	p-cresol glucuronide*	154035	
CPD0880	phenol glucuronide	87235	
CPD0881	phenol sulfate	74426	C02180
CPD0882	thyroxine	5819	C01829
CPD0883	tyramine O-sulfate	153005	
CPD0884	tyrosine	6057	C00082
CPD0885	vanillactate	160637	
CPD0886	vanillic alcohol sulfate		
CPD0887	vanillylmandelate (VMA)	1245	C05584
CPD0888	2-oxoarginine*	558	C03771
CPD0889	3-amino-2-piperidone	5200225	
CPD0890	argininate*	160437	
CPD0891	arginine	6322	C00062
CPD0892	citrulline	9750	C00327
CPD0893	dimethylarginine (ADMA + SDMA)	123831;169148	C21189,C03626
CPD0894	dimethylguanidino valeric acid (DMGV)*	101535539	
CPD0895	homoarginine	9085	C01924
CPD0896	homocitrulline	65072	C02427
CPD0897	N,N,N-trimethyl-alanylproline betaine (TMAP)		
CPD0898	N-acetylarginine	67427	C02562
CPD0899	N-acetylcitrulline	656979	C15532,C02851
CPD0900	N-acetylproline	322640	
CPD0901	N-alpha-acetylornithine	439232	C00437
CPD0902	N-delta-acetylornithine	9920500	C00437
CPD0903	N-methylhydroxyproline	9860390	
CPD0904	N-methylproline	643474	
CPD0905	N2,N5-diacetylornithine	65977	
CPD0906	ornithine	6262	C00077
CPD0907	prolylhydroxyproline	11902893	
CPD0908	proline	145742;614;8988	C00148,C000763
CPD0909	hydroxyproline	5810	C01157
CPD0910	urea	1176	C00086
CPD0911	4-oxo-retinoic acid	6437063	
CPD0912	beta-cryptoxanthin	5281235	C08591
CPD0913	carotene diol (1)		
CPD0914	carotene diol (2)		
CPD0915	carotene diol (3)		
CPD0916	retinal	638015	C00376
CPD0917	retinol (Vitamin A)	445354	C00473
CPD0918	pyridoxate	6723	C00847
CPD0919	1,3,7-trimethylurate	79437	C16361
CPD0920	1,3-dimethylurate	70346	
CPD0921	1,7-dimethylurate	91611	C16356
CPD0922	1-methylurate	69726	C16359
CPD0923	1-methylxanthine	80220	C16358
CPD0924	3,7-dimethylurate	83126	C16360
CPD0925	3-methylxanthine	70639	C16357
CPD0926	5-acetylamino-6-amino-3-methyluracil	88299	C16366
CPD0927	5-acetylamino-6-formylamino-3-methyluracil	108214	C16365
CPD0928	7-methylurate	69160	C16355
CPD0929	7-methylxanthine	68374	C16353
CPD0930	caffeine	2519	C07481
CPD0931	paraxanthine	4687	C13747
CPD0932	theobromine	5429	C07480
CPD0933	theophylline	2153	C07130
CPD0934	X - 07765		
CPD0935	X - 10458		
CPD0936	X - 11299		
CPD0937	X - 11308		
CPD0938	X - 11315		
CPD0939	X - 11372		
CPD0940	X - 11378		
CPD0941	X - 11381		
CPD0942	X - 11407		
CPD0943	X - 11444		
CPD0944	X - 11470		
CPD0945	X - 11478		
CPD0946	X - 11483		
CPD0947	X - 11632		
CPD0948	X - 11787		
CPD0949	X - 11795		
CPD0950	X - 11843		
CPD0951	X - 11847		
CPD0952	X - 11849		
CPD0953	X - 11850		
CPD0954	X - 11852		
CPD0955	X - 11858		
CPD0956	X - 11880		
CPD0957	X - 12007		
CPD0958	X - 12013		
CPD0959	X - 12015		
CPD0960	X - 12026		
CPD0961	X - 12100		
CPD0962	X - 12101		
CPD0963	X - 12111		
CPD0964	X - 12112		
CPD0965	X - 12117		
CPD0966	X - 12126		
CPD0967	X - 12193		
CPD0968	X - 12216		
CPD0969	X - 12221		
CPD0970	X - 12261		
CPD0971	X - 12306		
CPD0972	X - 12407		
CPD0973	X - 12410		
CPD0974	X - 12411		
CPD0975	X - 12456		
CPD0976	X - 12462		
CPD0977	X - 12543		
CPD0978	X - 12544		
CPD0979	X - 12680		
CPD0980	X - 12689		
CPD0981	X - 12701		
CPD0982	X - 12707		
CPD0983	X - 12714		
CPD0984	X - 12726		
CPD0985	X - 12729		
CPD0986	X - 12730		
CPD0987	X - 12731		
CPD0988	X - 12738		
CPD0989	X - 12740		
CPD0990	X - 12753		
CPD0991	X - 12798		
CPD0992	X - 12812		
CPD0993	X - 12815		
CPD0994	X - 12816		
CPD0995	X - 12818		
CPD0996	X - 12822		
CPD0997	X - 12830		
CPD0998	X - 12839		
CPD0999	X - 12844		
CPD1000	X - 12847		
CPD1001	X - 12849		
CPD1002	X - 12851		
CPD1003	X - 12906		
CPD1004	X - 13431		
CPD1005	X - 13507		
CPD1006	X - 13553		
CPD1007	X - 13658		
CPD1008	X - 13684		
CPD1009	X - 13726		
CPD1010	X - 13728		
CPD1011	X - 13729		
CPD1012	X - 13844		
CPD1013	X - 13846		
CPD1014	X - 13866		
CPD1015	X - 14056		
CPD1016	X - 14939		
CPD1017	X - 15220		
CPD1018	X - 15245		
CPD1019	X - 15461		
CPD1020	X - 15486		
CPD1021	X - 15503		
CPD1022	X - 15728		
CPD1023	X - 16087		
CPD1024	X - 16124		
CPD1025	X - 16397		
CPD1026	X - 16580		
CPD1027	X - 16649		
CPD1028	X - 16935		
CPD1029	X - 16938		
CPD1030	X - 17010		
CPD1031	X - 17146		
CPD1032	X - 17325		
CPD1033	X - 17328		
CPD1034	X - 17343		
CPD1035	X - 17348		
CPD1036	X - 17351		
CPD1037	X - 17353		
CPD1038	X - 17354		
CPD1039	X - 17357		
CPD1040	X - 17367		
CPD1041	X - 17438		
CPD1042	X - 17653		
CPD1043	X - 17655		
CPD1044	X - 17676		
CPD1045	X - 17685		
CPD1046	X - 17686		
CPD1047	X - 17690		
CPD1048	X - 18345		
CPD1049	X - 18779		
CPD1050	X - 18886		
CPD1051	X - 18887		
CPD1052	X - 18888		
CPD1053	X - 18899		
CPD1054	X - 18901		
CPD1055	X - 18913		
CPD1056	X - 18921		
CPD1057	X - 18922		
CPD1058	X - 19141		
CPD1059	X - 19183		
CPD1060	X - 19438		
CPD1061	X - 21258		
CPD1062	X - 21286		
CPD1063	X - 21310		
CPD1064	X - 21312		
CPD1065	X - 21315		
CPD1066	X - 21319		
CPD1067	X - 21327		
CPD1068	X - 21339		
CPD1069	X - 21353		
CPD1070	X - 21364		
CPD1071	X - 21383		
CPD1072	X - 21441		
CPD1073	X - 21442		
CPD1074	X - 21467		
CPD1075	X - 21470		
CPD1076	X - 21471		
CPD1077	X - 21733		
CPD1078	X - 21736		
CPD1079	X - 21742		
CPD1080	X - 21752		
CPD1081	X - 21796		
CPD1082	X - 21803		
CPD1083	X - 21807		
CPD1084	X - 21815		
CPD1085	X - 21821		
CPD1086	X - 21834		
CPD1087	X - 21838		
CPD1088	X - 21845		
CPD1089	X - 22162		
CPD1090	X - 22509		
CPD1091	X - 22771		
CPD1092	X - 22834		
CPD1093	X - 23276		
CPD1094	X - 23587		
CPD1095	X - 23636		
CPD1096	X - 23639		
CPD1097	X - 23641		
CPD1098	X - 23644		
CPD1099	X - 23655		
CPD1100	X - 23665		
CPD1101	X - 23680		
CPD1102	X - 23739		
CPD1103	X - 23780		
CPD1104	X - 23782		
CPD1105	X - 23787		
CPD1106	X - 23997		
CPD1107	X - 24243		
CPD1108	X - 24295		
CPD1109	X - 24306		
CPD1110	X - 24307		
CPD1111	X - 24309		
CPD1112	X - 24328		
CPD1113	X - 24337		
CPD1114	X - 24411		
CPD1115	X - 24422		
CPD1116	X - 24425		
CPD1117	X - 24518		
CPD1118	X - 24544		
CPD1119	X - 24546		
CPD1120	X - 24556		
CPD1121	X - 24571		
CPD1122	X - 24588		
CPD1123	X - 24637		
CPD1124	X - 24736		
CPD1125	X - 24757		
CPD1126	X - 24811		
CPD1127	X - 24812		
CPD1128	X - 24947		
CPD1129	X - 24949		
CPD1130	X - 24951		
CPD1131	X - 24970		
CPD1132	X - 25172		
CPD1133	X - 25265		
CPD1134	X - 25271		
CPD1135	X - 25279		
CPD1136	X - 25343		
CPD1137	X - 25371		
CPD1138	X - 25419		
CPD1139	X - 25420		
CPD1140	X - 25422		
CPD1141	X - 25511		
CPD1142	X - 25520		
CPD1143	X - 25523		
CPD1144	X - 25524		
CPD1145	X - 25790		
CPD1146	X - 25800		
CPD1147	X - 25802		
CPD1148	X - 25805		
CPD1149	X - 25957		
CPD1150	X - 26054		
CPD1151	X - 26058		
CPD1152	X - 26062		
CPD1153	X - 26106		
CPD1154	X - 26107		
CPD1155	X - 26109		
CPD1156	X - 26111		
CPD1157	X - 26119		
