compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD00590	galactonate	128869	c00880
CPD00591	gamma-carboxyglutamate	40772	
CPD00592	gamma-CEHC	133098	
CPD00593	gamma-CEHC glucuronide*	121596235	
CPD00594	gamma-glutamyl-2-aminobutyrate		
CPD00595	gamma-glutamylalanine	440103	c03738
CPD00596	gamma-glutamyl-alpha-lysine	65254	
CPD00597	gamma-glutamylcitrulline*		
CPD00598	gamma-glutamylglutamate	92865	c05282
CPD00599	gamma-glutamylglutamine	150914	c05283
CPD00600	gamma-glutamylglycine	165527	
CPD00601	gamma-glutamylhistidine	7017195	
CPD00602	gamma-glutamylisoleucine*	14253342	
CPD00603	gamma-glutamylleucine	151023	
CPD00604	gamma-glutamylmethionine	7009567	
CPD00605	gamma-glutamylphenylalanine	111299	
CPD00606	gamma-glutamylthreonine	76078708	
CPD00607	gamma-glutamyltryptophan	3989307	
CPD00608	gamma-glutamyltyrosine	94340	
CPD00609	gamma-glutamylvaline	7015683	
CPD00610	gamma-tocopherol/beta-tocopherol	52473	c14152   c02483
CPD00611	genistein sulfate*		
CPD00612	gentisate	3469	c00628
CPD00613	GlcNAc sulfate conjugate of C21H34O2 steroid		
CPD00614	glipizide	3478	
CPD00615	gluconate	10690	c00257
CPD00616	glucose	79025	c00031
CPD00617	glucuronate	444791	c00191
CPD00618	glucuronide of C10H18O2 (1)*		
CPD00619	glucuronide of C10H18O2 (7)*		
CPD00620	glucuronide of C10H18O2 (8)*		
CPD00621	glucuronide of C12H22O4 (1)*		
CPD00622	glucuronide of C14H26O4 (1)*		
CPD00623	glucuronide of C8H14O2 (3)*		
CPD00624	glucuronide of piperine metabolite C17H21NO3 (3)*		
CPD00625	glucuronide of piperine metabolite C17H21NO3 (4)*		
CPD00626	glucuronide of piperine metabolite C17H21NO3 (5)*		
CPD00627	glutamate	611	c00025
CPD00628	glutamate, gamma-methyl ester	68662	
CPD00629	glutamine	5961	c00064
CPD00630	glutamine conjugate of C6H10O2 (1)*		
CPD00631	glutamine conjugate of C6H10O2 (2)*		
CPD00632	glutamine conjugate of C7H12O2*		
CPD00633	glutamine_degradant*	134508	
CPD00634	glutarate (C5-DC)	743	c00489
CPD00635	glutarylcarnitine (C5-DC)	71464488	
CPD00636	glycerate	752	c00258
CPD00637	glycerol	753	c00116
CPD00638	glycerol 3-phosphate	754	c00093
CPD00639	glycerophosphoethanolamine	123874	c01233
CPD00640	glycerophosphorylcholine (GPC)	71920	c00670
CPD00641	glycine	750	c00037
CPD00642	glycine conjugate of C10H12O2*		
CPD00643	glycine conjugate of C10H14O2 (1)*		
CPD00644	glyco-beta-muricholate		
CPD00645	glycochenodeoxycholate	12544	c05466
CPD00646	glycochenodeoxycholate 3-sulfate		
CPD00647	glycochenodeoxycholate glucuronide (1)	44263370	
CPD00648	glycocholate	10140	c01921
CPD00649	glycocholate glucuronide (1)	44263357	
CPD00650	glycocholenate sulfate*		
CPD00651	glycodeoxycholate	3035026	c05464
CPD00652	glycodeoxycholate 3-sulfate	101602538	
CPD00653	glycohyocholate	71361462	
CPD00654	glycolithocholate sulfate*	72222	c11301
CPD00655	glycoursodeoxycholate	12310288	
CPD00656	glycoursodeoxycholic acid sulfate (1)		
CPD00657	guaiacol sulfate	22473	
CPD00658	guaifenesin	3516	
CPD00659	guanidinoacetate	763	c00581
CPD00660	guanidinosuccinate	97856	c03139
CPD00661	gulonate*	9794176	c00257
CPD00662	HCER(14:0)		
CPD00663	HCER(16:0)		
CPD00664	HCER(18:0)		
CPD00665	HCER(18:1)		
CPD00666	HCER(20:0)		
CPD00667	HCER(20:1)		
CPD00668	HCER(22:0)		
CPD00669	HCER(22:1)		
CPD00670	HCER(24:0)		
CPD00671	HCER(24:1)		
CPD00672	HCER(26:0)		
CPD00673	HCER(26:1)		
CPD00674	heme	26945	c00032
CPD00675	heneicosapentaenoate (21:5n3)	11998573	
CPD00676	HEPES	23831	
CPD00677	heptanoate (7:0)	8094	c17714
CPD00678	heptenedioate (C7:1-DC)*		
CPD00679	hexadecadienoate (16:2n6)	13932172	
CPD00680	hexadecanedioate (C16)	10459	c19615
CPD00681	hexadecenedioate (C16:1-DC)*		
CPD00682	hexanoylcarnitine (C6)	6426853	
CPD00683	hexanoylglutamine		
CPD00684	hexanoylglycine	99463	
CPD00685	hippurate	464	c01586
CPD00686	histidine	6274	c00135
CPD00687	histidine betaine (hercynine)*	3083620	
CPD00688	histidylalanine	351667	
CPD00689	homoarginine	9085	c01924
CPD00690	homocitrulline	65072	c02427
CPD00691	homostachydrine*	441447	c08283
CPD00692	homovanillate (HVA)	1738	c05582
CPD00693	HWESASLLR		
CPD00694	HWESASXX*	85328684	
CPD00695	HXGXA*		
CPD00696	hydantoin-5-propionate	782	c05565
CPD00697	hydrochlorothiazide	3639	c07041
CPD00698	hydroquinone sulfate	161220	c00530
CPD00699	hydroxyasparagine	97663	c03124
CPD00700	hydroxybupropion	446	
CPD00701	hydroxy-CMPF*		
CPD00702	hydroxycotinine	10219774	
CPD00703	hydroxy-N6,N6,N6-trimethyllysine*		
CPD00704	hyocholate	92805	c17649
CPD00705	hypotaurine	107812	c00519
CPD00706	hypoxanthine	790	c00262
CPD00707	ibuprofen	3672	c01588
CPD00708	ibuprofen acyl glucuronide	163959	
CPD00709	imidazole lactate	440129	c05568
CPD00710	imidazole propionate	70630	
CPD00711	iminodiacetate (IDA)	8897	c19911
CPD00712	indole-3-carboxylate	69867	c19837
CPD00713	indoleacetate	802	c00954
CPD00714	indoleacetoylcarnitine*		
CPD00715	indoleacetylglutamine	25200879	
CPD00716	indolebutyrate	8617	c11284
CPD00717	indolelactate	92904	c02043
CPD00718	indolepropionate	3744	
CPD00719	indolin-2-one	321710	c12312
CPD00720	inosine	6021	c00294
CPD00721	isobutyrylcarnitine (C4)	168379	
CPD00722	isobutyrylglycine	10855600	
CPD00723	isocitric lactone	98259	
CPD00724	isoleucine	6306	c00407
CPD00725	isoleucylglycine	342532	
CPD00726	isoursodeoxycholate	127601	c17662
CPD00727	isoursodeoxycholate sulfate (1)		
CPD00728	isovalerate (C5)	10430	c08262
CPD00729	isovalerylcarnitine (C5)	6426851	c20826
CPD00730	isovalerylglycine	546304	
CPD00731	I-urobilinogen	26818	c05790
CPD00732	kynurenate	3845	c01717
CPD00733	kynurenine	161166	c00328
CPD00734	lactate	612	c00186
CPD00735	lactose	84571	c00243
CPD00736	lamotrigine	3878	
CPD00737	lanthionine	98504	
CPD00738	laurate (12:0)	3893	c02679
CPD00739	laurylcarnitine (C12)	10427569	
CPD00740	LCER(14:0)		
CPD00741	LCER(16:0)		
CPD00742	LCER(18:0)		
CPD00743	LCER(18:1)		
CPD00744	LCER(20:0)		
CPD00745	LCER(20:1)		
CPD00746	LCER(22:0)		
CPD00747	LCER(22:1)		
CPD00748	LCER(24:0)		
CPD00749	LCER(24:1)		
CPD00750	LCER(26:0)		
CPD00751	LCER(26:1)		
CPD00752	leucine	6106	c00123
CPD00753	leucylglycine	79070	
CPD00754	leukotriene B4	5280492	c02165
CPD00755	leukotriene B5	#N/A	#N/A
CPD00756	levetiracetam	5284583	c07841
CPD00757	levulinoylcarnitine		
CPD00758	lidocaine	3676	
CPD00759	lignoceroylcarnitine (C24)*		
CPD00760	linoleamide (18:2n6)	6435901	
CPD00761	linoleate (18:2n6)	5280450	c01595
CPD00762	linolenate (18:3n3 or 3n6)	5280934	c06426
CPD00763	linolenoylcarnitine (C18:3)*		
CPD00764	linoleoyl ethanolamide	5283446	
CPD00765	linoleoylcarnitine (C18:2)*	6450015	
CPD00766	linoleoylcholine*		
CPD00767	lithocholate sulfate (1)	451489	
CPD00768	lithocholic acid sulfate (2)		
CPD00769	losartan	3961	
CPD00770	LPC(14:0)		
CPD00771	LPC(15:0)		
CPD00772	LPC(16:0)		c04102
CPD00773	LPC(16:1)		
CPD00774	LPC(17:0)		
CPD00775	LPC(18:0)		
CPD00776	LPC(18:1)		
CPD00777	LPC(18:2)		
CPD00778	LPC(18:3)		
CPD00779	LPC(20:0)		
CPD00780	LPC(20:1)		
CPD00781	LPC(20:2)		
CPD00782	LPC(20:3)		
CPD00783	LPC(20:4)		
CPD00784	LPC(20:5)		
CPD00785	LPC(22:4)		
CPD00786	LPC(22:5)		
CPD00787	LPC(22:6)		
CPD00788	LPE(16:0)		
CPD00789	LPE(16:1)		
CPD00790	LPE(17:0)		
CPD00791	LPE(18:0)		
CPD00792	LPE(18:1)		
CPD00793	LPE(18:2)		
CPD00794	LPE(18:3)		
CPD00795	LPE(20:1)		
CPD00796	LPE(20:2)		
CPD00797	LPE(20:3)		
CPD00798	LPE(20:4)		
CPD00799	LPE(20:5)		
CPD00800	LPE(22:4)		
CPD00801	LPE(22:5)		
CPD00802	LPE(22:6)		
CPD00803	L-urobilin	5280818	c05793
CPD00804	lysine	5962	c00047
CPD00805	MAG(12:0)		
CPD00806	MAG(14:0)		
CPD00807	MAG(14:1)		
CPD00808	MAG(15:0)		
CPD00809	MAG(16:0)		
CPD00810	MAG(16:1)		
CPD00811	MAG(17:0)		
CPD00812	MAG(18:0)		
CPD00813	MAG(18:1)		
CPD00814	MAG(18:2)		
CPD00815	MAG(18:3)		
CPD00816	MAG(18:4)		
CPD00817	MAG(20:0)		
CPD00818	MAG(20:1)		
CPD00819	MAG(20:2)		
CPD00820	MAG(20:3)		
CPD00821	MAG(20:4)		
CPD00822	MAG(20:5)		
CPD00823	MAG(22:0)		
CPD00824	MAG(22:1)		
CPD00825	MAG(22:2)		
CPD00826	MAG(22:4)		
CPD00827	MAG(22:5)		
CPD00828	MAG(22:6)		
CPD00829	MAG(24:0)		
CPD00830	MAG(24:1)		
CPD00831	malate	525	c00149
CPD00832	maleate	444266	c01384
CPD00833	malonate	867	c00383
CPD00834	malonylcarnitine	22833583	
CPD00835	maltose	10991489	c00208
CPD00836	mannitol/sorbitol	5780	c00794
CPD00837	mannonate*	3246006	
CPD00838	mannose	18950	c00159
CPD00839	margarate (17:0)	10465	
CPD00840	margaroylcarnitine (C17)*		
CPD00841	melatonin	#N/A	#N/A
CPD00842	meloxicam	54677470	c08169,d00969
CPD00843	meropenem	441130	
CPD00844	metabolonic lactone sulfate		
CPD00845	metformin	4091	c07151
CPD00846	methionine	6137	c00073
CPD00847	methionine sulfone	69961	
CPD00848	methionine sulfoxide	158980	c02989
CPD00849	methyl glucopyranoside (alpha + beta)	46144	
CPD00850	methyl indole-3-acetate	74706	
CPD00851	methyl vanillate sulfate		
CPD00852	methyl-4-hydroxybenzoate sulfate	10657183	
CPD00853	methylprednisolone	6741	
CPD00854	methylsuccinate	10349	
CPD00855	methylsuccinoylcarnitine		
CPD00856	metoprolol	4171	
CPD00857	metoprolol acid metabolite*	62936	
CPD00858	metronidazole	4173	c07203   d00409   dg00006
CPD00859	midazolam	4192	c07524   d00550
CPD00860	mirtazapine	4205	c07570,d00563
CPD00861	morphine-3-glucuronide	5484731	c16643
CPD00862	m-tyramine sulfate		
CPD00863	mycophenolic acid	446541	c20380,d05096
CPD00864	mycophenolic acid glucuronide	6442661	
CPD00865	myo-inositol	892	c00137
CPD00866	myristate (14:0)	11005	c06424
CPD00867	myristoleoylcarnitine (C14:1)*	90659872	
CPD00868	myristoylcarnitine (C14)	6426854	
CPD00869	N('1)-acetylspermidine	496	c00612
CPD00870	N-(2-furoyl)glycine	21863	
CPD00871	N,N,N-trimethyl-5-aminovalerate	14274897	
CPD00872	N,N,N-trimethyl-alanylproline betaine (TMAP)		
CPD00873	N,N-dimethylalanine	5488191	
CPD00874	N,N-dimethyl-pro-pro		
CPD00875	N1,N12-diacetylspermine	132680	c03413
CPD00876	N1-Methyl-2-pyridone-5-carboxamide	69698	c05842
CPD00877	N1-methylinosine	65095	
CPD00878	N2,N2-dimethylguanosine	92919	
CPD00879	N2,N5-diacetylornithine	10398396	
CPD00880	N2-acetyl,N6,N6-dimethyllysine		
CPD00881	N2-acetyl,N6-methyllysine		
CPD00882	N2-acetyllysine	92907	c12989
CPD00883	N4-acetyl-5-hydroxysulfamethoxazole*		
CPD00884	N4-acetylcytidine	107461	
CPD00885	N4-acetylsulfamethoxazole*	65280	c13061,d01601
CPD00886	N6,N6,N6-trimethyllysine	440120	c03793
CPD00887	N6,N6-dimethyllysine	193344	c05545
CPD00888	N6-acetyllysine	92832	c02727
CPD00889	N6-carbamoylthreonyladenosine	161466	
CPD00890	N6-methyladenosine	102175	
CPD00891	N6-methyllysine	164795	c02728
CPD00892	N6-succinyladenosine	165243	
CPD00893	N-acetyl sulfapyridine	58638	
CPD00894	N-acetyl-1-methylhistidine*	193270	
CPD00895	N-acetyl-2-aminoadipate	443992	c12986
CPD00896	N-acetyl-2-aminooctanoate*	95555	
CPD00897	N-acetyl-3-methylhistidine*	193270	
CPD00898	N-acetylalanine	88064	c02847
CPD00899	N-acetylalliin		
CPD00900	N-acetylarginine	67427	c02562
CPD00901	N-acetylasparagine	99715	
CPD00902	N-acetylaspartate (NAA)	65065	c01042
CPD00903	N-acetyl-aspartyl-glutamate (NAAG)	5255	c12270
CPD00904	N-acetyl-beta-alanine	76406	c01073
CPD00905	N-acetylcarnosine	9903482	
CPD00906	N-acetylcitrulline	656979	c15532
CPD00907	N-acetylglucosamine conjugate of C24H40O4 bile acid	#N/A	#N/A
CPD00908	N-acetylglucosamine/N-acetylgalactosamine	24139	c01074
CPD00909	N-acetylglucosaminylasparagine	123826	c04540
CPD00910	N-acetylglutamate	70914	c00624
CPD00911	N-acetylglutamine	182230	c02716
CPD00912	N-acetylglycine	10972	
CPD00913	N-acetylhistidine	75619	c02997
CPD00914	N-acetylisoleucine	2802421	
CPD00915	N-acetyl-isoputreanine	131802901	
CPD00916	N-acetylkynurenine (2)	73817779	
CPD00917	N-acetylleucine	70912	c02710
CPD00918	N-acetylmethionine	448580	c02712
CPD00919	N-acetylneuraminate	439197	c00270
CPD00920	N-acetylphenylalanine	74839	c03519
CPD00921	N-acetylputrescine	122356	c02714
CPD00922	N-acetylserine	65249	
CPD00923	N-acetyltaurine	159864	
CPD00924	N-acetyltheanine		
CPD00925	N-acetylthreonine	152204	c01118
CPD00926	N-acetyltryptophan	700653	c03137
CPD00927	N-acetyltyrosine	68310	
CPD00928	N-acetylvaline	66789	
CPD00929	naproxen	156391	c01517
CPD00930	N-carbamoylalanine	426409	
CPD00931	N-carbamoylaspartate	93072	c00438
CPD00932	N-delta-acetylornithine	9920500	c00437
CPD00933	N-desalkylquetiapine*	11369918	
CPD00934	nervonoylcarnitine (C24:1)*		
CPD00935	N-ethylglycinexylidide	24415	c16561
CPD00936	N-formylanthranilic acid	101399	c05653
CPD00937	N-formylmethionine	439750	c03145
CPD00938	N-formylphenylalanine	759256	
CPD00939	nicotinamide	936	c00153
CPD00940	nicotinamide riboside	439924	c03150
CPD00941	N-linoleoylglycine	6433346	
CPD00942	N-methylpipecolate	11286529	
CPD00943	N-methylproline	557	
CPD00944	N-octanoylglycine	84290	
CPD00945	N-oleoylserine	44190514	
CPD00946	N-oleoyltaurine	6437033	
CPD00947	nonadecanoate (19:0)	12591	c16535
CPD00948	nonanoylcarnitine (C9)	91825642	
CPD00949	norfluoxetine	4541	
CPD00950	N-palmitoylglycine	151008	
CPD00951	N-stearoylserine*		
CPD00952	N-stearoyltaurine	168274	
CPD00953	o-cresol sulfate	11615528	
CPD00954	octadecadienedioate (C18:2-DC)*		
CPD00955	octadecanedioate (C18)	70095	
CPD00956	octadecanedioylcarnitine (C18-DC)*		
CPD00957	octadecenedioate (C18:1-DC)	9543674	
CPD00958	octadecenedioylcarnitine (C18:1-DC)*		
CPD00959	octanoylcarnitine (C8)	123701	c02838
CPD00960	O-desmethyltramadol	130829	
CPD00961	O-desmethyltramadol glucuronide	29919005	
CPD00962	O-desmethylvenlafaxine	125017	
CPD00963	ofloxacin	4583	c07321
CPD00964	o-hydroxyatorvastatin	9808225	
CPD00965	oleamide	5283387	c19670
CPD00966	oleate/vaccenate (18:1)		c01712,c08367,c00712,c21944
CPD00967	oleoyl ethanolamide	5283454	
CPD00968	oleoylcarnitine (C18:1)	6441392	
CPD00969	oleoylcholine	59040790	
CPD00970	olmesartan	158781	
CPD00971	omeprazole	4594	c07324
CPD00972	ondansetron	4595	c07325,d00456
CPD00973	ornithine	6262	c00077
CPD00974	orotate	967	c00295
CPD00975	orotidine	92751	c01103
CPD00976	O-sulfo-L-tyrosine	514186	
CPD00977	oxalate (ethanedioate)	971	c00209
CPD00978	oxindolylalanine	20977764	
CPD00979	oxypurinol	4644	
CPD00980	palmitate (16:0)	985	c00249
CPD00981	palmitoleate (16:1n7)	445638	c08362
CPD00982	palmitoleoylcarnitine (C16:1)*	71464547	
CPD00983	palmitoyl ethanolamide	4671	c16512
CPD00984	palmitoylcarnitine (C16)	461	c02990
CPD00985	palmitoylcholine	151731	
CPD00986	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)		
CPD00987	pantoate	439251	c00522
CPD00988	pantoprazole	4679	c11806
CPD00989	pantothenate	6613	c00864
CPD00990	paraxanthine	4687	c13747
CPD00991	PC(14:0/14:0)		
CPD00992	PC(14:0/16:1)		
CPD00993	PC(14:0/18:1)		
CPD00994	PC(14:0/18:2)		
CPD00995	PC(14:0/20:3)		
CPD00996	PC(14:0/20:4)		
CPD00997	PC(14:0/22:5)		
CPD00998	PC(14:0/22:6)		
CPD00999	PC(15:0/18:1)		
CPD01000	PC(15:0/18:2)		
CPD01001	PC(15:0/20:3)		
CPD01002	PC(15:0/20:4)		
CPD01003	PC(16:0/12:0)		
CPD01004	PC(16:0/14:0)		
CPD01005	PC(16:0/16:0)		
CPD01006	PC(16:0/16:1)		
CPD01007	PC(16:0/18:0)		
CPD01008	PC(16:0/18:1)		c13875
CPD01009	PC(16:0/18:2)		
CPD01010	PC(16:0/18:3)		
CPD01011	PC(16:0/20:1)		
CPD01012	PC(16:0/20:2)		
CPD01013	PC(16:0/20:3)		
CPD01014	PC(16:0/20:4)		
CPD01015	PC(16:0/20:5)		
CPD01016	PC(16:0/22:4)		
CPD01017	PC(16:0/22:5)		
CPD01018	PC(16:0/22:6)		
CPD01019	PC(17:0/18:1)		
CPD01020	PC(17:0/18:2)		
CPD01021	PC(17:0/20:3)		
CPD01022	PC(17:0/20:4)		
CPD01023	PC(17:0/22:6)		
CPD01024	PC(18:0/14:0)		
CPD01025	PC(18:0/16:1)		
CPD01026	PC(18:0/18:0)		
CPD01027	PC(18:0/18:1)		
CPD01028	PC(18:0/18:2)		
CPD01029	PC(18:0/18:3)		
CPD01030	PC(18:0/20:0)		
CPD01031	PC(18:0/20:2)		
CPD01032	PC(18:0/20:3)		
CPD01033	PC(18:0/20:4)		
CPD01034	PC(18:0/20:5)		
CPD01035	PC(18:0/22:4)		
CPD01036	PC(18:0/22:5)		
CPD01037	PC(18:0/22:6)		
CPD01038	PC(18:1/16:1)		
CPD01039	PC(18:1/18:1)		
CPD01040	PC(18:1/18:2)		
CPD01041	PC(18:1/18:3)		
CPD01042	PC(18:1/20:2)		
CPD01043	PC(18:1/20:3)		
CPD01044	PC(18:1/20:4)		
CPD01045	PC(18:1/20:5)		
CPD01046	PC(18:1/22:4)		
CPD01047	PC(18:1/22:5)		
CPD01048	PC(18:1/22:6)		
CPD01049	PC(18:2/16:1)		
CPD01050	PC(18:2/18:2)		
CPD01051	PC(18:2/18:3)		
CPD01052	PC(18:2/20:1)		
CPD01053	PC(18:2/20:2)		
CPD01054	PC(18:2/20:3)		
CPD01055	PC(18:2/20:4)		
CPD01056	PC(18:2/20:5)		
CPD01057	PC(18:2/22:4)		
CPD01058	PC(18:2/22:5)		
CPD01059	PC(18:2/22:6)		
CPD01060	PC(20:0/14:1)		
CPD01061	PC(20:0/18:1)		
CPD01062	PC(20:0/18:2)		
CPD01063	PC(20:0/20:3)		
CPD01064	PC(20:0/20:4)		
CPD01065	p-cresol glucuronide*	154035	
CPD01066	p-cresol sulfate	4615423	c01468
CPD01067	PE(16:0/16:0)		
CPD01068	PE(16:0/16:1)		
CPD01069	PE(16:0/18:1)		c13877
CPD01070	PE(16:0/18:2)		
CPD01071	PE(16:0/18:3)		
CPD01072	PE(16:0/20:2)		
CPD01073	PE(16:0/20:3)		
CPD01074	PE(16:0/20:4)		
CPD01075	PE(16:0/20:5)		
CPD01076	PE(16:0/22:4)		
CPD01077	PE(16:0/22:5)		
CPD01078	PE(16:0/22:6)		
CPD01079	PE(17:0/18:2)		
CPD01080	PE(17:0/20:2)		
CPD01081	PE(17:0/20:4)		
CPD01082	PE(17:0/22:4)		
CPD01083	PE(18:0/16:0)		
CPD01084	PE(18:0/18:0)		
CPD01085	PE(18:0/18:1)		
CPD01086	PE(18:0/18:2)		
CPD01087	PE(18:0/18:3)		
CPD01088	PE(18:0/20:1)		
CPD01089	PE(18:0/20:2)		
CPD01090	PE(18:0/20:3)		
CPD01091	PE(18:0/20:4)		
CPD01092	PE(18:0/20:5)		
CPD01093	PE(18:0/22:4)		
CPD01094	PE(18:0/22:5)		
CPD01095	PE(18:0/22:6)		
CPD01096	PE(18:1/16:1)		
CPD01097	PE(18:1/18:1)		
CPD01098	PE(18:1/18:2)		
CPD01099	PE(18:1/18:3)		
CPD01100	PE(18:1/20:3)		
CPD01101	PE(18:1/20:4)		
CPD01102	PE(18:1/20:5)		
CPD01103	PE(18:1/22:0)		
CPD01104	PE(18:1/22:4)		
CPD01105	PE(18:1/22:5)		
CPD01106	PE(18:1/22:6)		
CPD01107	PE(18:2/16:1)		
CPD01108	PE(18:2/18:2)		
CPD01109	PE(18:2/20:4)		
CPD01110	PE(O-16:0/18:1)		
CPD01111	PE(O-16:0/18:2)		
CPD01112	PE(O-16:0/20:3)		
CPD01113	PE(O-16:0/20:4)		
CPD01114	PE(O-16:0/22:4)		
CPD01115	PE(O-16:0/22:5)		
CPD01116	PE(O-16:0/22:6)		
CPD01117	PE(O-18:0/16:0)		
CPD01118	PE(O-18:0/18:1)		
CPD01119	PE(O-18:0/18:2)		
CPD01120	PE(O-18:0/20:3)		
CPD01121	PE(O-18:0/20:4)		
CPD01122	PE(O-18:0/20:5)		
CPD01123	PE(O-18:0/22:4)		
CPD01124	PE(O-18:0/22:5)		
CPD01125	PE(O-18:0/22:6)		
CPD01126	PE(P-16:0/16:0)		
CPD01127	PE(P-16:0/18:1)		
CPD01128	PE(P-16:0/18:2)		
CPD01129	PE(P-16:0/20:3)		
CPD01130	PE(P-16:0/20:4)		
CPD01131	PE(P-16:0/20:5)		
CPD01132	PE(P-16:0/22:4)		
CPD01133	PE(P-16:0/22:5)		
CPD01134	PE(P-16:0/22:6)		
CPD01135	PE(P-16:1/18:1)		
CPD01136	PE(P-18:0/16:0)		
CPD01137	PE(P-18:0/16:1)		
CPD01138	PE(P-18:0/18:1)		
CPD01139	PE(P-18:0/18:2)		
CPD01140	PE(P-18:0/18:3)		
CPD01141	PE(P-18:0/20:3)		
CPD01142	PE(P-18:0/20:4)		
CPD01143	PE(P-18:0/20:5)		
CPD01144	PE(P-18:0/22:4)		
CPD01145	PE(P-18:0/22:5)		
CPD01146	PE(P-18:0/22:6)		
CPD01147	PE(P-18:1/16:0)		
CPD01148	PE(P-18:1/18:1)		
CPD01149	PE(P-18:1/18:2)		
CPD01150	PE(P-18:1/20:3)		
CPD01151	PE(P-18:1/20:4)		
CPD01152	PE(P-18:1/20:5)		
CPD01153	PE(P-18:1/22:4)		
CPD01154	PE(P-18:1/22:5)		
CPD01155	PE(P-18:1/22:6)		
CPD01156	PE(P-18:2/18:2)		
CPD01157	PE(P-18:2/20:4)		
CPD01158	pelargonate (9:0)	8158	c01601
CPD01159	pentadecanoate (15:0)	13849	c16537
CPD01160	pentose acid*		
CPD01161	perfluorohexanesulfonate (PFHxS)		
CPD01162	perfluorooctanesulfonate (PFOS)	74483	c18142
CPD01163	perfluorooctanoate (PFOA)	9554	
CPD01164	phenol glucuronide	87235	
CPD01165	phenol sulfate	74426	c02180
CPD01166	phenylacetate	999	c07086
CPD01167	phenylacetylcarnitine	101724840	
CPD01168	phenylacetylglutamate	11579826	
CPD01169	phenylacetylglutamine	92258	c04148
CPD01170	phenylacetylmethionine		
CPD01171	phenylacetylthreonine		
CPD01172	phenylalanine	6140	c00079
CPD01173	phenyllactate (PLA)	3848	c05607
CPD01174	phenylpyruvate	997	c00166
CPD01175	phosphate	1061	c00009
CPD01176	phosphoethanolamine (PE)	1015	c00346
CPD01177	PI(16:0/18:1)		
CPD01178	PI(16:0/18:2)		
CPD01179	PI(16:0/20:3)		
CPD01180	PI(16:0/20:4)		
CPD01181	PI(18:0/16:0)		c13888
CPD01182	PI(18:0/16:1)		
CPD01183	PI(18:0/18:1)		
CPD01184	PI(18:0/18:2)		
CPD01185	PI(18:0/20:2)		
CPD01186	PI(18:0/20:3)		
CPD01187	PI(18:0/20:4)		
CPD01188	PI(18:0/22:5)		
CPD01189	PI(18:1/18:1)		
CPD01190	PI(18:1/18:2)		
CPD01191	PI(18:1/20:4)		
CPD01192	picolinate	1018	c10164
CPD01193	picolinoylglycine	11788622	
CPD01194	pimelate (C7-DC)	385	c02656
CPD01195	pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)		
CPD01196	pipecolate	849	c00408
CPD01197	piperine	638024	c03882
CPD01198	pregabalin	4715169	
CPD01199	pregnanediol-3-glucuronide	123796	
CPD01200	pregnanolone/allopregnanolone sulfate		c05480
CPD01201	pregnenediol disulfate (C21H34O8S2)*		
CPD01202	pregnenediol sulfate (C21H34O5S)*	105074	c18044
CPD01203	pregnenetriol disulfate*		c62921
CPD01204	pregnenetriol sulfate*	129671303	c62922
CPD01205	pregnenolone sulfate	105074	c18044
CPD01206	pro-hydroxy-pro	11673055	
CPD01207	proline	145742	c00148
CPD01208	prolylglycine	6426709	
CPD01209	promethazine	4927	c07404
CPD01210	propionylcarnitine (C3)	107738	c03017
CPD01211	propionylglycine	98681	
CPD01212	propyl 4-hydroxybenzoate	7175	
CPD01213	propyl 4-hydroxybenzoate sulfate	131838881	
CPD01214	pseudoephedrine	7028	c02765
CPD01215	pseudouridine	15047	c02067
CPD01216	pyridoxate	6723	c00847
CPD01217	pyrraline	122228	c21013
CPD01218	pyruvate	1060	c00022
CPD01219	quetiapine	5002	c07397
CPD01220	quinate	6508	c00296
CPD01221	quinolinate	1066	c03722
CPD01222	retinal	638015	c00376
CPD01223	retinol (Vitamin A)	445354	c00473
CPD01224	ribitol	6912	c00474
CPD01225	rivaroxaban	9875401	
CPD01226	S-1-pyrroline-5-carboxylate	1196	c04322
CPD01227	saccharin	5143	c12283
CPD01228	S-adenosylhomocysteine (SAH)	439155	c00021
CPD01229	salicylate	338	c00805
CPD01230	salicylic acid acyl-beta-D-glucuronide	168876	
CPD01231	salicyluric glucuronide*	121596205	
CPD01232	S-allylcysteine	98280	
CPD01233	sarcosine	1088	c00213
CPD01234	S-carboxyethylcysteine		
CPD01235	sebacate (C10-DC)	5192	c08277
CPD01236	serine	5951	c00065
CPD01237	serotonin	5202	c00780
CPD01238	sertraline	68617	c07246
CPD01239	sitagliptin	11306691	
CPD01240	SM(14:0)		
CPD01241	SM(16:0)		
CPD01242	SM(18:0)		
CPD01243	SM(18:1)		
CPD01244	SM(20:0)		
CPD01245	SM(20:1)		
CPD01246	SM(22:0)		
CPD01247	SM(22:1)		
CPD01248	SM(24:0)		
CPD01249	SM(24:1)		
CPD01250	SM(26:0)		
CPD01251	SM(26:1)		
CPD01252	S-methylcysteine	24417	
CPD01253	S-methylcysteine sulfoxide	82142	
CPD01254	spermidine	1102	c00315
CPD01255	sphingadienine	6449795	
CPD01256	sphinganine	3126	c00836
CPD01257	sphinganine-1-phosphate	520	c52605
CPD01258	sphingosine	5353955	c00319
