compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD00448	glucuronide of piperine metabolite C17H21NO3 (4)*	NA	NA
CPD00449	glucuronide of piperine metabolite C17H21NO3 (5)*	NA	NA
CPD00450	glucuronide of piperine metabolite C17H21NO3 (6)*	NA	NA
CPD00451	glutamate	C00025	611
CPD00452	glutamine	C00064	5961
CPD00453	glutamine conjugate of C8H12O2 (1)*	NA	NA
CPD00454	glutamine conjugate of C8H12O2 (2)*	NA	NA
CPD00455	glutamine conjugate of C8H12O2 (3)*	NA	NA
CPD00456	glutamine conjugate of C8H12O4 (1)*	NA	NA
CPD00457	glutamine conjugate of C8H12O4 (2)*	NA	NA
CPD00458	glutarate (C5-DC)	C00489	743
CPD00459	glutarylcarnitine (C5-DC)	NA	71464488
CPD00460	glycerate	C00258	752
CPD00461	glycerol	C00116	753
CPD00462	glycerol 3-phosphate	C00093	754
CPD00463	glycerophosphoethanolamine	C01233	123874
CPD00464	glycerophosphoglycerol	C03274	439964
CPD00465	glycerophosphoinositol*	NA	167572
CPD00466	glycerophosphorylcholine (GPC)	C00670	71920
CPD00467	glycerophosphoserine*	NA	3081457
CPD00468	glycine	C00037	750
CPD00469	glycine conjugate of C10H12O2*	NA	NA
CPD00470	glycine conjugate of C10H14O2 (1)*	NA	NA
CPD00471	glycine conjugate of C10H14O2 (2)*	NA	NA
CPD00472	glycine conjugate of C9H16O2*	NA	NA
CPD00473	glyco-beta-muricholate	NA	NA
CPD00474	glycochenodeoxycholate	C05466	12544
CPD00475	glycochenodeoxycholate 3-sulfate	NA	NA
CPD00476	glycochenodeoxycholate glucuronide (1)	NA	NA
CPD00477	glycocholate	C01921	10140
CPD00478	glycocholate glucuronide (1)	NA	NA
CPD00479	glycocholenate sulfate*	NA	NA
CPD00480	glycodeoxycholate	C05464	3035026
CPD00481	glycodeoxycholate 3-sulfate	NA	NA
CPD00482	glycohyocholate	NA	NA
CPD00483	glycolate (hydroxyacetate)	C00160	757
CPD00484	glycolithocholate sulfate*	C11301	72222
CPD00485	glycoursodeoxycholate	NA	12310288
CPD00486	guaiacol sulfate	NA	22473
CPD00487	guanidinoacetate	C00581	763
CPD00488	guanidinosuccinate	C03139	97856
CPD00489	guanine	C00242	764
CPD00490	guanosine	C00387	6802
CPD00491	guanosine-3',5'-cyclic monophosphate (cGMP)	C00942	24316
CPD00492	gulonate*	C00257	152304
CPD00493	heptanoate (7:0)	C17714	8094
CPD00494	heptanoylglutamine	NA	NA
CPD00495	heptenedioate (C7:1-DC)*	NA	NA
CPD00496	hexanoylcarnitine (C6)	NA	6426853
CPD00497	hexanoylglutamine	NA	NA
CPD00498	hexanoylglycine (C6)	NA	99463
CPD00499	hippurate	C01586	464
CPD00500	histamine	C00388	774
CPD00501	histidine	C00135	6274
CPD00502	histidine betaine (hercynine)*	NA	3083620
CPD00503	homoarginine	C01924	9085
CPD00504	homocarnosine	C00884	10243361
CPD00505	homocitrate	C01251	439459
CPD00506	homocitrulline	C02427	65072
CPD00507	homoserine	C00263	12647
CPD00508	homostachydrine*	C08283	441447
CPD00509	homovanillate (HVA)	C05582	1738
CPD00510	homovanillate sulfate	NA	29981063
CPD00511	hydantoin-5-propionate	C05565	782
CPD00512	hydroquinone sulfate	C00530	161220
CPD00514	hydroxy-N6,N6,N6-trimethyllysine*	NA	NA
CPD00513	hydroxyasparagine	C03124	97663
CPD00515	hypotaurine	C00519	107812
CPD00516	hypoxanthine	C00262	790
CPD00517	ibuprofen acyl glucuronide	NA	163959
CPD00518	imidazole lactate	C05568	793
CPD00519	imidazole propionate	NA	70630
CPD00520	indole-3-carboxylate	C19837	69867
CPD00521	indoleacetate	C00954	802
CPD00522	indoleacetoylcarnitine*	NA	NA
CPD00523	indoleacetylglutamine	NA	25200879
CPD00524	indoleacetylglycine	NA	446640
CPD00525	indolelactate	C02043	92904
CPD00526	indolepropionylglycine	NA	7677842
CPD00527	indolin-2-one	C12312	321710
CPD00528	indoxyl glucuronide	NA	2733785
CPD00529	inosine	C00294	6021
CPD00530	isobutyrylcarnitine (C4)	NA	168379
CPD00531	isobutyrylglycine (C4)	NA	10855600
CPD00532	isocaproylglutamine	NA	NA
CPD00533	isocaproylglycine	NA	28777652
CPD00534	isocitrate	C00311	1198
CPD00535	isocitric lactone	NA	98259
CPD00536	isoeugenol sulfate	NA	NA
CPD00537	isoleucine	C00407	6306
CPD00538	isoleucylhydroxyproline*	NA	NA
CPD00539	isovalerylcarnitine (C5)	NA	6426851
CPD00540	isovalerylglutamine	NA	NA
CPD00541	isovalerylglycine	NA	546304
CPD00542	isoxanthopterin	C03975	10729
CPD00544	kynurenate	C01717	3845
CPD00545	kynurenine	C00328	161166
CPD00546	lactate	C00186	612
CPD00547	lactose	C00243	84571
CPD00548	lanthionine	NA	98504
CPD00549	laurylcarnitine (C12)	NA	10427569
CPD00550	leucine	NA	6106
CPD00551	leucylhydroxyproline*	NA	20847829
CPD00552	levulinate (4-oxovalerate)	NA	11579
CPD00553	lithocholate sulfate (1)	NA	NA
CPD00555	lysine	C00047	5962
CPD00576	m-tyramine	NA	11492
CPD00577	m-tyramine sulfate	NA	NA
CPD00556	malate	C00149	525
CPD00557	maleate	C01384	444266
CPD00558	malonate	C00383	867
CPD00559	malonylcarnitine	NA	22833583
CPD00560	mandelate	C01984	1292
CPD00561	mannitol/sorbitol	C00794	5780
CPD00562	mannonate*	NA	3246006
CPD00563	mannose	C00159	18950
CPD00564	mesaconate (methylfumarate)	C01732	638129
CPD00565	methionine	C00073	6137
CPD00566	methionine sulfone	NA	69961
CPD00567	methionine sulfoxide	C02989	158980
CPD00568	methyl indole-3-acetate	NA	74706
CPD00569	methyl-4-hydroxybenzoate sulfate	NA	NA
CPD00570	methylmalonate (MMA)	C02170	487
CPD00571	methylsuccinate	NA	10349
CPD00572	methylsuccinoylcarnitine	NA	NA
CPD00573	methylurea	C16363	11719
CPD00574	mevalonate	C02104	439230
CPD00575	mevalonolactone	NA	10428
CPD00578	myo-inositol	C00137	892
CPD00579	myristoleoylcarnitine (C14:1)*	NA	90659872
CPD00647	naringenin	C00509	932
CPD00648	naringenin 7-glucuronide	NA	NA
CPD00654	neopterin	C05926	4455
CPD00657	nicotinamide	C00153	936
CPD00658	nicotinamide N-oxide	NA	72661
CPD00659	nicotinamide riboside	C03150	439924
CPD00660	nicotinate ribonucleoside	C05841	161234
CPD00661	nicotinurate	C05380	68499
CPD00671	nonenedioate (C9:1-DC)*	NA	NA
CPD00672	o-cresol sulfate	NA	11615528
CPD00673	octanoylcarnitine (C8)	C02838	123701
CPD00674	orcinol sulfate	NA	NA
CPD00675	ornithine	C00077	6262
CPD00676	orotate	C00295	967
CPD00677	orotidine	NA	92751
CPD00679	oxalate (ethanedioate)	C00209	971
CPD00684	p-cresol glucuronide*	NA	154035
CPD00685	p-cresol sulfate	NA	4615423
CPD00680	palmitoyl sphingomyelin (d18:1/16:0)	NA	9939941
CPD00681	pantoate	C00522	439251
CPD00682	pantothenate (Vitamin B5)	C00864	6613
CPD00683	paraxanthine	C13747	4687
CPD00686	phenethylamine	C05332	1001
CPD00687	phenol glucuronide	NA	87235
CPD00688	phenol sulfate	C02180	74426
CPD00689	phenylacetylalanine	NA	564251
CPD00690	phenylacetylglutamate	NA	11579826
CPD00691	phenylacetylglutamine	C04148	92258
CPD00692	phenylacetylglycine	C05598	68144
CPD00693	phenylacetylhistidine	NA	NA
CPD00694	phenylacetylmethionine	NA	NA
CPD00695	phenylacetylphenylalanine	NA	47583
CPD00696	phenylacetylserine	NA	NA
CPD00697	phenylacetylthreonine	NA	NA
CPD00698	phenylalanine	C00079	6140
CPD00699	phenylalanylglycine	NA	98207
CPD00700	phenyllactate (PLA)	C05607	3848
CPD00701	phenylpropionylglycine	NA	152323
CPD00702	phosphate	C00009	1061
CPD00703	phosphocholine	C00588	1014
CPD00704	phosphoethanolamine (PE)	C00346	1015
CPD00705	picolinate	C10164	1018
CPD00706	picolinoylglycine	NA	11788622
CPD00707	pimelate (C7-DC)	C02656	385
CPD00708	pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	NA	NA
CPD00709	pipecolate	C00408	849
CPD00710	piperidine	C01746	8082
CPD00711	pregnanediol-3-glucuronide	NA	123796
CPD00712	pregnen-diol disulfate*	NA	NA
CPD00713	pregnenetriol disulfate*	NA	NA
CPD00714	pregnenetriol sulfate*	NA	NA
CPD00715	prolylglycine	NA	6426709
CPD00716	prolylhydroxyproline	NA	11673055
CPD00717	propionylcarnitine (C3)	C03017	107738
CPD00718	propionylglycine (C3)	NA	98681
CPD00719	propyl 4-hydroxybenzoate sulfate	NA	NA
CPD00720	pseudouridine	C02067	15047
CPD00721	pterin	C00715	73000
CPD00722	pyridoxal	C00250	1050
CPD00723	pyridoxamine	C00534	1052
CPD00724	pyridoxate	C00847	6723
CPD00725	pyroglutamine*	NA	134508
CPD00726	pyrraline	NA	122228
CPD00727	pyruvate	C00022	1060
CPD00728	quinate	C00296	6508
CPD00729	quinolinate	C03722	1066
CPD00730	raffinose	C00492	10542
CPD00731	resveratrol disulfate (1)*	NA	NA
CPD00732	ribitol	C00474	6912
CPD00733	riboflavin (Vitamin B2)	C00255	493570
CPD00734	ribonate	C01685	5460677
CPD00735	ribulonate/xylulonate/lyxonate*	NA	NA
CPD00736	ribulose/xylulose	NA	NA
CPD00739	saccharin	D01085	5143
CPD00742	salicylate	C00805	338
CPD00743	salicyluric glucuronide*	NA	NA
CPD00744	sarcosine	C00213	1088
CPD00746	scyllo-inositol	C06153	892
CPD00747	sebacate (C10-DC)	C08277	5192
CPD00748	sedoheptulose	NA	5459879
CPD00749	serine	C00065	5951
CPD00750	serotonin	C00780	5202
CPD00754	spermidine	C00315	1102
CPD00755	stachydrine	C10172	115244
CPD00756	suberate (C8-DC)	C08278	10457
CPD00757	suberoylcarnitine (C8-DC)	NA	NA
CPD00758	suberylglycine	NA	6453952
CPD00759	succinate	C00042	1110
CPD00760	succinimide	C07273	11439
CPD00761	succinylcarnitine (C4-DC)	NA	71464481
CPD00762	succinylglutamine	NA	NA
CPD00763	sucralose	C12285	71485
CPD00764	sucrose	C00089	5988
CPD00765	sulfate of piperine metabolite C15H17NO3 (1)*	NA	NA
CPD00766	sulfate of piperine metabolite C15H17NO3 (2)*	NA	NA
CPD00767	sulfate of piperine metabolite C16H17NO3 (1)*	NA	NA
CPD00768	sulfate of piperine metabolite C16H19NO3 (1)*	NA	NA
CPD00769	sulfate of piperine metabolite C16H19NO3 (2)*	NA	NA
CPD00770	sulfate of piperine metabolite C16H19NO3 (3)*	NA	NA
CPD00771	sulfate of piperine metabolite C16H19NO4 (1)*	NA	NA
CPD00772	sulfate of piperine metabolite C16H19NO4 (2)*	NA	NA
CPD00773	sulfate of piperine metabolite C16H19NO4 (3)*	NA	NA
CPD00774	sulfate of piperine metabolite C16H19NO4 (4)*	NA	NA
CPD00775	sulfate of piperine metabolite C18H21NO3 (1)*	NA	NA
CPD00776	sulfate of piperine metabolite C18H21NO3 (2)*	NA	NA
CPD00777	sulfate of piperine metabolite C18H21NO3 (3)*	NA	NA
CPD00778	sulfate*	C00059	1118
CPD00779	sulforaphane-N-acetyl-cysteine	NA	NA
CPD00780	symmetric dimethylarginine (SDMA)	C03626	169148
CPD00781	syringic acid	C10833	10742
CPD00782	syringol sulfate	NA	NA
CPD00783	tartarate	C00898	444305
CPD00784	tartronate (hydroxymalonate)	C02287	45
CPD00785	taurine	C00245	1123
CPD00786	tauro-beta-muricholate	NA	168408
CPD00787	taurochenodeoxycholic acid 3-sulfate	NA	NA
CPD00788	taurocholenate sulfate*	NA	NA
CPD00789	taurodeoxycholic acid 3-sulfate	NA	NA
CPD00790	taurolithocholate 3-sulfate	C03642	440071
CPD00791	tetrahydrocortisol sulfate (1)	NA	NA
CPD00792	theobromine	C07480	5429
CPD00793	theophylline	C07130	2153
CPD00794	thiamin (Vitamin B1)	C00378	1130
CPD00795	thioproline	NA	93176
CPD00796	threonate	C01620	151152
CPD00797	threonine	C00188	6288
CPD00798	thymine	C00178	1135
CPD00799	thymol sulfate	C09908	NA
CPD00800	tigloylglycine	NA	6441567
CPD00801	tiglyl carnitine (C5)	NA	22833596
CPD00802	trans-2-hexenoylglycine	NA	NA
CPD00803	trans-3,4-methyleneheptanoylglycine	NA	NA
CPD00804	trans-aconitate	C02341	444212
CPD00805	trans-urocanate	C00785	736715
CPD00806	triacetate lactone	C02752	NA
CPD00807	tricarballylate	C19806	14925
CPD00808	tridecenedioate (C13:1-DC)*	NA	NA
CPD00809	trigonelline (N'-methylnicotinate)	C01004	5570
CPD00810	trimethylamine N-oxide	C01104	1145
CPD00811	trizma acetate	C07182	6503
CPD00812	tryptamine	C00398	1150
CPD00813	tryptophan	C00078	6305
CPD00814	tryptophan betaine	C09213	442106
CPD00815	tyramine	C00483	5610
CPD00816	tyramine O-sulfate	NA	153005
CPD00817	tyrosine	C00082	6057
CPD00818	umbelliferone sulfate	NA	129659
CPD00819	uracil	C00106	1174
CPD00820	urate	C00366	1175
CPD00821	urea	C00086	1176
CPD00822	uric acid ribonucleoside*	NA	164933
CPD00823	uridine	C00299	6029
CPD00824	ursocholate	NA	NA
CPD00825	valine	C00183	6287
CPD00826	valylleucine	NA	352039
CPD00827	vanillactate	NA	160637
CPD00828	vanillate	C06672	8468
CPD00829	vanillic alcohol sulfate	NA	NA
CPD00830	vanillylmandelate (VMA)	C05584	1245
CPD00831	xanthine	C00385	1188
CPD00832	xanthopterin	NA	8397
CPD00833	xanthosine	C01762	64959
CPD00834	xanthurenate	C02470	5699
CPD00835	xylose	C00181	135191
