compound_id	chemical_name	analysismode	mz	rt
C002401	192.1228_1.10	RP_POS	192.1228	1.1
C002402	192.1229_1.31	RP_POS	192.1229	1.31
C002403	192.1594_2.89	RP_POS	192.1594	2.89
C002404	192.1599_3.77	RP_POS	192.1599	3.77
C002405	192.5337_2.82	RP_POS	192.5337	2.82
C002406	192.5340_6.92	RP_POS	192.534	6.92
C002407	192.5652_10.99	RP_POS	192.5652	10.99
C002408	192.5976_6.72	RP_POS	192.5976	6.72
C002409	193.0012_2.18	RP_POS	193.0012	2.18
C002410	193.0019_1.20	RP_POS	193.0019	1.2
C002411	193.0199_5.25	RP_POS	193.0199	5.25
C002412	193.0289_2.23	RP_POS	193.0289	2.23
C002413	193.0384_5.76	RP_POS	193.0384	5.76
C002414	193.0444_1.20	RP_POS	193.0444	1.2
C002415	193.0495_9.16	RP_POS	193.0495	9.16
C002416	193.0629_7.93	RP_POS	193.0629	7.93
C002417	193.0639_1.36	RP_POS	193.0639	1.36
C002418	193.0651_6.64	RP_POS	193.0651	6.64
C002419	193.0680_4.66	RP_POS	193.068	4.66
C002420	193.0689_6.42	RP_POS	193.0689	6.42
C002421	193.0754_11.03	RP_POS	193.0754	11.03
C002422	193.0971_6.27	RP_POS	193.0971	6.27
C002423	193.0971_7.13	RP_POS	193.0971	7.13
C002424	193.0987_7.59	RP_POS	193.0987	7.59
C002425	193.1222_10.62	RP_POS	193.1222	10.62
C002426	193.1223_12.25	RP_POS	193.1223	12.25
C002427	193.1223_10.82	RP_POS	193.1223	10.82
C002428	193.5730_10.42	RP_POS	193.573	10.42
C002429	194.0119_1.84	RP_POS	194.0119	1.84
C002430	194.0284_0.95	RP_POS	194.0284	0.95
C002431	194.0392_2.71	RP_POS	194.0392	2.71
C002432	194.0648_1.98	RP_POS	194.0648	1.98
C002433	194.0734_1.98	RP_POS	194.0734	1.98
C002434	194.0797_7.14	RP_POS	194.0797	7.14
C002435	194.0804_4.53	RP_POS	194.0804	4.53
C002436	194.0806_8.08	RP_POS	194.0806	8.08
C002437	194.0811_8.88	RP_POS	194.0811	8.88
C002438	194.0811_8.37	RP_POS	194.0811	8.37
C002439	194.0811_8.66	RP_POS	194.0811	8.66
C002440	194.0811_9.53	RP_POS	194.0811	9.53
C002441	194.0813_6.87	RP_POS	194.0813	6.87
C002442	194.0815_2.61	RP_POS	194.0815	2.61
C002443	194.0843_1.93	RP_POS	194.0843	1.93
C002444	194.1385_1.15	RP_POS	194.1385	1.15
C002445	194.6046_9.33	RP_POS	194.6046	9.33
C002446	194.9507_2.06	RP_POS	194.9507	2.06
C002447	195.0251_2.21	RP_POS	195.0251	2.21
C002448	195.0324_1.14	RP_POS	195.0324	1.14
C002449	195.0372_1.26	RP_POS	195.0372	1.26
C002450	195.0632_7.39	RP_POS	195.0632	7.39
C002451	195.0641_7.65	RP_POS	195.0641	7.65
C002452	195.0650_10.99	RP_POS	195.065	10.99
C002453	195.0651_9.96	RP_POS	195.0651	9.96
C002454	195.0728_12.13	RP_POS	195.0728	12.13
C002455	195.0751_3.27	RP_POS	195.0751	3.27
C002456	195.0763_6.80	RP_POS	195.0763	6.8
C002457	195.0870_9.50	RP_POS	195.087	9.5
C002458	195.0875_1.10	RP_POS	195.0875	1.1
C002459	195.0877_7.89	RP_POS	195.0877	7.89
C002460	195.1013_10.46	RP_POS	195.1013	10.46
C002461	195.1014_10.02	RP_POS	195.1014	10.02
C002462	195.1126_5.96	RP_POS	195.1126	5.96
C002463	195.1127_7.39	RP_POS	195.1127	7.39
C002464	195.1127_7.01	RP_POS	195.1127	7.01
C002465	195.1128_7.71	RP_POS	195.1128	7.71
C002466	195.1156_1.69	RP_POS	195.1156	1.69
C002467	195.1378_12.00	RP_POS	195.1378	12
C002468	195.1378_12.64	RP_POS	195.1378	12.64
C002469	195.5599_10.80	RP_POS	195.5599	10.8
C002470	196.0064_8.52	RP_POS	196.0064	8.52
C002471	196.0280_2.86	RP_POS	196.028	2.86
C002472	196.0366_2.71	RP_POS	196.0366	2.71
C002473	196.0367_1.39	RP_POS	196.0367	1.39
C002474	196.0393_9.37	RP_POS	196.0393	9.37
C002475	196.0395_8.36	RP_POS	196.0395	8.36
C002476	196.0398_7.20	RP_POS	196.0398	7.2
C002477	196.0576_3.19	RP_POS	196.0576	3.19
C002478	196.0603_7.34	RP_POS	196.0603	7.34
C002479	196.0603_7.23	RP_POS	196.0603	7.23
C002480	196.0604_8.33	RP_POS	196.0604	8.33
C002481	196.0604_8.92	RP_POS	196.0604	8.92
C002482	196.0613_0.95	RP_POS	196.0613	0.95
C002483	196.0861_9.09	RP_POS	196.0861	9.09
C002484	196.0912_7.89	RP_POS	196.0912	7.89
C002485	196.0956_6.37	RP_POS	196.0956	6.37
C002486	196.0963_4.74	RP_POS	196.0963	4.74
C002487	196.0964_7.22	RP_POS	196.0964	7.22
C002488	196.0968_8.69	RP_POS	196.0968	8.69
C002489	196.1331_10.63	RP_POS	196.1331	10.63
C002490	196.1414_12.67	RP_POS	196.1414	12.67
C002491	196.5143_7.27	RP_POS	196.5143	7.27
C002492	196.5144_6.66	RP_POS	196.5144	6.66
C002493	196.9795_1.25	RP_POS	196.9795	1.25
C002494	197.0142_1.79	RP_POS	197.0142	1.79
C002495	197.0144_3.12	RP_POS	197.0144	3.12
C002496	197.0399_8.49	RP_POS	197.0399	8.49
C002497	197.0532_1.47	RP_POS	197.0532	1.47
C002498	197.0570_7.61	RP_POS	197.057	7.61
C002499	197.0666_7.22	RP_POS	197.0666	7.22
C002500	197.0670_6.90	RP_POS	197.067	6.9
C002501	197.0692_12.13	RP_POS	197.0692	12.13
C002502	197.0756_5.81	RP_POS	197.0756	5.81
C002503	197.0804_9.10	RP_POS	197.0804	9.1
C002504	197.0805_10.04	RP_POS	197.0805	10.04
C002505	197.0827_9.14	RP_POS	197.0827	9.14
C002506	197.0919_6.30	RP_POS	197.0919	6.3
C002507	197.0924_7.89	RP_POS	197.0924	7.89
C002508	197.1008_7.88	RP_POS	197.1008	7.88
C002509	197.1170_10.03	RP_POS	197.117	10.03
C002510	197.1282_8.43	RP_POS	197.1282	8.43
C002511	197.1284_7.51	RP_POS	197.1284	7.51
C002512	197.1534_10.58	RP_POS	197.1534	10.58
C002513	197.1535_10.73	RP_POS	197.1535	10.73
C002514	197.1535_16.16	RP_POS	197.1535	16.16
C002515	197.1646_11.10	RP_POS	197.1646	11.1
C002516	197.5547_1.71	RP_POS	197.5547	1.71
C002517	197.9848_1.93	RP_POS	197.9848	1.93
C002518	198.0072_2.19	RP_POS	198.0072	2.19
C002519	198.0373_1.58	RP_POS	198.0373	1.58
C002520	198.0380_1.32	RP_POS	198.038	1.32
C002521	198.0436_7.06	RP_POS	198.0436	7.06
C002522	198.0440_5.78	RP_POS	198.044	5.78
C002523	198.0525_2.64	RP_POS	198.0525	2.64
C002524	198.0526_4.71	RP_POS	198.0526	4.71
C002525	198.0546_10.16	RP_POS	198.0546	10.16
C002526	198.0579_7.82	RP_POS	198.0579	7.82
C002527	198.0738_2.57	RP_POS	198.0738	2.57
C002528	198.0764_3.21	RP_POS	198.0764	3.21
C002529	198.0849_0.76	RP_POS	198.0849	0.76
C002530	198.0874_1.06	RP_POS	198.0874	1.06
C002531	198.0969_0.74	RP_POS	198.0969	0.74
C002532	198.0972_1.81	RP_POS	198.0972	1.81
C002533	198.0972_1.10	RP_POS	198.0972	1.1
C002534	198.1124_7.10	RP_POS	198.1124	7.1
C002535	198.1125_6.59	RP_POS	198.1125	6.59
C002536	198.1125_7.39	RP_POS	198.1125	7.39
C002537	198.1126_2.61	RP_POS	198.1126	2.61
C002538	198.1126_7.56	RP_POS	198.1126	7.56
C002539	198.1235_0.76	RP_POS	198.1235	0.76
C002540	198.1237_1.04	RP_POS	198.1237	1.04
C002541	198.1487_5.98	RP_POS	198.1487	5.98
C002542	199.0080_5.74	RP_POS	199.008	5.74
C002543	199.0086_3.91	RP_POS	199.0086	3.91
C002544	199.0461_3.11	RP_POS	199.0461	3.11
C002545	199.0461_1.95	RP_POS	199.0461	1.95
C002546	199.0464_3.89	RP_POS	199.0464	3.89
C002547	199.0532_8.60	RP_POS	199.0532	8.6
C002548	199.0542_3.19	RP_POS	199.0542	3.19
C002549	199.0635_1.50	RP_POS	199.0635	1.5
C002550	199.0689_2.03	RP_POS	199.0689	2.03
C002551	199.0712_5.23	RP_POS	199.0712	5.23
C002552	199.0713_4.84	RP_POS	199.0713	4.84
C002553	199.0714_5.80	RP_POS	199.0714	5.8
C002554	199.0822_2.38	RP_POS	199.0822	2.38
C002555	199.0825_3.50	RP_POS	199.0825	3.5
C002556	199.0825_1.20	RP_POS	199.0825	1.2
C002557	199.0826_6.27	RP_POS	199.0826	6.27
C002558	199.0827_1.39	RP_POS	199.0827	1.39
C002559	199.0828_4.46	RP_POS	199.0828	4.46
C002560	199.0935_9.16	RP_POS	199.0935	9.16
C002561	199.0962_8.99	RP_POS	199.0962	8.99
C002562	199.0963_8.61	RP_POS	199.0963	8.61
C002563	199.0964_10.37	RP_POS	199.0964	10.37
C002564	199.1076_10.85	RP_POS	199.1076	10.85
C002565	199.1077_3.12	RP_POS	199.1077	3.12
C002566	199.1077_6.60	RP_POS	199.1077	6.6
C002567	199.1077_5.61	RP_POS	199.1077	5.61
C002568	199.1078_2.74	RP_POS	199.1078	2.74
C002569	199.1080_6.21	RP_POS	199.108	6.21
C002570	199.1185_1.66	RP_POS	199.1185	1.66
C002571	199.1326_11.38	RP_POS	199.1326	11.38
C002572	199.1440_8.11	RP_POS	199.144	8.11
C002573	199.1441_5.96	RP_POS	199.1441	5.96
C002574	199.1443_7.33	RP_POS	199.1443	7.33
C002575	199.1803_10.68	RP_POS	199.1803	10.68
C002576	199.5546_9.34	RP_POS	199.5546	9.34
C002577	199.5546_9.08	RP_POS	199.5546	9.08
C002578	200.0004_2.24	RP_POS	200.0004	2.24
C002579	200.0229_1.68	RP_POS	200.0229	1.68
C002580	200.0230_1.81	RP_POS	200.023	1.81
C002581	200.0561_8.83	RP_POS	200.0561	8.83
C002582	200.0681_1.90	RP_POS	200.0681	1.9
C002583	200.0713_6.40	RP_POS	200.0713	6.4
C002584	200.0890_10.62	RP_POS	200.089	10.62
C002585	200.0916_6.64	RP_POS	200.0916	6.64
C002586	200.0917_4.26	RP_POS	200.0917	4.26
C002587	200.0919_3.63	RP_POS	200.0919	3.63
C002588	200.0919_1.68	RP_POS	200.0919	1.68
C002589	200.0919_1.78	RP_POS	200.0919	1.78
C002590	200.1156_6.18	RP_POS	200.1156	6.18
C002591	200.1279_8.79	RP_POS	200.1279	8.79
C002592	200.1279_9.33	RP_POS	200.1279	9.33
C002593	200.1279_10.25	RP_POS	200.1279	10.25
C002594	200.1280_8.63	RP_POS	200.128	8.63
C002595	200.1280_3.63	RP_POS	200.128	3.63
C002596	200.1280_9.58	RP_POS	200.128	9.58
C002597	200.1281_1.16	RP_POS	200.1281	1.16
C002598	200.1281_1.72	RP_POS	200.1281	1.72
C002599	200.1281_2.89	RP_POS	200.1281	2.89
C002600	200.1282_5.72	RP_POS	200.1282	5.72
C002601	200.1285_3.19	RP_POS	200.1285	3.19
C002602	200.1391_1.69	RP_POS	200.1391	1.69
C002603	200.1644_15.93	RP_POS	200.1644	15.93
C002604	200.1645_7.77	RP_POS	200.1645	7.77
C002605	200.1646_2.44	RP_POS	200.1646	2.44
C002606	200.5286_3.95	RP_POS	200.5286	3.95
C002607	200.5308_4.20	RP_POS	200.5308	4.2
C002608	200.9837_3.54	RP_POS	200.9837	3.54
C002609	201.0070_1.16	RP_POS	201.007	1.16
C002610	201.0071_2.86	RP_POS	201.0071	2.86
C002611	201.0071_3.50	RP_POS	201.0071	3.5
C002612	201.0166_1.88	RP_POS	201.0166	1.88
C002613	201.0179_3.40	RP_POS	201.0179	3.4
C002614	201.0327_2.87	RP_POS	201.0327	2.87
C002615	201.0328_2.02	RP_POS	201.0328	2.02
C002616	201.0544_12.57	RP_POS	201.0544	12.57
C002617	201.0547_11.47	RP_POS	201.0547	11.47
C002618	201.0732_2.35	RP_POS	201.0732	2.35
C002619	201.0733_2.67	RP_POS	201.0733	2.67
C002620	201.0733_6.23	RP_POS	201.0733	6.23
C002621	201.0734_6.45	RP_POS	201.0734	6.45
C002622	201.0869_2.88	RP_POS	201.0869	2.88
C002623	201.0870_4.40	RP_POS	201.087	4.4
C002624	201.1120_8.41	RP_POS	201.112	8.41
C002625	201.1232_3.10	RP_POS	201.1232	3.1
C002626	201.1234_3.59	RP_POS	201.1234	3.59
C002627	201.1243_7.86	RP_POS	201.1243	7.86
C002628	201.1484_11.06	RP_POS	201.1484	11.06
C002629	201.1594_2.09	RP_POS	201.1594	2.09
C002630	201.1597_7.36	RP_POS	201.1597	7.36
C002631	201.1636_9.42	RP_POS	201.1636	9.42
C002632	201.5704_10.99	RP_POS	201.5704	10.99
C002633	201.9804_1.78	RP_POS	201.9804	1.78
C002634	202.0007_2.24	RP_POS	202.0007	2.24
C002635	202.0368_1.39	RP_POS	202.0368	1.39
C002636	202.0386_1.08	RP_POS	202.0386	1.08
C002637	202.0473_4.50	RP_POS	202.0473	4.5
C002638	202.0504_4.19	RP_POS	202.0504	4.19
C002639	202.0522_1.52	RP_POS	202.0522	1.52
C002640	202.0532_6.90	RP_POS	202.0532	6.9
C002641	202.0532_7.34	RP_POS	202.0532	7.34
C002642	202.0655_5.81	RP_POS	202.0655	5.81
C002643	202.0820_1.93	RP_POS	202.082	1.93
C002644	202.0821_1.02	RP_POS	202.0821	1.02
C002645	202.0861_7.41	RP_POS	202.0861	7.41
C002646	202.1071_7.18	RP_POS	202.1071	7.18
C002647	202.1072_1.91	RP_POS	202.1072	1.91
C002648	202.1073_1.36	RP_POS	202.1073	1.36
C002649	202.1074_2.75	RP_POS	202.1074	2.75
C002650	202.1184_2.83	RP_POS	202.1184	2.83
C002651	202.1186_2.27	RP_POS	202.1186	2.27
C002652	202.1433_2.37	RP_POS	202.1433	2.37
C002653	202.1436_3.10	RP_POS	202.1436	3.1
C002654	202.1437_4.64	RP_POS	202.1437	4.64
C002655	202.1437_10.04	RP_POS	202.1437	10.04
C002656	202.1437_6.40	RP_POS	202.1437	6.4
C002657	202.1437_6.67	RP_POS	202.1437	6.67
C002658	202.1439_6.18	RP_POS	202.1439	6.18
C002659	202.1442_8.27	RP_POS	202.1442	8.27
C002660	202.1801_5.77	RP_POS	202.1801	5.77
C002661	202.9846_2.22	RP_POS	202.9846	2.22
C002662	203.0028_2.24	RP_POS	203.0028	2.24
C002663	203.0078_2.63	RP_POS	203.0078	2.63
C002664	203.0225_2.03	RP_POS	203.0225	2.03
C002665	203.0226_3.57	RP_POS	203.0226	3.57
C002666	203.0226_5.08	RP_POS	203.0226	5.08
C002667	203.0226_5.57	RP_POS	203.0226	5.57
C002668	203.0226_5.80	RP_POS	203.0226	5.8
C002669	203.0227_4.73	RP_POS	203.0227	4.73
C002670	203.0228_3.91	RP_POS	203.0228	3.91
C002671	203.0343_3.26	RP_POS	203.0343	3.26
C002672	203.0524_8.52	RP_POS	203.0524	8.52
C002673	203.0525_6.30	RP_POS	203.0525	6.3
C002674	203.0663_5.92	RP_POS	203.0663	5.92
C002675	203.0702_10.76	RP_POS	203.0702	10.76
C002676	203.0702_9.61	RP_POS	203.0702	9.61
C002677	203.0776_6.25	RP_POS	203.0776	6.25
C002678	203.0783_2.64	RP_POS	203.0783	2.64
C002679	203.0814_10.02	RP_POS	203.0814	10.02
C002680	203.1023_2.82	RP_POS	203.1023	2.82
C002681	203.1389_2.27	RP_POS	203.1389	2.27
C002682	203.1390_4.93	RP_POS	203.139	4.93
C002683	203.1390_6.67	RP_POS	203.139	6.67
C002684	203.1390_1.52	RP_POS	203.139	1.52
C002685	203.1392_4.08	RP_POS	203.1392	4.08
C002686	203.1753_1.87	RP_POS	203.1753	1.87
C002687	203.5756_12.58	RP_POS	203.5756	12.58
C002688	203.9822_2.16	RP_POS	203.9822	2.16
C002689	204.0615_5.80	RP_POS	204.0615	5.8
C002690	204.0655_9.21	RP_POS	204.0655	9.21
C002691	204.0689_2.22	RP_POS	204.0689	2.22
C002692	204.0689_1.98	RP_POS	204.0689	1.98
C002693	204.0692_1.73	RP_POS	204.0692	1.73
C002694	204.0780_12.13	RP_POS	204.078	12.13
C002695	204.0866_10.27	RP_POS	204.0866	10.27
C002696	204.0866_9.29	RP_POS	204.0866	9.29
C002697	204.1008_6.66	RP_POS	204.1008	6.66
C002698	204.1018_11.02	RP_POS	204.1018	11.02
C002699	204.1140_8.24	RP_POS	204.114	8.24
C002700	204.1229_7.18	RP_POS	204.1229	7.18
C002701	204.1230_3.64	RP_POS	204.123	3.64
C002702	204.1231_7.47	RP_POS	204.1231	7.47
C002703	204.1345_3.36	RP_POS	204.1345	3.36
C002704	204.9792_2.04	RP_POS	204.9792	2.04
C002705	204.9793_2.22	RP_POS	204.9793	2.22
C002706	205.0018_1.94	RP_POS	205.0018	1.94
C002707	205.0018_1.41	RP_POS	205.0018	1.41
C002708	205.0018_1.52	RP_POS	205.0018	1.52
C002709	205.0019_1.09	RP_POS	205.0019	1.09
C002710	205.0020_3.41	RP_POS	205.002	3.41
C002711	205.0287_1.19	RP_POS	205.0287	1.19
C002712	205.0557_5.82	RP_POS	205.0557	5.82
C002713	205.0569_0.71	RP_POS	205.0569	0.71
C002714	205.0645_5.84	RP_POS	205.0645	5.84
C002715	205.0666_3.22	RP_POS	205.0666	3.22
C002716	205.0708_1.51	RP_POS	205.0708	1.51
C002717	205.0734_9.22	RP_POS	205.0734	9.22
C002718	205.0817_1.70	RP_POS	205.0817	1.7
C002719	205.0817_1.02	RP_POS	205.0817	1.02
C002720	205.0900_1.28	RP_POS	205.09	1.28
C002721	205.0902_0.83	RP_POS	205.0902	0.83
C002722	205.1182_1.10	RP_POS	205.1182	1.1
C002723	205.1263_3.82	RP_POS	205.1263	3.82
C002724	205.1546_1.51	RP_POS	205.1546	1.51
C002725	205.1950_12.23	RP_POS	205.195	12.23
C002726	205.5234_7.41	RP_POS	205.5234	7.41
C002727	205.9822_2.11	RP_POS	205.9822	2.11
C002728	205.9871_1.18	RP_POS	205.9871	1.18
C002729	206.0479_2.56	RP_POS	206.0479	2.56
C002730	206.0480_8.48	RP_POS	206.048	8.48
C002731	206.0480_1.18	RP_POS	206.048	1.18
C002732	206.0645_2.16	RP_POS	206.0645	2.16
C002733	206.0646_2.03	RP_POS	206.0646	2.03
C002734	206.0660_1.46	RP_POS	206.066	1.46
C002735	206.0682_3.21	RP_POS	206.0682	3.21
C002736	206.0804_7.49	RP_POS	206.0804	7.49
C002737	206.0810_9.84	RP_POS	206.081	9.84
C002738	206.0810_8.90	RP_POS	206.081	8.9
C002739	206.0810_10.53	RP_POS	206.081	10.53
C002740	206.0811_10.94	RP_POS	206.0811	10.94
C002741	206.0811_7.79	RP_POS	206.0811	7.79
C002742	206.0811_9.21	RP_POS	206.0811	9.21
C002743	206.0843_5.55	RP_POS	206.0843	5.55
C002744	206.0843_5.87	RP_POS	206.0843	5.87
C002745	206.1174_4.53	RP_POS	206.1174	4.53
C002746	206.1278_3.82	RP_POS	206.1278	3.82
C002747	206.5855_10.36	RP_POS	206.5855	10.36
C002748	206.9406_4.04	RP_POS	206.9406	4.04
C002749	206.9793_2.14	RP_POS	206.9793	2.14
C002750	206.9794_2.04	RP_POS	206.9794	2.04
C002751	206.9819_6.67	RP_POS	206.9819	6.67
C002752	206.9819_7.28	RP_POS	206.9819	7.28
C002753	207.0158_5.80	RP_POS	207.0158	5.8
C002754	207.0174_2.13	RP_POS	207.0174	2.13
C002755	207.0174_2.23	RP_POS	207.0174	2.23
C002756	207.0432_1.20	RP_POS	207.0432	1.2
C002757	207.0442_5.76	RP_POS	207.0442	5.76
C002758	207.0650_11.16	RP_POS	207.065	11.16
C002759	207.0846_9.22	RP_POS	207.0846	9.22
C002760	207.0869_1.78	RP_POS	207.0869	1.78
C002761	207.0875_1.19	RP_POS	207.0875	1.19
C002762	207.0878_6.89	RP_POS	207.0878	6.89
C002763	207.1012_7.62	RP_POS	207.1012	7.62
C002764	207.1015_10.32	RP_POS	207.1015	10.32
C002765	207.1104_6.96	RP_POS	207.1104	6.96
C002766	207.1106_7.58	RP_POS	207.1106	7.58
C002767	207.1160_6.45	RP_POS	207.116	6.45
C002768	207.1379_8.41	RP_POS	207.1379	8.41
C002769	207.1742_16.14	RP_POS	207.1742	16.14
C002770	207.6047_7.25	RP_POS	207.6047	7.25
C002771	208.0413_1.75	RP_POS	208.0413	1.75
C002772	208.0604_7.79	RP_POS	208.0604	7.79
C002773	208.0637_1.74	RP_POS	208.0637	1.74
C002774	208.0638_2.97	RP_POS	208.0638	2.97
C002775	208.0639_2.54	RP_POS	208.0639	2.54
C002776	208.0869_8.43	RP_POS	208.0869	8.43
C002777	208.0953_7.68	RP_POS	208.0953	7.68
C002778	208.0967_8.75	RP_POS	208.0967	8.75
C002779	208.1331_8.41	RP_POS	208.1331	8.41
C002780	208.1541_3.65	RP_POS	208.1541	3.65
C002781	208.1638_6.65	RP_POS	208.1638	6.65
C002782	208.5225_1.80	RP_POS	208.5225	1.8
C002783	208.6344_4.85	RP_POS	208.6344	4.85
C002784	208.9749_2.04	RP_POS	208.9749	2.04
C002785	208.9790_1.88	RP_POS	208.979	1.88
C002786	209.0115_0.71	RP_POS	209.0115	0.71
C002787	209.0233_1.71	RP_POS	209.0233	1.71
C002788	209.0555_1.39	RP_POS	209.0555	1.39
C002789	209.0805_9.44	RP_POS	209.0805	9.44
C002790	209.0805_9.56	RP_POS	209.0805	9.56
C002791	209.0805_12.09	RP_POS	209.0805	12.09
C002792	209.0805_10.40	RP_POS	209.0805	10.4
C002793	209.0806_9.74	RP_POS	209.0806	9.74
C002794	209.0806_11.17	RP_POS	209.0806	11.17
C002795	209.1030_1.54	RP_POS	209.103	1.54
C002796	209.1034_1.40	RP_POS	209.1034	1.4
C002797	209.1150_7.36	RP_POS	209.115	7.36
C002798	209.1157_6.96	RP_POS	209.1157	6.96
C002799	209.1172_12.12	RP_POS	209.1172	12.12
C002800	209.1275_6.92	RP_POS	209.1275	6.92
C002801	209.1277_6.75	RP_POS	209.1277	6.75
C002802	209.1281_8.40	RP_POS	209.1281	8.4
C002803	209.1282_8.18	RP_POS	209.1282	8.18
C002804	209.1282_7.43	RP_POS	209.1282	7.43
C002805	209.1285_7.77	RP_POS	209.1285	7.77
C002806	210.0183_2.71	RP_POS	210.0183	2.71
C002807	210.0433_6.67	RP_POS	210.0433	6.67
C002808	210.0435_7.26	RP_POS	210.0435	7.26
C002809	210.0757_6.12	RP_POS	210.0757	6.12
C002810	210.0758_7.98	RP_POS	210.0758	7.98
C002811	210.0759_7.51	RP_POS	210.0759	7.51
C002812	210.0760_11.40	RP_POS	210.076	11.4
C002813	210.0887_5.91	RP_POS	210.0887	5.91
C002814	210.1122_9.33	RP_POS	210.1122	9.33
C002815	211.0391_2.09	RP_POS	211.0391	2.09
C002816	211.0463_3.31	RP_POS	211.0463	3.31
C002817	211.0577_7.32	RP_POS	211.0577	7.32
C002818	211.0601_11.75	RP_POS	211.0601	11.75
C002819	211.0688_1.25	RP_POS	211.0688	1.25
C002820	211.0713_6.64	RP_POS	211.0713	6.64
C002821	211.0826_7.48	RP_POS	211.0826	7.48
C002822	211.0963_10.74	RP_POS	211.0963	10.74
C002823	211.1068_6.64	RP_POS	211.1068	6.64
C002824	211.1074_5.20	RP_POS	211.1074	5.2
C002825	211.1074_6.38	RP_POS	211.1074	6.38
C002826	211.1171_8.37	RP_POS	211.1171	8.37
C002827	211.1187_3.01	RP_POS	211.1187	3.01
C002828	211.1301_7.58	RP_POS	211.1301	7.58
C002829	211.1309_8.29	RP_POS	211.1309	8.29
C002830	211.1324_10.63	RP_POS	211.1324	10.63
C002831	211.1326_9.59	RP_POS	211.1326	9.59
C002832	211.1327_10.16	RP_POS	211.1327	10.16
C002833	211.1439_8.36	RP_POS	211.1439	8.36
C002834	211.1439_8.17	RP_POS	211.1439	8.17
C002835	211.1440_6.76	RP_POS	211.144	6.76
C002836	211.1692_16.16	RP_POS	211.1692	16.16
C002837	211.9996_2.70	RP_POS	211.9996	2.7
C002838	212.0003_2.86	RP_POS	212.0003	2.86
C002839	212.0042_1.18	RP_POS	212.0042	1.18
C002840	212.0228_1.90	RP_POS	212.0228	1.9
C002841	212.0681_2.64	RP_POS	212.0681	2.64
C002842	212.0714_6.98	RP_POS	212.0714	6.98
C002843	212.0742_6.60	RP_POS	212.0742	6.6
C002844	212.0900_7.12	RP_POS	212.09	7.12
C002845	212.0912_7.37	RP_POS	212.0912	7.37
C002846	212.0915_6.35	RP_POS	212.0915	6.35
C002847	212.1026_1.29	RP_POS	212.1026	1.29
C002848	212.1027_2.28	RP_POS	212.1027	2.28
C002849	212.1028_3.42	RP_POS	212.1028	3.42
C002850	212.1107_6.42	RP_POS	212.1107	6.42
C002851	212.1271_8.40	RP_POS	212.1271	8.4
C002852	212.1273_8.28	RP_POS	212.1273	8.28
C002853	212.1278_2.25	RP_POS	212.1278	2.25
C002854	212.1278_7.80	RP_POS	212.1278	7.8
C002855	212.1279_8.99	RP_POS	212.1279	8.99
C002856	212.1279_9.56	RP_POS	212.1279	9.56
C002857	212.1280_8.77	RP_POS	212.128	8.77
C002858	212.1280_8.11	RP_POS	212.128	8.11
C002859	212.1475_8.17	RP_POS	212.1475	8.17
C002860	212.2064_6.67	RP_POS	212.2064	6.67
C002861	212.5914_7.27	RP_POS	212.5914	7.27
C002862	213.0180_2.90	RP_POS	213.018	2.9
C002863	213.0181_8.49	RP_POS	213.0181	8.49
C002864	213.0368_2.39	RP_POS	213.0368	2.39
C002865	213.0733_4.17	RP_POS	213.0733	4.17
C002866	213.0756_8.98	RP_POS	213.0756	8.98
C002867	213.0868_4.90	RP_POS	213.0868	4.9
C002868	213.0981_6.89	RP_POS	213.0981	6.89
C002869	213.1121_10.02	RP_POS	213.1121	10.02
C002870	213.1230_5.24	RP_POS	213.123	5.24
C002871	213.1231_6.05	RP_POS	213.1231	6.05
C002872	213.1231_6.77	RP_POS	213.1231	6.77
C002873	213.1232_7.48	RP_POS	213.1232	7.48
C002874	213.1232_6.93	RP_POS	213.1232	6.93
C002875	213.1232_3.04	RP_POS	213.1232	3.04
C002876	213.1232_7.04	RP_POS	213.1232	7.04
C002877	213.1595_8.44	RP_POS	213.1595	8.44
C002878	213.1595_8.77	RP_POS	213.1595	8.77
C002879	213.1597_6.74	RP_POS	213.1597	6.74
C002880	213.5521_11.24	RP_POS	213.5521	11.24
C002881	213.5752_8.80	RP_POS	213.5752	8.8
C002882	213.5752_9.02	RP_POS	213.5752	9.02
C002883	213.9795_2.19	RP_POS	213.9795	2.19
C002884	214.0021_1.72	RP_POS	214.0021	1.72
C002885	214.0143_5.14	RP_POS	214.0143	5.14
C002886	214.0145_7.06	RP_POS	214.0145	7.06
C002887	214.0155_5.78	RP_POS	214.0155	5.78
C002888	214.0344_6.77	RP_POS	214.0344	6.77
C002889	214.0386_2.85	RP_POS	214.0386	2.85
C002890	214.0531_5.97	RP_POS	214.0531	5.97
C002891	214.0877_7.41	RP_POS	214.0877	7.41
C002892	214.0879_7.11	RP_POS	214.0879	7.11
C002893	214.1065_7.04	RP_POS	214.1065	7.04
C002894	214.1071_7.30	RP_POS	214.1071	7.3
C002895	214.1072_3.58	RP_POS	214.1072	3.58
C002896	214.1167_8.73	RP_POS	214.1167	8.73
C002897	214.1182_3.03	RP_POS	214.1182	3.03
C002898	214.1185_1.40	RP_POS	214.1185	1.4
C002899	214.1423_3.71	RP_POS	214.1423	3.71
C002900	214.1429_3.99	RP_POS	214.1429	3.99
C002901	214.1434_10.56	RP_POS	214.1434	10.56
