compound_id	BIOCHEMICAL	KEGG	PUBCHEM
CPD01050	PC(18:0/20:2)	NA	NA
CPD01051	PC(18:0/20:3)	NA	NA
CPD01052	PC(18:0/20:4)	NA	NA
CPD01053	PC(18:0/20:5)	NA	NA
CPD01054	PC(18:0/22:4)	NA	NA
CPD01055	PC(18:0/22:5)	NA	NA
CPD01056	PC(18:0/22:6)	NA	NA
CPD01057	PC(18:1/16:1)	NA	NA
CPD01058	PC(18:1/18:1)	NA	NA
CPD01059	PC(18:1/18:2)	NA	NA
CPD01060	PC(18:1/18:3)	NA	NA
CPD01061	PC(18:1/20:1)	NA	NA
CPD01062	PC(18:1/20:2)	NA	NA
CPD01063	PC(18:1/20:3)	NA	NA
CPD01064	PC(18:1/20:4)	NA	NA
CPD01065	PC(18:1/20:5)	NA	NA
CPD01066	PC(18:1/22:4)	NA	NA
CPD01067	PC(18:1/22:5)	NA	NA
CPD01068	PC(18:1/22:6)	NA	NA
CPD01069	PC(18:2/16:1)	NA	NA
CPD01070	PC(18:2/18:2)	NA	NA
CPD01071	PC(18:2/18:3)	NA	NA
CPD01072	PC(18:2/20:1)	NA	NA
CPD01073	PC(18:2/20:2)	NA	NA
CPD01074	PC(18:2/20:3)	NA	NA
CPD01075	PC(18:2/20:4)	NA	NA
CPD01076	PC(18:2/20:5)	NA	NA
CPD01077	PC(18:2/22:4)	NA	NA
CPD01078	PC(18:2/22:5)	NA	NA
CPD01079	PC(18:2/22:6)	NA	NA
CPD01080	PC(20:0/14:1)	NA	NA
CPD01081	PC(20:0/16:1)	NA	NA
CPD01082	PC(20:0/18:1)	NA	NA
CPD01083	PC(20:0/18:2)	NA	NA
CPD01084	PC(20:0/18:3)	NA	NA
CPD01085	PC(20:0/20:2)	NA	NA
CPD01086	PC(20:0/20:3)	NA	NA
CPD01087	PC(20:0/20:4)	NA	NA
CPD01088	PC(20:0/20:5)	NA	NA
CPD01089	PC(20:0/22:5)	NA	NA
CPD01090	PC(20:0/22:6)	NA	NA
CPD01091	PE(14:0/18:1)	NA	NA
CPD01092	PE(14:0/18:2)	NA	NA
CPD01093	PE(16:0/14:0)	NA	NA
CPD01094	PE(16:0/16:0)	NA	NA
CPD01095	PE(16:0/16:1)	NA	NA
CPD01096	PE(16:0/18:1)	NA	NA
CPD01097	PE(16:0/18:2)	NA	NA
CPD01098	PE(16:0/18:3)	NA	NA
CPD01099	PE(16:0/20:1)	NA	NA
CPD01100	PE(16:0/20:2)	NA	NA
CPD01101	PE(16:0/20:3)	NA	NA
CPD01102	PE(16:0/20:4)	NA	NA
CPD01103	PE(16:0/20:5)	NA	NA
CPD01104	PE(16:0/22:4)	NA	NA
CPD01105	PE(16:0/22:5)	NA	NA
CPD01106	PE(16:0/22:6)	NA	NA
CPD01107	PE(17:0/18:1)	NA	NA
CPD01108	PE(17:0/18:2)	NA	NA
CPD01109	PE(17:0/20:2)	NA	NA
CPD01110	PE(17:0/20:4)	NA	NA
CPD01111	PE(17:0/22:4)	NA	NA
CPD01112	PE(17:0/22:5)	NA	NA
CPD01113	PE(17:0/22:6)	NA	NA
CPD01114	PE(18:0/14:0)	NA	NA
CPD01115	PE(18:0/16:0)	NA	NA
CPD01116	PE(18:0/16:1)	NA	NA
CPD01117	PE(18:0/18:0)	NA	NA
CPD01118	PE(18:0/18:1)	NA	NA
CPD01119	PE(18:0/18:2)	NA	NA
CPD01120	PE(18:0/18:3)	NA	NA
CPD01121	PE(18:0/20:1)	NA	NA
CPD01122	PE(18:0/20:2)	NA	NA
CPD01123	PE(18:0/20:3)	NA	NA
CPD01124	PE(18:0/20:4)	NA	NA
CPD01125	PE(18:0/20:5)	NA	NA
CPD01126	PE(18:0/22:4)	NA	NA
CPD01127	PE(18:0/22:5)	NA	NA
CPD01128	PE(18:0/22:6)	NA	NA
CPD01129	PE(18:1/14:1)	NA	NA
CPD01130	PE(18:1/16:1)	NA	NA
CPD01131	PE(18:1/18:1)	NA	NA
CPD01132	PE(18:1/18:2)	NA	NA
CPD01133	PE(18:1/18:3)	NA	NA
CPD01134	PE(18:1/20:1)	NA	NA
CPD01135	PE(18:1/20:2)	NA	NA
CPD01136	PE(18:1/20:3)	NA	NA
CPD01137	PE(18:1/20:4)	NA	NA
CPD01138	PE(18:1/20:5)	NA	NA
CPD01139	PE(18:1/22:0)	NA	NA
CPD01140	PE(18:1/22:4)	NA	NA
CPD01141	PE(18:1/22:5)	NA	NA
CPD01142	PE(18:1/22:6)	NA	NA
CPD01143	PE(18:2/14:1)	NA	NA
CPD01144	PE(18:2/16:1)	NA	NA
CPD01145	PE(18:2/18:2)	NA	NA
CPD01146	PE(18:2/18:3)	NA	NA
CPD01147	PE(18:2/20:1)	NA	NA
CPD01148	PE(18:2/20:2)	NA	NA
CPD01149	PE(18:2/20:3)	NA	NA
CPD01150	PE(18:2/20:4)	NA	NA
CPD01151	PE(18:2/22:6)	NA	NA
CPD01152	PE(O-16:0/16:0)	NA	NA
CPD01153	PE(O-16:0/18:1)	NA	NA
CPD01154	PE(O-16:0/18:2)	NA	NA
CPD01155	PE(O-16:0/20:3)	NA	NA
CPD01156	PE(O-16:0/20:4)	NA	NA
CPD01157	PE(O-16:0/20:5)	NA	NA
CPD01158	PE(O-16:0/22:4)	NA	NA
CPD01159	PE(O-16:0/22:5)	NA	NA
CPD01160	PE(O-16:0/22:6)	NA	NA
CPD01161	PE(O-18:0/16:0)	NA	NA
CPD01162	PE(O-18:0/18:0)	NA	NA
CPD01163	PE(O-18:0/18:1)	NA	NA
CPD01164	PE(O-18:0/18:2)	NA	NA
CPD01165	PE(O-18:0/18:3)	NA	NA
CPD01166	PE(O-18:0/20:3)	NA	NA
CPD01167	PE(O-18:0/20:4)	NA	NA
CPD01168	PE(O-18:0/20:5)	NA	NA
CPD01169	PE(O-18:0/22:4)	NA	NA
CPD01170	PE(O-18:0/22:5)	NA	NA
CPD01171	PE(O-18:0/22:6)	NA	NA
CPD01172	PE(P-16:0/16:0)	NA	NA
CPD01173	PE(P-16:0/16:1)	NA	NA
CPD01174	PE(P-16:0/18:0)	NA	NA
CPD01175	PE(P-16:0/18:1)	NA	NA
CPD01176	PE(P-16:0/18:2)	NA	NA
CPD01177	PE(P-16:0/18:3)	NA	NA
CPD01178	PE(P-16:0/20:1)	NA	NA
CPD01179	PE(P-16:0/20:2)	NA	NA
CPD01180	PE(P-16:0/20:3)	NA	NA
CPD01181	PE(P-16:0/20:4)	NA	NA
CPD01182	PE(P-16:0/20:5)	NA	NA
CPD01183	PE(P-16:0/22:4)	NA	NA
CPD01184	PE(P-16:0/22:5)	NA	NA
CPD01185	PE(P-16:0/22:6)	NA	NA
CPD01186	PE(P-16:1/18:1)	NA	NA
CPD01187	PE(P-18:0/16:0)	NA	NA
CPD01188	PE(P-18:0/16:1)	NA	NA
CPD01189	PE(P-18:0/18:0)	NA	NA
CPD01190	PE(P-18:0/18:1)	NA	NA
CPD01191	PE(P-18:0/18:2)	NA	NA
CPD01192	PE(P-18:0/18:3)	NA	NA
CPD01193	PE(P-18:0/20:1)	NA	NA
CPD01194	PE(P-18:0/20:2)	NA	NA
CPD01195	PE(P-18:0/20:3)	NA	NA
CPD01196	PE(P-18:0/20:4)	NA	NA
CPD01197	PE(P-18:0/20:5)	NA	NA
CPD01198	PE(P-18:0/22:4)	NA	NA
CPD01199	PE(P-18:0/22:5)	NA	NA
CPD01200	PE(P-18:0/22:6)	NA	NA
CPD01201	PE(P-18:1/16:0)	NA	NA
CPD01202	PE(P-18:1/16:1)	NA	NA
CPD01203	PE(P-18:1/18:0)	NA	NA
CPD01204	PE(P-18:1/18:1)	NA	NA
CPD01205	PE(P-18:1/18:2)	NA	NA
CPD01206	PE(P-18:1/18:3)	NA	NA
CPD01207	PE(P-18:1/20:1)	NA	NA
CPD01208	PE(P-18:1/20:2)	NA	NA
CPD01209	PE(P-18:1/20:3)	NA	NA
CPD01210	PE(P-18:1/20:4)	NA	NA
CPD01211	PE(P-18:1/20:5)	NA	NA
CPD01212	PE(P-18:1/22:4)	NA	NA
CPD01213	PE(P-18:1/22:5)	NA	NA
CPD01214	PE(P-18:1/22:6)	NA	NA
CPD01215	PE(P-18:2/18:2)	NA	NA
CPD01216	PE(P-18:2/20:4)	NA	NA
CPD01217	PE(P-18:2/22:6)	NA	NA
CPD01218	PI(16:0/16:0)	NA	NA
CPD01219	PI(16:0/16:1)	NA	NA
CPD01220	PI(16:0/18:1)	NA	NA
CPD01221	PI(16:0/18:2)	NA	NA
CPD01222	PI(16:0/18:3)	NA	NA
CPD01223	PI(16:0/20:3)	NA	NA
CPD01224	PI(16:0/20:4)	NA	NA
CPD01225	PI(16:0/22:4)	NA	NA
CPD01226	PI(16:0/22:5)	NA	NA
CPD01227	PI(16:0/22:6)	NA	NA
CPD01228	PI(18:0/16:0)	NA	NA
CPD01229	PI(18:0/16:1)	NA	NA
CPD01230	PI(18:0/18:1)	NA	NA
CPD01231	PI(18:0/18:2)	NA	NA
CPD01232	PI(18:0/18:3)	NA	NA
CPD01233	PI(18:0/20:2)	NA	NA
CPD01234	PI(18:0/20:3)	NA	NA
CPD01235	PI(18:0/20:4)	NA	NA
CPD01236	PI(18:0/20:5)	NA	NA
CPD01237	PI(18:0/22:4)	NA	NA
CPD01238	PI(18:0/22:5)	NA	NA
CPD01239	PI(18:0/22:6)	NA	NA
CPD01240	PI(18:1/16:1)	NA	NA
CPD01241	PI(18:1/18:1)	NA	NA
CPD01242	PI(18:1/18:2)	NA	NA
CPD01243	PI(18:1/20:3)	NA	NA
CPD01244	PI(18:1/20:4)	NA	NA
CPD01245	PI(18:2/18:2)	NA	NA
CPD00175	S-1-pyrroline-5-carboxylate	C04322	1196
CPD00176	S-adenosylhomocysteine (SAH)	C00021	439155
CPD00739	S-allylcysteine	NA	98280
CPD00177	S-methylcysteine	NA	24417
CPD00178	S-methylcysteine sulfoxide	NA	82142
CPD00179	S-methylmethionine	C05319	458
CPD01246	SM(14:0)	NA	NA
CPD01247	SM(16:0)	NA	NA
CPD01248	SM(18:0)	NA	NA
CPD01249	SM(18:1)	NA	NA
CPD01250	SM(20:0)	NA	NA
CPD01251	SM(20:1)	NA	NA
CPD01252	SM(22:0)	NA	NA
CPD01253	SM(22:1)	NA	NA
CPD01254	SM(24:0)	NA	NA
CPD01255	SM(24:1)	NA	NA
CPD01256	SM(26:0)	NA	NA
CPD01257	SM(26:1)	NA	NA
CPD01258	TAG36:0-FA12:0	NA	NA
CPD01259	TAG38:0-FA12:0	NA	NA
CPD01260	TAG40:0-FA12:0	NA	NA
CPD01261	TAG40:0-FA14:0	NA	NA
CPD01262	TAG40:0-FA16:0	NA	NA
CPD01263	TAG42:0-FA12:0	NA	NA
CPD01264	TAG42:0-FA14:0	NA	NA
CPD01265	TAG42:0-FA16:0	NA	NA
CPD01266	TAG42:1-FA12:0	NA	NA
CPD01267	TAG42:1-FA14:0	NA	NA
CPD01268	TAG42:1-FA16:0	NA	NA
CPD01269	TAG42:1-FA16:1	NA	NA
CPD01270	TAG42:1-FA18:1	NA	NA
CPD01271	TAG42:2-FA12:0	NA	NA
CPD01272	TAG42:2-FA18:2	NA	NA
CPD01273	TAG44:0-FA12:0	NA	NA
CPD01274	TAG44:0-FA14:0	NA	NA
CPD01275	TAG44:0-FA16:0	NA	NA
CPD01276	TAG44:0-FA18:0	NA	NA
CPD01277	TAG44:1-FA12:0	NA	NA
CPD01278	TAG44:1-FA14:0	NA	NA
CPD01279	TAG44:1-FA14:1	NA	NA
CPD01280	TAG44:1-FA16:0	NA	NA
CPD01281	TAG44:1-FA16:1	NA	NA
CPD01282	TAG44:1-FA18:1	NA	NA
CPD01283	TAG44:2-FA12:0	NA	NA
CPD01284	TAG44:2-FA14:0	NA	NA
CPD01285	TAG44:2-FA16:0	NA	NA
CPD01286	TAG44:2-FA16:1	NA	NA
CPD01287	TAG44:2-FA18:1	NA	NA
CPD01288	TAG44:2-FA18:2	NA	NA
CPD01289	TAG44:3-FA18:2	NA	NA
CPD01290	TAG45:0-FA14:0	NA	NA
CPD01291	TAG45:0-FA15:0	NA	NA
CPD01292	TAG45:0-FA16:0	NA	NA
CPD01293	TAG45:1-FA15:0	NA	NA
CPD01294	TAG45:1-FA16:0	NA	NA
CPD01295	TAG45:1-FA18:1	NA	NA
CPD01296	TAG46:0-FA12:0	NA	NA
CPD01297	TAG46:0-FA14:0	NA	NA
CPD01298	TAG46:0-FA16:0	NA	NA
CPD01299	TAG46:0-FA18:0	NA	NA
CPD01300	TAG46:1-FA12:0	NA	NA
CPD01301	TAG46:1-FA14:0	NA	NA
CPD01302	TAG46:1-FA14:1	NA	NA
CPD01303	TAG46:1-FA16:0	NA	NA
CPD01304	TAG46:1-FA16:1	NA	NA
CPD01305	TAG46:1-FA18:0	NA	NA
CPD01306	TAG46:1-FA18:1	NA	NA
CPD01307	TAG46:2-FA12:0	NA	NA
CPD01308	TAG46:2-FA14:0	NA	NA
CPD01309	TAG46:2-FA14:1	NA	NA
CPD01310	TAG46:2-FA16:0	NA	NA
CPD01311	TAG46:2-FA16:1	NA	NA
CPD01312	TAG46:2-FA18:1	NA	NA
CPD01313	TAG46:2-FA18:2	NA	NA
CPD01314	TAG46:3-FA12:0	NA	NA
CPD01315	TAG46:3-FA14:0	NA	NA
CPD01316	TAG46:3-FA14:1	NA	NA
CPD01317	TAG46:3-FA16:0	NA	NA
CPD01318	TAG46:3-FA16:1	NA	NA
CPD01319	TAG46:3-FA18:1	NA	NA
CPD01320	TAG46:3-FA18:2	NA	NA
CPD01321	TAG46:3-FA18:3	NA	NA
CPD01322	TAG46:4-FA18:2	NA	NA
CPD01323	TAG47:0-FA14:0	NA	NA
CPD01324	TAG47:0-FA15:0	NA	NA
CPD01325	TAG47:0-FA16:0	NA	NA
CPD01326	TAG47:0-FA17:0	NA	NA
CPD01327	TAG47:1-FA14:0	NA	NA
CPD01328	TAG47:1-FA15:0	NA	NA
CPD01329	TAG47:1-FA16:0	NA	NA
CPD01330	TAG47:1-FA16:1	NA	NA
CPD01331	TAG47:1-FA17:0	NA	NA
CPD01332	TAG47:1-FA18:1	NA	NA
CPD01333	TAG47:2-FA14:0	NA	NA
CPD01334	TAG47:2-FA15:0	NA	NA
CPD01335	TAG47:2-FA16:1	NA	NA
CPD01336	TAG47:2-FA18:1	NA	NA
CPD01337	TAG47:2-FA18:2	NA	NA
CPD01338	TAG48:0-FA14:0	NA	NA
CPD01339	TAG48:0-FA16:0	NA	NA
CPD01340	TAG48:0-FA18:0	NA	NA
CPD01341	TAG48:1-FA12:0	NA	NA
CPD01342	TAG48:1-FA14:0	NA	NA
CPD01343	TAG48:1-FA14:1	NA	NA
CPD01344	TAG48:1-FA16:0	NA	NA
CPD01345	TAG48:1-FA16:1	NA	NA
CPD01346	TAG48:1-FA18:0	NA	NA
CPD01347	TAG48:1-FA18:1	NA	NA
CPD01348	TAG48:2-FA12:0	NA	NA
CPD01349	TAG48:2-FA14:0	NA	NA
CPD01350	TAG48:2-FA14:1	NA	NA
CPD01351	TAG48:2-FA16:0	NA	NA
CPD01352	TAG48:2-FA16:1	NA	NA
CPD01353	TAG48:2-FA18:0	NA	NA
CPD01354	TAG48:2-FA18:1	NA	NA
CPD01355	TAG48:2-FA18:2	NA	NA
CPD01356	TAG48:3-FA12:0	NA	NA
CPD01357	TAG48:3-FA14:0	NA	NA
CPD01358	TAG48:3-FA14:1	NA	NA
CPD01359	TAG48:3-FA16:0	NA	NA
CPD01360	TAG48:3-FA16:1	NA	NA
CPD01361	TAG48:3-FA18:1	NA	NA
CPD01362	TAG48:3-FA18:2	NA	NA
CPD01363	TAG48:3-FA18:3	NA	NA
CPD01364	TAG48:4-FA12:0	NA	NA
CPD01365	TAG48:4-FA14:0	NA	NA
CPD01366	TAG48:4-FA14:1	NA	NA
CPD01367	TAG48:4-FA16:0	NA	NA
CPD01368	TAG48:4-FA16:1	NA	NA
CPD01369	TAG48:4-FA18:1	NA	NA
CPD01370	TAG48:4-FA18:2	NA	NA
CPD01371	TAG48:4-FA18:3	NA	NA
CPD01372	TAG48:4-FA20:4	NA	NA
CPD01373	TAG48:5-FA18:2	NA	NA
CPD01374	TAG48:5-FA18:3	NA	NA
CPD01375	TAG49:0-FA15:0	NA	NA
CPD01376	TAG49:0-FA16:0	NA	NA
CPD01377	TAG49:0-FA17:0	NA	NA
CPD01378	TAG49:0-FA18:0	NA	NA
CPD01379	TAG49:1-FA14:0	NA	NA
CPD01380	TAG49:1-FA15:0	NA	NA
CPD01381	TAG49:1-FA16:0	NA	NA
CPD01382	TAG49:1-FA16:1	NA	NA
CPD01383	TAG49:1-FA17:0	NA	NA
CPD01384	TAG49:1-FA18:1	NA	NA
CPD01385	TAG49:2-FA14:0	NA	NA
CPD01386	TAG49:2-FA15:0	NA	NA
CPD01387	TAG49:2-FA16:0	NA	NA
CPD01388	TAG49:2-FA16:1	NA	NA
CPD01389	TAG49:2-FA17:0	NA	NA
CPD01390	TAG49:2-FA18:1	NA	NA
CPD01391	TAG49:2-FA18:2	NA	NA
CPD01392	TAG49:3-FA15:0	NA	NA
CPD01393	TAG49:3-FA16:0	NA	NA
CPD01394	TAG49:3-FA16:1	NA	NA
CPD01395	TAG49:3-FA18:2	NA	NA
CPD01396	TAG49:3-FA18:3	NA	NA
CPD01397	TAG50:0-FA14:0	NA	NA
CPD01398	TAG50:0-FA16:0	NA	NA
CPD01399	TAG50:0-FA18:0	NA	NA
CPD01400	TAG50:1-FA14:0	NA	NA
CPD01401	TAG50:1-FA16:0	NA	NA
CPD01402	TAG50:1-FA16:1	NA	NA
CPD01403	TAG50:1-FA18:0	NA	NA
CPD01404	TAG50:1-FA18:1	NA	NA
CPD01405	TAG50:1-FA20:1	NA	NA
CPD01406	TAG50:2-FA14:0	NA	NA
CPD01407	TAG50:2-FA14:1	NA	NA
CPD01408	TAG50:2-FA16:0	NA	NA
CPD01409	TAG50:2-FA16:1	NA	NA
CPD01410	TAG50:2-FA18:0	NA	NA
CPD01411	TAG50:2-FA18:1	NA	NA
CPD01412	TAG50:2-FA18:2	NA	NA
CPD01413	TAG50:2-FA20:2	NA	NA
CPD01414	TAG50:3-FA14:0	NA	NA
CPD01415	TAG50:3-FA14:1	NA	NA
CPD01416	TAG50:3-FA16:0	NA	NA
CPD01417	TAG50:3-FA16:1	NA	NA
CPD01418	TAG50:3-FA18:0	NA	NA
CPD01419	TAG50:3-FA18:1	NA	NA
CPD01420	TAG50:3-FA18:2	NA	NA
CPD01421	TAG50:3-FA18:3	NA	NA
CPD01422	TAG50:3-FA20:3	NA	NA
CPD01423	TAG50:4-FA14:0	NA	NA
CPD01424	TAG50:4-FA14:1	NA	NA
CPD01425	TAG50:4-FA16:0	NA	NA
CPD01426	TAG50:4-FA16:1	NA	NA
CPD01427	TAG50:4-FA18:1	NA	NA
CPD01428	TAG50:4-FA18:2	NA	NA
CPD01429	TAG50:4-FA18:3	NA	NA
CPD01430	TAG50:4-FA20:3	NA	NA
CPD01431	TAG50:4-FA20:4	NA	NA
CPD01432	TAG50:5-FA14:0	NA	NA
CPD01433	TAG50:5-FA14:1	NA	NA
CPD01434	TAG50:5-FA16:0	NA	NA
CPD01435	TAG50:5-FA16:1	NA	NA
CPD01436	TAG50:5-FA18:1	NA	NA
CPD01437	TAG50:5-FA18:2	NA	NA
CPD01438	TAG50:5-FA18:3	NA	NA
CPD01439	TAG50:5-FA20:4	NA	NA
CPD01440	TAG50:5-FA20:5	NA	NA
CPD01441	TAG50:6-FA20:4	NA	NA
CPD01442	TAG51:0-FA16:0	NA	NA
CPD01443	TAG51:0-FA17:0	NA	NA
CPD01444	TAG51:0-FA18:0	NA	NA
CPD01445	TAG51:1-FA15:0	NA	NA
CPD01446	TAG51:1-FA16:0	NA	NA
CPD01447	TAG51:1-FA17:0	NA	NA
CPD01448	TAG51:1-FA18:0	NA	NA
CPD01449	TAG51:1-FA18:1	NA	NA
CPD01450	TAG51:2-FA15:0	NA	NA
CPD01451	TAG51:2-FA16:0	NA	NA
CPD01452	TAG51:2-FA16:1	NA	NA
CPD01453	TAG51:2-FA17:0	NA	NA
CPD01454	TAG51:2-FA18:0	NA	NA
CPD01455	TAG51:2-FA18:1	NA	NA
CPD01456	TAG51:2-FA18:2	NA	NA
CPD01457	TAG51:3-FA15:0	NA	NA
CPD01458	TAG51:3-FA16:0	NA	NA
CPD01459	TAG51:3-FA16:1	NA	NA
CPD01460	TAG51:3-FA17:0	NA	NA
CPD01461	TAG51:3-FA18:1	NA	NA
CPD01462	TAG51:3-FA18:2	NA	NA
CPD01463	TAG51:3-FA18:3	NA	NA
CPD01464	TAG51:4-FA15:0	NA	NA
CPD01465	TAG51:4-FA16:0	NA	NA
CPD01466	TAG51:4-FA16:1	NA	NA
CPD01467	TAG51:4-FA18:1	NA	NA
CPD01468	TAG51:4-FA18:2	NA	NA
CPD01469	TAG51:4-FA18:3	NA	NA
CPD01470	TAG51:4-FA20:4	NA	NA
CPD01471	TAG51:5-FA18:2	NA	NA
CPD01472	TAG51:5-FA18:3	NA	NA
CPD01473	TAG52:0-FA16:0	NA	NA
CPD01474	TAG52:0-FA18:0	NA	NA
CPD01475	TAG52:0-FA20:0	NA	NA
CPD01476	TAG52:1-FA16:0	NA	NA
CPD01477	TAG52:1-FA16:1	NA	NA
CPD01478	TAG52:1-FA18:0	NA	NA
CPD01479	TAG52:1-FA18:1	NA	NA
CPD01480	TAG52:1-FA20:0	NA	NA
CPD01481	TAG52:1-FA20:1	NA	NA
CPD01482	TAG52:2-FA14:0	NA	NA
CPD01483	TAG52:2-FA16:0	NA	NA
CPD01484	TAG52:2-FA16:1	NA	NA
CPD01485	TAG52:2-FA18:0	NA	NA
CPD01486	TAG52:2-FA18:1	NA	NA
CPD01487	TAG52:2-FA18:2	NA	NA
CPD01488	TAG52:2-FA20:0	NA	NA
CPD01489	TAG52:2-FA20:1	NA	NA
CPD01490	TAG52:2-FA20:2	NA	NA
CPD01491	TAG52:3-FA14:0	NA	NA
CPD01492	TAG52:3-FA16:0	NA	NA
CPD01493	TAG52:3-FA16:1	NA	NA
CPD01494	TAG52:3-FA18:0	NA	NA
CPD01495	TAG52:3-FA18:1	NA	NA
CPD01496	TAG52:3-FA18:2	NA	NA
CPD01497	TAG52:3-FA18:3	NA	NA
CPD01498	TAG52:3-FA20:0	NA	NA
CPD01499	TAG52:3-FA20:1	NA	NA
CPD01500	TAG52:3-FA20:2	NA	NA
CPD01501	TAG52:3-FA20:3	NA	NA
CPD01502	TAG52:3-FA22:1	NA	NA
CPD01503	TAG52:4-FA14:0	NA	NA
CPD01504	TAG52:4-FA16:0	NA	NA
CPD01505	TAG52:4-FA16:1	NA	NA
CPD01506	TAG52:4-FA18:0	NA	NA
CPD01507	TAG52:4-FA18:1	NA	NA
CPD01508	TAG52:4-FA18:2	NA	NA
CPD01509	TAG52:4-FA18:3	NA	NA
CPD01510	TAG52:4-FA20:0	NA	NA
CPD01511	TAG52:4-FA20:2	NA	NA
CPD01512	TAG52:4-FA20:3	NA	NA
CPD01513	TAG52:4-FA20:4	NA	NA
CPD01514	TAG52:4-FA22:1	NA	NA
CPD01515	TAG52:4-FA22:4	NA	NA
CPD01516	TAG52:5-FA14:0	NA	NA
CPD01517	TAG52:5-FA16:0	NA	NA
CPD01518	TAG52:5-FA16:1	NA	NA
CPD01519	TAG52:5-FA18:1	NA	NA
CPD01520	TAG52:5-FA18:2	NA	NA
CPD01521	TAG52:5-FA18:3	NA	NA
CPD01522	TAG52:5-FA20:3	NA	NA
CPD01523	TAG52:5-FA20:4	NA	NA
CPD01524	TAG52:5-FA20:5	NA	NA
CPD01525	TAG52:5-FA22:5	NA	NA
CPD01526	TAG52:6-FA14:0	NA	NA
CPD01527	TAG52:6-FA16:0	NA	NA
CPD01528	TAG52:6-FA16:1	NA	NA
CPD01529	TAG52:6-FA18:1	NA	NA
CPD01530	TAG52:6-FA18:2	NA	NA
CPD01531	TAG52:6-FA18:3	NA	NA
CPD01532	TAG52:6-FA20:4	NA	NA
CPD01533	TAG52:6-FA20:5	NA	NA
CPD01534	TAG52:6-FA22:6	NA	NA
CPD01535	TAG52:7-FA16:0	NA	NA
CPD01536	TAG52:7-FA18:1	NA	NA
CPD01537	TAG52:7-FA20:5	NA	NA
CPD01538	TAG52:7-FA22:6	NA	NA
CPD01539	TAG52:8-FA16:1	NA	NA
CPD01540	TAG52:8-FA18:2	NA	NA
CPD01541	TAG53:0-FA16:0	NA	NA
CPD01542	TAG53:1-FA16:0	NA	NA
CPD01543	TAG53:1-FA17:0	NA	NA
CPD01544	TAG53:1-FA18:0	NA	NA
CPD01545	TAG53:1-FA18:1	NA	NA
CPD01546	TAG53:2-FA16:0	NA	NA
CPD01547	TAG53:2-FA17:0	NA	NA
CPD01548	TAG53:2-FA18:0	NA	NA
CPD01549	TAG53:2-FA18:1	NA	NA
CPD01550	TAG53:2-FA18:2	NA	NA
CPD01551	TAG53:3-FA16:0	NA	NA
CPD01552	TAG53:3-FA17:0	NA	NA
CPD01553	TAG53:3-FA18:0	NA	NA
CPD01554	TAG53:3-FA18:1	NA	NA
CPD01555	TAG53:3-FA18:2	NA	NA
CPD01556	TAG53:4-FA16:0	NA	NA
CPD01557	TAG53:4-FA17:0	NA	NA
CPD01558	TAG53:4-FA18:0	NA	NA
CPD01559	TAG53:4-FA18:1	NA	NA
CPD01560	TAG53:4-FA18:2	NA	NA
CPD01561	TAG53:4-FA18:3	NA	NA
CPD01562	TAG53:4-FA20:4	NA	NA
CPD01563	TAG53:5-FA18:1	NA	NA
CPD01564	TAG53:5-FA18:2	NA	NA
CPD01565	TAG53:5-FA18:3	NA	NA
CPD01566	TAG53:5-FA20:4	NA	NA
CPD01567	TAG53:6-FA18:1	NA	NA
CPD01568	TAG53:6-FA18:2	NA	NA
CPD01569	TAG53:6-FA18:3	NA	NA
CPD01570	TAG53:6-FA20:4	NA	NA
CPD01571	TAG53:7-FA18:3	NA	NA
CPD01572	TAG54:0-FA16:0	NA	NA
CPD01573	TAG54:0-FA18:0	NA	NA
CPD01574	TAG54:1-FA16:0	NA	NA
CPD01575	TAG54:1-FA18:0	NA	NA
CPD01576	TAG54:1-FA18:1	NA	NA
CPD01577	TAG54:1-FA20:0	NA	NA
CPD01578	TAG54:1-FA20:1	NA	NA
CPD01579	TAG54:2-FA16:0	NA	NA
CPD01580	TAG54:2-FA18:0	NA	NA
CPD01581	TAG54:2-FA18:1	NA	NA
CPD01582	TAG54:2-FA18:2	NA	NA
CPD01583	TAG54:2-FA20:0	NA	NA
CPD01584	TAG54:2-FA20:1	NA	NA
CPD01585	TAG54:2-FA20:2	NA	NA
CPD01586	TAG54:3-FA16:0	NA	NA
CPD01587	TAG54:3-FA16:1	NA	NA
CPD01588	TAG54:3-FA18:0	NA	NA
CPD01589	TAG54:3-FA18:1	NA	NA
CPD01590	TAG54:3-FA18:2	NA	NA
CPD01591	TAG54:3-FA18:3	NA	NA
CPD01592	TAG54:3-FA20:1	NA	NA
CPD01593	TAG54:3-FA20:2	NA	NA
CPD01594	TAG54:3-FA20:3	NA	NA
CPD01595	TAG54:4-FA16:0	NA	NA
CPD01596	TAG54:4-FA16:1	NA	NA
CPD01597	TAG54:4-FA18:0	NA	NA
CPD01598	TAG54:4-FA18:1	NA	NA
CPD01599	TAG54:4-FA18:2	NA	NA
CPD01600	TAG54:4-FA18:3	NA	NA
CPD01601	TAG54:4-FA20:1	NA	NA
CPD01602	TAG54:4-FA20:2	NA	NA
CPD01603	TAG54:4-FA20:3	NA	NA
CPD01604	TAG54:4-FA20:4	NA	NA
CPD01605	TAG54:4-FA22:1	NA	NA
CPD01606	TAG54:4-FA22:4	NA	NA
